고객번호,편의품_CV_S,편의품_CV_C,선매품CV_S,선매품CV_C,전문품CV_S,전문품CV_C,기타CV_S,기타CV_C
9265,0.197796911,0.199308398,0.635984521,0.19141741,1.79470077,1.707825128,0.543362663,0.415859124
9266,0.323051891,0.251460971,0.482256509,0.426956282,0,0,1.065472574,0.577350269
9267,0.356398956,0.271333877,0.792137527,0.365144271,1.214319107,1.247219129,0.374430973,0.328188879
9268,0.286601287,0.219262851,0.556687259,0.43561155,0,0,0.915845805,0.789546759
9269,0.649973379,0.646024891,0.624433092,0.549364366,2.174101769,1.835856849,0.566814105,0.553889231
9270,0.585368604,0.677850086,0.206725573,0.382448824,0,0,0.788017371,0.609633346
9271,0.145532715,0.153053171,0.969263525,0.935414347,0,0,1.775389435,1.417483425
9272,1.277931173,0.64048706,1.097472539,0.965589003,0,0,0.96406676,1.049691313
9273,0.249945595,0.258605259,0.431133428,0.236780098,1.025838442,1.177037241,0.602511128,0.525991128
9274,0.46237607,0.465699977,0.709039672,0.392590244,2.645751311,2.645751311,0.764775824,0.665254581
9275,0.472370085,0.465477682,0.753133548,0.399499687,2.645751311,2.645751311,0.573528036,0.667432407
9276,0.458209874,0.497527278,0.657131902,0.471124173,2.645751311,2.645751311,0.232487139,0.429569556
9277,0.427309987,0.64961344,0.364418011,0.249019625,0,0,0.366570819,0.246702149
9278,0.298724766,0.369239336,0.210842556,0.314907394,2.645751311,2.645751311,0.747943681,0.647627584
9279,0.363390809,0.441492631,1.076643826,0.809720559,1.741658879,1.707825128,0,0
9280,0.932640263,0.320809125,0.172761888,0.230650113,1.005104129,0.384900179,1.072188056,0.953759887
9281,0.285216785,0.238286411,0.519705416,0.429813568,0,0,1.259162152,0.916338937
9282,0.362324397,0.196504244,0.557154855,0.281525818,0,0,1.181791896,0.75441134
9283,0.380515412,0.300445801,1.04150697,0.384900179,0,0,0,0
9284,0.353195075,0.371855691,0.374797297,0.278652064,1.688018007,1.049691313,0.260322918,0.381246574
9285,0.269167917,0.312391022,0.593482091,0.481602137,2.645751311,2.645751311,1.669162749,1.074328409
9286,0.093599903,0.094425542,0.757850035,0.335965599,2.07069818,1.163576154,0.348267783,0.444312228
9287,0.4464642,0.414438487,0.467231525,0.389507378,1.883087683,1.707825128,0.94650492,0.64482681
9288,0.319488671,0.176152712,1.262429242,0.593768491,2.645751311,2.645751311,1.367442308,1.143431827
9289,0.21969934,0.373741356,0.685164452,0.800405468,0,0,0.455914371,0.269271029
9290,0.297706052,0.17829917,0.480929342,0.260011835,1.700942835,0.974996043,0.619204179,0.67962808
9291,0.240427771,0.109668336,1.555993363,0.889175803,0,0,2.645751311,2.645751311
9292,0.23422593,0.213478141,1.117209719,0.632541747,0,0,0.899196666,0.627913339
9293,0.236241565,0.259076549,0.310259413,0.288597062,0,0,1.129500233,1.154700538
9294,0.245652409,0.154721859,0.481376483,0.289492527,0,0,0.629268898,0.425980711
9295,0.507903094,0.504875047,0.639822238,0.644689848,2.294213301,1.835856849,0.586925999,0.658393919
9296,0.309383725,0.388463014,0.495582017,0.283429727,2.161496912,1.376892637,0.998717924,0.681051407
9297,0.607163036,0.69919824,0.689889131,0.305128463,1.445568577,1.22111599,0.673502158,0.671480207
9298,0.225549122,0.131940899,0.662538562,0.293554497,2.645751311,2.645751311,0.667257579,0.673575314
9299,0.398674023,0.209856158,0.245023415,0.210842608,0,0,0.596087706,0.529797739
9300,0.796062383,0.243731501,0.650571563,0.484452142,1.710255863,1.754992877,0.474527803,0.472522308
9301,0.49109628,0.328502776,0.463990953,0.369174602,0,0,0.383126435,0.480354807
9302,0.526021388,0.522672373,0.474198318,0.443485437,1.672811576,1.376892637,1.142809528,0.740821549
9303,0.298955475,0.251663248,0.721545493,0.362515152,0,0,0.620816477,0.43507644
9304,0.692736075,0.479598598,0.844078611,0.278591135,1.810712987,1.376892637,1.170120009,0.965046229
9305,0.424641234,0.329593496,1.128034246,0.708882826,0,0,0.829017211,0.738518974
9306,0.323130619,0.348200187,0.436336647,0.171442536,1.297230062,0.974996043,0.484766681,0.115470054
9307,0.653228487,0.689104719,0.664817771,0.479954351,1.536142945,1.063112569,0.522471809,0.593152625
9308,0.540910229,0.291328576,0.321253389,0.313288992,1.056300026,0.440958552,0.75821449,1.004603016
9309,0.6015783,0.263982379,0.78240696,0.603807364,0,0,1.681046726,1.417483425
9310,0.193590897,0.179170581,0.801234135,0.487852437,2.645751311,2.645751311,0.813036878,0.86452058
9311,0.138529047,0.127590252,0.825155816,0.62252972,2.645751311,2.645751311,1.772638181,1.707825128
9312,0.666277841,0.402716546,0.333130398,0.149770133,0.880245741,0.766912166,0.751271859,0.551167652
9313,0.305266793,0.315132431,0.813121032,0.585175154,1.091522203,0.978093383,1.239272122,0.551167652
9314,0.515202635,0.472158061,0.756588828,0.658260176,0,0,0.542864388,0.627753195
9315,0.473790113,1.016175357,0.676136924,0.43609541,2.298937775,1.376892637,1.427268293,0.892062489
9316,0.316505749,0.290433446,1.012436822,0.526098934,0,0,0.967535139,0.846176804
9317,0.136451135,0.180260887,0.555733142,0.561400358,2.645751311,2.645751311,0.565479783,0.481029533
9318,0.453920047,0.384475782,1.399178306,0.636572105,1.771505697,1.707825128,0.929930882,0.674017523
9319,0.101026725,0.278182903,0.326397806,0.23760477,0,0,0.39916599,0.256166072
9320,0.378428538,0.241542765,0.718154399,0.596322061,2.645751311,2.645751311,2.134592061,1.322875656
9321,0.490366907,0.520942216,0.503439451,0.546536528,0,0,0.851629044,0.54787426
9322,0.690198326,0.670534876,1.907483489,1.732050808,0,0,0,0
9323,0.469295059,0.485494746,1.503830238,1.058300524,0,0,0,0
9324,0.263680064,0.226157406,0.411695654,0.335582819,0,0,0.385208326,0.16507312
9325,0.859826073,0.493169558,0.296131082,0.242785354,2.09194009,0.5,0.491846007,0.462419082
9326,0.781308529,0.602147797,0.568249858,0.432443694,0,0,0.946985262,0.568571799
9327,0.484768574,0.423792267,0.390398032,0.230187723,1.281651039,1.247219129,0.857697363,0.402538243
9328,0.109461593,0.111586785,0.889663375,0.739556569,2.645751311,2.645751311,0.862556623,0.603807364
9329,0.557205185,0.309482813,0.606237367,0.32810532,1.417639666,0.654511586,1.089109285,0.866025404
9330,0.432851653,0.198859187,0.932883601,0.535794242,1.763969993,1.707825128,0.926482048,0.317343385
9331,0.238734959,0.299172709,0.327790319,0.449738452,0,0,0.729539592,0.830297501
9332,0.142732181,0.171544402,0.636129973,0.908199712,0,0,0,0
9333,0.280236966,0.168048207,1.154303927,0.402403075,1.918679226,1.247219129,0.869897897,0.706595089
9334,0.426498164,0.383718436,0.548937542,0.399073,1.506748133,1.197874387,1.858224331,0.72433061
9335,0.299875911,0.294524942,1.213238464,0.611010093,0,0,0.605462722,0.591528477
9337,0.277940725,0.255668875,0.676476588,0.70633654,1.595070155,1.414213562,0.636085167,0.739814235
9339,0.377608308,0.335262194,0.75235672,0.320426461,1.129569504,0.782209596,1.230031234,0.561061432
9340,0.394669123,0.170258615,0.412588679,0.228015082,2.312529671,1.707825128,0.403719396,0.328942616
9341,0.409024152,0.271747415,0.397486646,0.282976891,1.423394661,1.247219129,0.610080632,0.471404521
9342,0.277492741,0.434255702,0.752568246,0.226528374,0,0,0.409265554,0.466825275
9343,0.304375479,0.385408956,0.236322259,0.263090533,2.645751311,2.645751311,0.603414664,0.278500138
9344,0.276976168,0.163750998,0.750346175,0.480904888,0,0,1.039667407,0.656026196
9345,0.476704051,0.494590382,0.450772479,0.154301321,1.512364504,1.154700538,0.654984837,0.764891608
9346,0.535554386,0.165266929,1.240402896,0.759539411,2.645751311,2.645751311,0.514922849,0.473927813
9347,0.335004086,0.34476685,0.329341417,0.268067593,1.474157994,1.247219129,0.436013904,0.34006802
9348,0.476323884,0.362602487,0.342521818,0.302325581,1.657716497,1.085715153,0.416898771,0.475108603
9349,0.214072347,0.233857802,0.823735065,0.589588683,2.37226783,1.835856849,0.929517,0.897706894
9350,0.182015314,0.139324711,0.520729817,0.463406347,0,0,1.543211486,1.022549554
9351,0.342274352,0.255308913,0.952383447,0.571924967,0,0,0.398238283,0.281240191
9352,0.207049312,0.167539218,0.582586115,0.608236161,1.58841749,1.058300524,0.477292748,0.237079306
9353,0.750265994,0.753522155,0.303938623,0.323681932,1.741880442,1.058300524,0.764629146,0.67079317
9354,0.186637691,0.229249313,1.266542899,0.255978484,2.645751311,2.645751311,0.569332701,0.494364191
9355,0.27867705,0.298025128,0.390811546,0.337470489,2.197701697,0.575349049,0.304303799,0.330080548
9356,0.170473385,0.238460408,0.689269433,0.763762616,2.411262214,1.707825128,2.112360023,0.587944736
9357,0.354643385,0.391829774,0.239033112,0.167643423,2.645751311,2.645751311,0.568983861,0.778356129
9358,0.10891411,0.12951165,0.314557875,0.270318316,1.837556464,1.376892637,0.752557717,0.387404575
9359,0.345203778,0.284236571,0.511748797,0.358883601,2.645751311,2.645751311,1.206165937,0.272165527
9360,0.303770643,0.389467436,0.574117216,0.513342421,1.916028761,1.707825128,0.471396191,0.502921154
9361,0.770844567,0.513650212,0.299446127,0.496689025,1.430207773,1.1850405,0.701470179,0.755831325
9362,0.452035948,0.363103855,0.658967264,0.57289125,0,0,0.443711115,0.5204165
9363,0.715413498,0.620275559,0.685110026,0.581130692,0.831249649,0.566103569,1.050579271,0.855686343
9364,0.397412612,0.332940452,0.347082276,0.256677366,1.915538813,1.707825128,0.890972969,0.721880261
9365,0.192338528,0.182924021,0.822817628,0.818808515,2.645751311,2.645751311,1.17054934,1
9366,0.154848995,0.261895475,0.462278344,0.300226672,0,0,0.541278797,0.531899113
9367,0.66614062,0.418605664,0.394037543,0.401155916,1.13696089,0.974996043,0.798689946,0.645308086
9368,0.392659948,0.257318751,0.629690973,0.58997064,0,0,0.591613899,0.56699337
9369,0.556643885,0.396631347,0.548010365,0.301463758,1.347477683,1.331665624,1.029003335,0.450040734
9370,0.234884186,0.240001607,0.586915405,0.410994576,2.645751311,2.645751311,0.569397029,0.456468804
9371,0.212471701,0.187353455,0.797990031,0.577144953,0,0,1.013853526,0.769503311
9372,0.244734772,0.266322879,0.654093977,0.409931796,2.645751311,2.645751311,0.925083647,0.626849116
9373,0.346406561,0.199610028,0.384805076,0.238327506,2.645751311,2.645751311,0.730122532,0.79815367
9374,0.499760153,0.411276135,0.751567896,0.515388203,0,0,2.035433756,0.994652368
9375,0.256499667,0.168075058,0.659012583,0.399700492,1.617640881,0.805076486,1.737503696,0.432995129
9376,0.194319175,0.220631249,0.437234188,0.193936263,1.828322846,1.835856849,0.806437352,0.28264785
9377,0.33738617,0.242327657,1.059174717,0.541115505,0,0,0,0
9378,0.450434447,0.430052274,0.738645471,0.809720559,0,0,0.643596939,0.403155597
9379,0.598805975,0.409195497,0.292592593,0.318394915,1.445876156,1.557776193,0.454758335,0.406212568
9380,0.534814294,0.48599101,0.643903074,0.44341243,2.645751311,2.645751311,0.591178708,0.744585599
9381,0.303669417,0.231031514,0.254791276,0.226156288,0,0,0.408770698,0.434842188
9382,0.489897439,0.323974738,0.914507814,0.928934407,0,0,0.330316178,0.354205528
9383,0.13019202,0.183471198,0.589435687,0.444115592,2.645751311,2.645751311,1.283239475,0.62935724
9384,0.484319572,0.444544869,0.785673866,0.387971395,2.645751311,2.645751311,0.649846666,0.700474281
9385,0.251725228,0.210302664,0.795167483,0.413067791,0,0,0,0
9386,0.917144426,0.436865749,0.917952022,0.652623584,2.618306124,1.557776193,0.632182956,0.403342516
9387,0.434255842,0.701774067,0.52710045,0.327000069,2.429266396,1.835856849,0.947849851,0.233264736
9388,0.406077215,0.603442993,0.206280484,0.101062943,0.953729989,1.203835018,0.634899886,0.588683214
9389,0.516851005,0.515382589,0.536346312,0.371212765,1.941579431,1.154700538,0.767355049,0.551744296
9390,0.379036246,0.368966902,0.746805722,0.510788555,0,0,1.040172937,0.78860689
9391,0.236439795,0.172243578,0.943548358,0.480354807,0,0,1.10429341,0.847318546
9392,0.346811468,0.360758807,1.440166067,0.492587798,1.261296653,1.058300524,0.521565026,0.462060602
9393,0.434538641,0.348237674,0.377665391,0.460217185,2.645751311,2.645751311,0.769555851,0.503325855
9394,0.610929912,0.454342423,1.048410617,0.879664438,0,0,1.055707779,0.967957797
9395,0.721394422,0.381240548,0.642645117,0.537251324,2.645751311,2.645751311,0.468940989,0.459617542
9396,0.622926456,0.480687639,0.617707183,0.275180619,1.12010153,0.816496581,0.637687901,0.486653868
9397,0.453794844,0.313108168,0.3647005,0.161485453,0.845240313,0.383858274,0.490701669,0.343994683
9398,0.872916716,0.342073742,0.627033985,0.589560252,1.954019627,1.376892637,0.675797073,0.782209596
9399,0.34666871,0.311270145,0.379540727,0.537078137,0,0,0.875160568,0.788226982
9400,0.259190348,0.290603421,0.536121279,0.406829227,2.645751311,2.645751311,1.155756183,0.649073414
9401,0.491023975,0.31220912,0.906174321,0.512347538,0,0,0,0
9402,0.289286683,0.172579605,0.279654954,0.19679142,1.464995236,1.605113357,0.189549062,0.312851833
9403,0.778121396,0.459400198,0.474906063,0.557856297,0.756809549,0.733872136,0.552115535,0.691168711
9404,1.106971986,1.084595721,0.91525623,0.729427037,0,0,0.91259949,0.928333793
9405,0.406847162,0.256956669,0.477280007,0.422143616,0,0,1.271339831,0.974996043
9406,0.743228621,0.224890851,0.606757307,0.431386219,2.645751311,2.645751311,0.780771905,0.737174696
9407,0.150370796,0.169124113,0.431380275,0.210808765,1.309685435,0.787268484,0.429430889,0.280999406
9408,0.576555843,0.555256922,0.496100684,0.413301298,2.039270109,1.058300524,0.530872627,0.280015097
9409,0.222384163,0.355218144,0.344172396,0.428316567,0,0,0.667513866,0.632987678
9410,0.327476549,0.301546143,0.723127762,0.459221465,0,0,0.573428952,0.556055672
9411,0.557627873,0.505310315,0.46279318,0.404189124,2.217000334,1.707825128,1.382206348,0.746386914
9412,0.539420333,0.527419432,0.573930178,0.425619952,0,0,0.641590979,0.756003846
9413,0.505439968,0.713307807,0.30249645,0.277350098,2.057914762,1,0.55324327,0.361812145
9414,0.44240729,0.238095318,0.686843379,0.628539361,0,0,0.663596042,0.553774924
9415,1.058682347,1.126635643,0.589206793,0.435677421,2.645751311,2.645751311,0.419194666,0.607289058
9416,0.316574218,0.340652674,0.60625926,0.18905717,0,0,0.797512921,0.697792663
9417,0.573472036,0.370546821,0.720110218,0.538860251,1.824508719,1.835856849,0.373686629,0.287320198
9418,0.660406557,0.193186307,0.304671454,0.214731415,1.673171979,1.049691313,0.447186287,0.647627584
9419,0.350528731,0.261412686,0.329656204,0.305103478,2.562565453,1.835856849,1.048247733,0.36873714
9420,0.288164173,0.218334918,0.32773164,0.059416489,1.288225354,0.816496581,0.78123692,0.871879438
9421,0.483352037,0.501884435,0.452919689,0.327867927,2.385897472,1.073435315,0.425110348,0.532802136
9422,0.331449615,0.266007264,0.98165583,0.773621579,0,0,1.281611812,1.247219129
9423,0.352487609,0.241780492,0.579449974,0.509901951,2.171055245,0.865431218,0.728058751,0.646033426
9424,0.512366135,0.383632473,1.261337314,0.266756437,2.590035159,1.707825128,1.385915957,1.10239638
9425,0.529518013,0.602030686,0.421866749,0.348253894,0.783395904,0.837774831,0.488981281,0.452827125
9426,0.328910012,0.225913135,0.352785672,0.28474526,2.645751311,2.645751311,0.451490907,0.663403472
9427,0.207235798,0.257162473,0.341886424,0.157644711,0,0,0.710347234,0.325348142
9428,0.428829041,0.414168092,0.401909303,0.360190178,0,0,0.630969256,0.774036864
9429,0.661328249,0.674515468,1.744107929,0.890692614,0,0,1.54328865,1.376892637
9430,0.349998543,0.262957078,0.496801937,0.26638983,1.709269971,1.835856849,0.413432979,0.323422239
9431,0.253786614,0.26774178,0.563103906,0.230255839,1.828743808,1.835856849,0.501892708,0.545422182
9432,0.415754943,0.487727387,0.16882241,0.193370135,0.681861664,0.748331477,0.833615623,0.781271056
9433,0.739423929,0.215050512,1.187697518,0.643165499,1.595345693,1.154700538,1.117926031,0.869508132
9434,0.122443924,0.105440328,1.143753653,0.548435274,2.645751311,2.645751311,1.306658135,1.59544807
9435,1.103377636,0.745471008,0.745705942,0.533695352,2.509075075,1.376892637,0.42200803,0.282561651
9436,0.478221137,0.531678434,0.598592886,0.326693121,1.702679214,1.376892637,0.484155348,0.483120223
9437,0.379771993,0.303318766,1.051909365,0.551574663,2.645751311,2.645751311,0.310588649,0.249813099
9438,0.529054725,0.528557385,0.561405364,0.356336322,1.474435125,0.974996043,0.910981217,0.983182912
9439,0.207609708,0.141857106,0.268580898,0.42496488,2.645751311,2.645751311,0.563597385,0.41659779
9440,0.430440518,0.375426276,0.166676846,0.109455488,1.858201385,1.073435315,0.574174299,0.611076159
9441,0.077753388,0.257441602,0.57901922,0.496699037,2.275927604,1.707825128,2.252219439,0.586657197
9442,0.61235319,0.120725548,0.352582641,0.284244259,1.224972512,0.793725393,0.700213117,0.696847693
9443,0.836714269,0.293160673,0.599846346,0.303578266,1.114351045,0.816496581,0.630571692,0.762007241
9444,1.454748281,0.346012605,0.567624693,0.504383987,2.21984181,1.835856849,0.983518402,0.766257467
9445,0.344736814,0.284640629,0.994357343,0.675510973,2.645751311,2.645751311,0.744481469,0.812199464
9446,0.257715872,0.235142746,0.60931968,0.28264785,1.708543183,1.707825128,0.695231467,0.755777745
9447,0.504543785,0.451027779,0.522494423,0.511449571,2.645751311,2.645751311,1.498176292,0.780662934
9448,0.489498133,0.281593897,0.486238665,0.133493993,1.042864349,0.935414347,0.396166754,0.401841207
9449,0.659348176,0.378006467,0.441516457,0.270084286,0,0,0.557987996,0.463099109
9450,0.292572795,0.257876796,0.584277258,0.452366122,0,0,0.525347695,0.462779119
9451,0.43562366,0.275904793,0.471239078,0.184545921,0,0,0.612109614,0.445859426
9452,0.431774883,0.409387434,0.458285508,0.262417754,2.063778993,1.325594827,0.97472734,0.284637521
9453,0.60878823,0.279003225,1.178918452,1.201166428,0,0,1.514066542,1.707825128
9454,0.409577482,0.283510652,0.31500212,0.353512468,1.710686998,1.38443731,0.841615222,0.816496581
9455,0.641839422,0.745399566,1.50126008,1.045880809,0,0,2.645751311,2.645751311
9456,0.387858512,0.433077929,1.244703824,0.882835149,0,0,1.559452701,0.895252689
9457,0.495311967,0.527836515,0.390994137,0.350162497,0,0,0.35137684,0.469778422
9458,0.395041795,0.41227036,0.601808419,0.519390362,2.645751311,2.645751311,0.661379833,0.783837733
9459,0.117027565,0.082821142,1.541190989,0.935414347,0,0,0,0
9460,1.075851596,0.372227592,0.599833423,0.40295161,1.700634472,0.872682115,1.01929643,0.534027326
9461,0.489570876,0.466315795,0.772547086,0.450633744,2.645751311,2.645751311,0.836762814,0.76587538
9462,0.304561183,0.247877541,1.003047849,0.654511586,0,0,1.70152709,1.119787607
9463,0.686575561,0.353280766,0.790864536,0.334346588,0,0,1.251827995,0.462785795
9464,0.384495094,0.372922474,1.19506936,0.844668105,0,0,0.76645934,0.425245027
9465,0.401072491,0.483725901,0.192802173,0.210137392,0,0,0.694915509,0.395176807
9466,0.223789613,0.275534281,0.141058582,0.196976077,1.633180201,1.399588417,0.69232902,0.344713157
9467,0.779070088,0.852994426,0.52147644,0.370692047,2.645751311,2.645751311,1.116585243,0.56485804
9468,0.16405064,0.162063233,1.346187381,1.189021929,0,0,0.435364095,0.378729898
9469,0.302011074,0.27881464,0.710344543,0.33466024,2.645751311,2.645751311,0.624374598,0.536136794
9470,0.620739068,0.537443074,0.779622034,0.617724945,2.645751311,2.645751311,0.716243416,0.6514582
9471,0.572684721,0.613214554,1.015802779,0.685516837,0,0,1.498178158,1.032348751
9472,0.221466994,0.208974846,0.719162901,0.403473292,0,0,0.684677245,0.761740698
9473,0.449148328,0.291107494,1.295535469,0.409088775,0.808199891,0.645497224,0.658630085,0.375673175
9474,0.289378702,0.229906048,0.594507966,0.505283984,2.34088891,1.707825128,0.689146828,0.561083608
9475,0.169224639,0.081358605,0.706749957,0.267998179,0,0,2.178302383,1.247219129
9476,0.548733529,0.498534843,0.56377015,0.486460274,2.475307426,1.331665624,0.667271387,0.50663323
9477,0.246836486,0.120199541,0.129667467,0.249961524,1.751887095,1.247219129,0.534391678,0.268661978
9478,0.303071012,0.349510357,0.506213522,0.476599218,0,0,0.53236549,0.581136213
9479,0.399474473,0.295953851,0.347216812,0.371819109,2.645751311,2.645751311,0.910723265,0.301380905
9480,0.444267599,0.28183673,0.2941794,0.185636121,1.136796787,0.721568539,0.30218938,0.406359699
9481,1.22581134,0.66282893,0.378397809,0.221669413,1.402987095,1.247219129,0.955516471,0.292755086
9482,0.220564864,0.264152556,0.394365579,0.169672403,0,0,0.501301802,0.522007446
9483,0.259204009,0.288172619,0.688294191,0.531839347,2.645751311,2.645751311,1.001051783,0.853311981
9484,0.404920549,0.37370407,0.279346405,0.224333345,2.524314571,0.935414347,0.421657973,0.411204981
9485,0.831435957,1.073671212,0.328899699,0.257899705,2.645751311,2.645751311,0.61124132,1.12980205
9486,0.473480099,0.396451296,0.336194813,0.261563831,0.946599841,0.873155357,0.822051172,0.642210943
9487,0.286026017,0.17313902,0.840374502,0.251137606,0,0,0.431672742,0.236247237
9488,0.414126707,0.493417833,0.444003042,0.420685326,2.645751311,2.645751311,1.247426465,1.299010359
9489,0.445861741,0.215892634,0.484094998,0.361525862,0,0,1.53328699,1.329747783
9490,0.370742434,0.20804867,0.788621912,0.455871616,2.645751311,2.645751311,0.861094739,0.745355992
9491,0.200574815,0.237341877,0.959739713,0.550911332,2.645751311,2.645751311,1.155426211,1.052609281
9492,0.322478658,0.345146012,1.043517702,0.739814235,0,0,0.720551448,0.610479472
9493,0.263733178,0.188462114,0.720344517,0.685054454,1.719884026,1.331665624,0.778382465,0.536349916
9494,0.571519874,0.396698304,1.605404328,0.987327106,2.645751311,2.645751311,2.645751311,2.645751311
9495,0.334673114,0.243390833,0.59584091,0.21174398,1.16342611,0.603807364,0.219827153,0.305155909
9496,0.237461783,0.206881082,0.45577358,0.34212913,1.708294482,1.707825128,0.50555432,0.566235285
9497,0.555319851,0.114191695,0.733619637,0.732051674,0,0,0.690081635,0.353553391
9498,0.636419555,0.212990355,0.304724844,0.362515152,1.39566326,0.430331483,0.829479342,0.7200823
9499,0.342438892,0.286238418,0.748438983,0.428013542,0,0,0.624075014,0.7200823
9500,0.160418868,0.128892462,0.279492072,0.325627332,1.426208531,1.247219129,0.587389472,0.385753302
9501,0.194653669,0.165867836,0.384763537,0.228797046,0,0,0.392639495,0.293284973
9502,0.428598486,0.299812676,0.402554296,0.325543288,0.708075671,0.865431218,1.057058759,1.320381272
9503,0.839778987,0.783102858,0.500150342,0.454745837,2.373691315,1.609347694,1.142981654,0.872952691
9504,0.310972804,0.38956207,0.772214217,0.299127064,0.94051577,0.666378254,0.602529291,0.690167632
9505,0.40243349,0.548775415,0.835972194,0.268596911,1.666315685,1.177037241,0.641286518,0.725549974
9506,0.29132469,0.405723463,0.299239008,0.461775817,0,0,0.704536232,0.681359298
9507,0.274373312,0.202030509,0.497560161,0.529895688,2.418569901,1.376892637,0.719124824,0.744585599
9508,0.26332264,0.277035374,1.755747314,1.22111599,0,0,2.072947666,1.835856849
9509,0.32978534,0.283528069,0.50288313,0.364931215,1.802162478,1.707825128,1.1221218,0.873770996
9510,0.709708458,0.549287584,0.578351588,0.543012366,2.645751311,2.645751311,0.653226585,0.601419159
9511,0.606526947,0.496965735,0.63760937,0.33510628,2.645751311,2.645751311,0.551725102,0.717958846
9512,0.640361435,0.377411883,0.467772727,0.333387582,2.645751311,2.645751311,0.549292139,0.643739078
9513,0.661180445,0.558881991,0.842054577,0.406444866,1.7902558,1.707825128,1.470467818,0.411513845
9514,0.59324927,0.567292225,0.343250213,0.325447351,1.974917011,1.707825128,0.819113307,0.575349049
9515,0.623459137,0.257719653,0.700381872,0.465778433,2.163269801,1.984313483,0.991949557,0.690916967
9516,0.165515393,0.11426435,0.749470917,0.388432065,1.777345722,1.707825128,0.728462818,0.431729698
9517,0.424217475,0.312850196,0.875538014,0.513389012,0,0,1.325685362,0.805076486
9518,1.955956037,0.430193755,1.707778019,0.875893767,1.283451102,0.816496581,0.486288811,0.447125379
9519,0.640502465,0.578795833,0.784740745,0.40594135,1.802521133,1.707825128,0.516518673,0.421570131
9520,0.361107801,0.29156912,1.789406776,0.865431218,0,0,1.713326778,1.707825128
9521,0.28826223,0.388051217,0.619408625,0.538232195,2.645751311,2.645751311,0.974328976,1.132843031
9522,0.231509978,0.225397929,0,0,0,0,0,0
9523,0.149557679,0.105572523,0.613473486,0.516053399,0,0,1.026784387,0.543385213
9525,0.232407338,0.135773017,1.643317776,1.049691313,0,0,2.645751311,2.645751311
9526,0.381274165,0.3195848,0.887480057,0.58596075,1.008078593,0.935414347,0.552617736,0.610605654
9527,0.557403292,0.274387534,0.212847687,0.362800126,2.645751311,2.645751311,0.625565242,0.510869508
9528,0.762213671,0.694277791,1.113238926,0.808290377,0,0,0.687886829,0.72829043
9529,0.434777777,0.381544238,0.377345728,0.341452724,0,0,0.503089271,0.525283186
9530,0.199755914,0.205774794,0.628894305,0.384900179,2.645751311,2.645751311,0.307720419,0.255012175
9531,0.222167802,0.197284532,1.086773359,0.70156076,0,0,0,0
9532,0.206659873,0.192291024,0.807363875,0.27972931,2.645751311,2.645751311,0.381249233,0.262573909
9533,0.56546887,0.606358106,0.214586389,0.141477398,2.645751311,2.645751311,0.40833091,0.379516695
9534,0.95845915,0.504811886,0.40401091,0.342086142,1.325115985,1.154700538,0.503987232,0.322030594
9535,0.589656136,0.567415255,0.776696816,0.584892722,0,0,1.875264884,2.04622507
9536,0.385705355,0.549222207,0.280145181,0.215060741,2.645751311,2.645751311,1.590907719,0.62252972
9537,0.265909831,0.418914558,0.823027475,0.562453331,0,0,2.052536912,0.739814235
9538,0.437746809,0.28902456,0.648187372,0.489440846,0,0,0.439461754,0.555555556
9539,0.396600542,0.265185174,0.391812637,0.246522562,1.252514558,1.058300524,0.652480003,0.582634339
9540,1.54916494,0.598118401,0.660690821,0.465937124,1.325444924,1.022988742,0.765155505,0.72433061
9541,0.188297398,0.154405522,0.582207059,0.386225502,2.645751311,2.645751311,0.710200287,0.798088709
9542,0.428523973,0.647559966,0.443763613,0.45055115,0.966596326,0.739814235,0.863480097,0.507543102
9543,0.482862615,0.318798209,0.714800546,0.438572511,0,0,0.917351692,0.914008149
9544,0.15591424,0.153997319,0.717556623,0.484472914,0,0,2.645751311,2.645751311
9545,0.336985551,0.235497876,0.51343623,0.525570613,0,0,1.606098763,0.845605883
9546,0.303523,0.374445855,0.475225564,0.215649032,2.023561648,1.07788948,0.537332786,0.41186469
9547,0.477618884,0.644338763,1.152896285,0.894082052,0,0,0.280976943,0.435342476
9548,0.377465457,0.206969362,2.518012572,1.825741858,0,0,0,0
9549,0.593668065,0.54540785,0.366962369,0.359249901,1.728453593,1,0.564097741,0.608061722
9551,0.138422327,0.055943954,1.349526829,1.078626396,0,0,0,0
9553,0.204238481,0.136389145,0.433653293,0.679810413,0,0,1.191798519,0.852591582
9554,0.592907287,0.291229495,0.990149256,0.500493801,2.645751311,2.645751311,0.646575673,0.654223119
9555,0.573890249,0.519936048,1.774294649,0.820581446,0,0,0.82909106,0.70950783
9556,0.587249529,0.420384721,0.605723881,0.478251273,2.645751311,2.645751311,0.984567482,0.56749327
9558,0.244066301,0.242866447,0.590334088,0.440958552,0,0,0.751904628,0.494503118
9559,0.533491793,0.49185399,0.631988544,0.491700668,0,0,0.650542024,0.748930862
9560,0.531966357,0.245680966,0.236052438,0.129156655,2.645751311,2.645751311,0.856302003,0.687254203
9561,1.005702184,0.313363138,0.464945916,0.295252158,2.264302826,0.870078753,0.352500032,0.570756821
9562,0.270838918,0.169095026,0.453087659,0.320794961,2.61736927,1.557776193,0.687220745,0.499390889
