,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×
9266,5296.0,13420.0,,12335.0,1051.0,65.0,,7.0,5566495.0,872298.0,,86347.0
9267,8782.0,108817.0,298489.0,23791.0,1610.0,272.0,18.0,97.0,14139714.0,29598092.0,5372805.0,2307688.0
9268,4519.0,21297.0,,18158.0,1874.0,145.0,,68.0,8468367.0,3088101.0,,1234718.0
9269,7043.0,53344.0,38331.0,30051.0,978.0,163.0,3.0,39.0,6888152.0,8695027.0,114994.0,1171971.0
9270,10949.0,36578.0,,18295.0,502.0,170.0,,40.0,5496203.0,6218190.0,,731780.0
9271,5740.0,67486.0,,16377.0,2296.0,9.0,,10.0,13179072.0,607370.0,,163766.0
9272,525829.0,24229.0,,8158.0,1394.0,31.0,,6.0,733005330.0,751085.0,,48950.0
9273,9110.0,101465.0,40970.0,16124.0,662.0,144.0,8.0,82.0,6030717.0,14610927.0,327761.0,1322136.0
9274,8108.0,207048.0,176213.0,21040.0,794.0,321.0,2.0,105.0,6437452.0,66462520.0,352425.0,2209150.0
9275,7873.0,169547.0,440625.0,12663.0,267.0,218.0,1.0,49.0,2102140.0,36961288.0,440625.0,620509.0
9276,8394.0,130371.0,6779.0,20637.0,969.0,135.0,1.0,72.0,8133508.0,17600121.0,6779.0,1485844.0
9277,8845.0,98686.0,,15853.0,388.0,253.0,,88.0,3431938.0,24967618.0,,1395066.0
9278,6610.0,47775.0,11262.0,25984.0,1501.0,148.0,1.0,54.0,9921969.0,7070772.0,11262.0,1403126.0
9279,4499.0,130871.0,273853.0,,171.0,37.0,2.0,,769357.0,4842233.0,547706.0,
9280,29853.0,531842.0,1308704.0,26727.0,316.0,177.0,87.0,90.0,9433405.0,94136054.0,113857209.0,2405465.0
9281,3780.0,8879.0,,6534.0,2041.0,147.0,,19.0,7713962.0,1305240.0,,124145.0
9282,5709.0,26779.0,,13154.0,1585.0,96.0,,91.0,9048054.0,2570738.0,,1196977.0
9283,5268.0,14772.0,,,1727.0,20.0,,,9098253.0,295434.0,,
9284,8867.0,53007.0,159157.0,21027.0,651.0,369.0,11.0,174.0,5772414.0,19559649.0,1750727.0,3658641.0
9285,5089.0,67452.0,937741.0,34455.0,1749.0,74.0,2.0,36.0,8900104.0,4991425.0,1875482.0,1240377.0
9286,3895.0,24225.0,611130.0,9622.0,2807.0,67.0,11.0,147.0,10934412.0,1623103.0,6722426.0,1414391.0
9287,6678.0,117390.0,566111.0,29909.0,383.0,324.0,2.0,41.0,2557615.0,38034236.0,1132221.0,1226267.0
9288,5856.0,29323.0,39543.0,10550.0,1925.0,99.0,1.0,59.0,11272906.0,2902994.0,39543.0,622433.0
9289,6226.0,23403.0,,8499.0,2223.0,75.0,,62.0,13839363.0,1755240.0,,526954.0
9290,7695.0,147444.0,554735.0,22740.0,1354.0,261.0,9.0,45.0,10418363.0,38482915.0,4992619.0,1023320.0
9291,8378.0,17792.0,,30948.0,2071.0,17.0,,3.0,17350617.0,302462.0,,92845.0
9292,10414.0,158165.0,371270.0,14747.0,243.0,94.0,1.0,22.0,2530575.0,14867527.0,371270.0,324435.0
9293,5464.0,68475.0,,11054.0,3620.0,92.0,,15.0,19780656.0,6299679.0,,165813.0
9294,5267.0,48273.0,,12756.0,1107.0,124.0,,94.0,5830599.0,5985890.0,,1199110.0
9295,4126.0,10646.0,136574.0,16104.0,917.0,44.0,3.0,140.0,3783945.0,468421.0,409721.0,2254591.0
9296,9717.0,79588.0,,22700.0,412.0,161.0,,61.0,4003482.0,12813639.0,,1384729.0
9297,8459.0,285114.0,1524881.0,21647.0,631.0,144.0,4.0,72.0,5337322.0,41056455.0,6099525.0,1558551.0
9298,5252.0,30114.0,33787.0,3964.0,2228.0,108.0,1.0,47.0,11701400.0,3252343.0,33787.0,186327.0
9299,16463.0,109199.0,,14785.0,599.0,259.0,,36.0,9861432.0,28282451.0,,532244.0
9300,34109.0,88705.0,553748.0,11565.0,440.0,114.0,3.0,115.0,15008034.0,10112420.0,1661245.0,1329946.0
9301,7032.0,49827.0,,13136.0,843.0,53.0,,65.0,5928021.0,2640851.0,,853835.0
9302,10359.0,130941.0,117823.0,48035.0,468.0,356.0,3.0,28.0,4848001.0,46614875.0,353468.0,1344969.0
9303,5159.0,28229.0,,20774.0,1526.0,87.0,,48.0,7871984.0,2455927.0,,997138.0
9304,14037.0,318893.0,213176.0,36245.0,198.0,295.0,4.0,56.0,2779417.0,94073318.0,852705.0,2029692.0
9305,6004.0,34057.0,,13892.0,1810.0,72.0,,53.0,10867156.0,2452107.0,,736256.0
9306,8811.0,112247.0,3140526.0,23069.0,1384.0,229.0,12.0,37.0,12194920.0,25704517.0,37686311.0,853568.0
9307,7735.0,92057.0,220576.0,14046.0,601.0,185.0,9.0,150.0,4648541.0,17030636.0,1985188.0,2106953.0
9308,10222.0,214133.0,2317478.0,21658.0,848.0,289.0,17.0,36.0,8668079.0,61884502.0,39397134.0,779674.0
9309,4446.0,34169.0,,45347.0,2891.0,18.0,,6.0,12853419.0,615041.0,,272084.0
9310,7639.0,50013.0,5717.0,15811.0,1257.0,78.0,2.0,22.0,9602261.0,3900978.0,11433.0,347832.0
9311,2942.0,80997.0,,26001.0,2267.0,21.0,,3.0,6668735.0,1700946.0,,78003.0
9312,35163.0,572947.0,1115489.0,100877.0,406.0,224.0,23.0,22.0,14276157.0,128340059.0,25656257.0,2219289.0
9313,8892.0,433991.0,196250.0,24069.0,533.0,522.0,10.0,63.0,4739424.0,226543550.0,1962498.0,1516364.0
9314,13123.0,61768.0,,32377.0,807.0,72.0,,32.0,10590064.0,4447319.0,,1036066.0
9315,9642.0,156045.0,632076.0,47451.0,346.0,358.0,4.0,58.0,3336291.0,55864051.0,2528304.0,2752186.0
9316,10004.0,60852.0,,10209.0,779.0,48.0,,60.0,7792823.0,2920872.0,,612566.0
9317,4755.0,26257.0,10723.0,9670.0,1707.0,99.0,1.0,69.0,8117187.0,2599432.0,10723.0,667249.0
9318,7613.0,99931.0,63504.0,10304.0,492.0,139.0,2.0,52.0,3745703.0,13890409.0,127007.0,535818.0
9319,6988.0,81977.0,,9314.0,303.0,308.0,,92.0,2117344.0,25248866.0,,856888.0
9320,3723.0,42551.0,49556.0,43440.0,1991.0,49.0,1.0,15.0,7412566.0,2084985.0,49556.0,651599.0
9321,8266.0,88876.0,,26968.0,2094.0,706.0,,116.0,17309348.0,62746593.0,,3128232.0
9322,7888.0,155577.0,,,1081.0,8.0,,,8527323.0,1244613.0,,
9323,4633.0,62668.0,,,1632.0,10.0,,,7560772.0,626677.0,,
9324,5582.0,26244.0,,12992.0,1444.0,245.0,,77.0,8059801.0,6429896.0,,1000391.0
9325,20872.0,243478.0,708273.0,28010.0,669.0,463.0,10.0,62.0,13963524.0,112730181.0,7082726.0,1736609.0
9326,31920.0,397707.0,,18780.0,815.0,199.0,,31.0,26014514.0,79143604.0,,582177.0
9327,9683.0,58251.0,50469.0,25639.0,540.0,307.0,3.0,91.0,5229061.0,17882922.0,151406.0,2333186.0
9328,3722.0,23251.0,10723.0,40810.0,1281.0,52.0,1.0,19.0,4767650.0,1209075.0,10723.0,775389.0
9329,9244.0,108913.0,688955.0,13045.0,565.0,379.0,9.0,32.0,5222664.0,41277911.0,6200599.0,417426.0
9330,7481.0,99507.0,163976.0,17640.0,1941.0,126.0,3.0,89.0,14520214.0,12537900.0,491927.0,1569953.0
9331,7225.0,31759.0,,37465.0,985.0,135.0,,28.0,7116286.0,4287434.0,,1049030.0
9332,4647.0,11870.0,,,2747.0,27.0,,,12765157.0,320502.0,,
9333,8000.0,119599.0,410733.0,24820.0,1927.0,257.0,4.0,56.0,15415220.0,30737002.0,1642933.0,1389893.0
9334,24091.0,289630.0,664153.0,47893.0,399.0,245.0,15.0,17.0,9612192.0,70959362.0,9962289.0,814176.0
9335,8196.0,98333.0,869615.0,10759.0,727.0,75.0,2.0,75.0,5958484.0,7374962.0,1739230.0,806896.0
9336,11392.0,117802.0,1040932.0,12403.0,278.0,141.0,8.0,9.0,3166948.0,16610057.0,8327456.0,111626.0
9337,4826.0,173842.0,2223819.0,9057.0,2172.0,101.0,9.0,46.0,10482407.0,17558085.0,20014367.0,416608.0
9338,10805.0,54148.0,,10181.0,419.0,104.0,,34.0,4527122.0,5631421.0,,346150.0
9339,9035.0,221786.0,2034791.0,21784.0,592.0,303.0,26.0,66.0,5348653.0,67201288.0,52904574.0,1437757.0
9340,18523.0,192927.0,430016.0,20910.0,671.0,127.0,3.0,84.0,12429047.0,24501699.0,1290048.0,1756467.0
9341,6788.0,95100.0,1887041.0,9104.0,631.0,130.0,3.0,23.0,4283286.0,12362965.0,5661124.0,209397.0
9342,14194.0,116206.0,,15644.0,406.0,174.0,,95.0,5762928.0,20219818.0,,1486175.0
9343,21004.0,148730.0,678893.0,21909.0,202.0,333.0,4.0,28.0,4242810.0,49526951.0,2715570.0,613459.0
9344,8036.0,26693.0,,37671.0,1402.0,69.0,,34.0,11266710.0,1841836.0,,1280822.0
9345,12068.0,144937.0,165880.0,11816.0,528.0,219.0,8.0,189.0,6371749.0,31741215.0,1327040.0,2233164.0
9346,5371.0,52420.0,,7451.0,3261.0,123.0,,44.0,17516356.0,6447685.0,,327839.0
9347,14208.0,156162.0,20374.0,24513.0,225.0,253.0,1.0,53.0,3196720.0,39509065.0,20374.0,1299169.0
9348,12561.0,304869.0,1648756.0,13478.0,334.0,351.0,19.0,208.0,4195409.0,107009028.0,31326362.0,2803345.0
9349,7700.0,78537.0,64487.0,49597.0,930.0,80.0,4.0,134.0,7160901.0,6282944.0,257947.0,6645952.0
9350,4648.0,22134.0,,8152.0,2521.0,102.0,,34.0,11718741.0,2257694.0,,277157.0
9351,10624.0,100834.0,,16834.0,994.0,97.0,,67.0,10560671.0,9780894.0,,1127907.0
9352,6299.0,25798.0,117824.0,10937.0,1445.0,170.0,5.0,99.0,9101878.0,4385704.0,589121.0,1082808.0
9353,15930.0,140993.0,1101595.0,27664.0,504.0,299.0,5.0,42.0,8028754.0,42157050.0,5507976.0,1161907.0
9354,6143.0,72926.0,25585.0,16560.0,1027.0,127.0,1.0,82.0,6309218.0,9261559.0,25585.0,1357925.0
9355,7435.0,49731.0,1380070.0,30010.0,2054.0,243.0,18.0,116.0,15271776.0,12084673.0,24841264.0,3481132.0
9356,2777.0,75717.0,299376.0,126001.0,1537.0,52.0,2.0,12.0,4267693.0,3937273.0,598752.0,1512009.0
9357,7899.0,94062.0,50568.0,12825.0,638.0,216.0,1.0,66.0,5039299.0,20317461.0,50568.0,846463.0
9358,8052.0,78556.0,590433.0,20042.0,1261.0,309.0,1.0,100.0,10153689.0,24273780.0,590433.0,2004157.0
9359,5945.0,36159.0,475886.0,25961.0,813.0,144.0,3.0,53.0,4833140.0,5206967.0,1427657.0,1375929.0
9360,7469.0,40991.0,39508.0,14800.0,1745.0,127.0,2.0,66.0,13034236.0,5205811.0,79015.0,976770.0
9361,27798.0,210986.0,257231.0,25365.0,95.0,409.0,18.0,46.0,2640769.0,86293247.0,4630160.0,1166774.0
9362,9991.0,55790.0,,24098.0,411.0,89.0,,80.0,4106395.0,4965300.0,,1927815.0
9363,32141.0,326581.0,2509875.0,21744.0,276.0,199.0,37.0,27.0,8871025.0,64989577.0,92865358.0,587101.0
9364,6249.0,65277.0,54390.0,25311.0,1942.0,149.0,2.0,45.0,12136181.0,9726244.0,108779.0,1139008.0
9365,2780.0,75299.0,20396.0,11991.0,1716.0,28.0,1.0,10.0,4770004.0,2108358.0,20396.0,119909.0
9366,5165.0,37768.0,,11227.0,1328.0,109.0,,87.0,6859079.0,4116720.0,,976714.0
9367,15103.0,122375.0,717432.0,13949.0,525.0,193.0,15.0,68.0,7929305.0,23618326.0,10761479.0,948512.0
9368,8585.0,57824.0,,29937.0,1352.0,124.0,,34.0,11606980.0,7170157.0,,1017858.0
9369,12048.0,172394.0,407625.0,32842.0,827.0,244.0,7.0,32.0,9963355.0,42064140.0,2853372.0,1050948.0
9370,3355.0,61944.0,,11543.0,3303.0,244.0,,90.0,11080613.0,15114384.0,,1038876.0
9371,5414.0,32296.0,,14963.0,1771.0,90.0,,35.0,9588903.0,2906622.0,,523714.0
9372,4533.0,22181.0,23903.0,10971.0,1300.0,87.0,2.0,28.0,5892481.0,1929706.0,47805.0,307179.0
9373,12481.0,159106.0,,33003.0,553.0,389.0,,198.0,6902155.0,61892133.0,,6534635.0
9374,11064.0,57705.0,,33658.0,649.0,202.0,,31.0,7180311.0,11656398.0,,1043394.0
9375,6676.0,59049.0,198246.0,31276.0,1448.0,319.0,8.0,45.0,9666610.0,18836585.0,1585965.0,1407423.0
9376,7898.0,35983.0,68648.0,23456.0,1144.0,136.0,5.0,81.0,9035484.0,4893707.0,343242.0,1899943.0
9377,3777.0,8857.0,,,1353.0,72.0,,,5110513.0,637722.0,,
9378,6159.0,56168.0,,8700.0,1210.0,186.0,,88.0,7451819.0,10447191.0,,765627.0
9379,10991.0,68508.0,327958.0,24286.0,222.0,408.0,5.0,75.0,2439954.0,27951105.0,1639791.0,1821443.0
9380,6048.0,20884.0,278123.0,16582.0,1714.0,236.0,1.0,93.0,10365712.0,4928569.0,278123.0,1542162.0
9381,5833.0,41020.0,,8998.0,1556.0,283.0,,227.0,9076400.0,11608780.0,,2042605.0
9382,8110.0,34583.0,,11722.0,249.0,27.0,,218.0,2019454.0,933745.0,,2555289.0
9383,4590.0,20374.0,,11382.0,1708.0,121.0,,23.0,7839756.0,2465295.0,,261789.0
9384,17833.0,145061.0,1164100.0,20987.0,2092.0,314.0,2.0,40.0,37306132.0,45549134.0,2328199.0,839495.0
9385,5177.0,61447.0,,5577.0,1443.0,47.0,,2.0,7470138.0,2888032.0,,11154.0
9386,19286.0,195100.0,94397.0,17551.0,215.0,171.0,2.0,143.0,4146562.0,33362043.0,188793.0,2509814.0
9387,16595.0,147477.0,2266686.0,19589.0,405.0,226.0,5.0,33.0,6721149.0,33329718.0,11333429.0,646425.0
9388,15540.0,124848.0,167807.0,35127.0,261.0,861.0,2.0,68.0,4056053.0,107494243.0,335613.0,2388621.0
9389,13782.0,122549.0,600298.0,13940.0,297.0,189.0,5.0,114.0,4093288.0,23161763.0,3001492.0,1589119.0
9390,7242.0,38194.0,,8174.0,510.0,66.0,,30.0,3693171.0,2520795.0,,245214.0
9391,10251.0,98032.0,,20813.0,368.0,36.0,,17.0,3772432.0,3529140.0,,353817.0
9392,7782.0,58209.0,61528.0,23941.0,749.0,96.0,5.0,109.0,5828732.0,5588016.0,307640.0,2609563.0
9393,4569.0,15060.0,557617.0,27730.0,1678.0,109.0,1.0,70.0,7667458.0,1641574.0,557617.0,1941113.0
9394,11738.0,64256.0,,19478.0,551.0,129.0,,54.0,6467422.0,8288975.0,,1051791.0
9395,12413.0,65685.0,364928.0,17137.0,435.0,74.0,1.0,30.0,5399573.0,4860671.0,364928.0,514102.0
9396,34653.0,150668.0,303103.0,45636.0,344.0,278.0,6.0,59.0,11920607.0,41885566.0,1818619.0,2692521.0
9397,12607.0,244154.0,1745131.0,22223.0,1190.0,170.0,35.0,88.0,15002895.0,41506166.0,61079579.0,1955639.0
9398,117688.0,193408.0,489656.0,44553.0,432.0,253.0,2.0,34.0,50841417.0,48932305.0,979311.0,1514809.0
9399,5629.0,11208.0,,5687.0,3295.0,74.0,,16.0,18548439.0,829363.0,,90991.0
9400,14357.0,115292.0,66448.0,16475.0,703.0,130.0,1.0,48.0,10093071.0,14988014.0,66448.0,790777.0
9401,5735.0,52273.0,,26440.0,1663.0,24.0,,3.0,9536684.0,1254550.0,,79319.0
9402,8240.0,187970.0,625390.0,21976.0,1712.0,263.0,11.0,141.0,14106867.0,49436086.0,6879286.0,3098569.0
9403,13862.0,246515.0,547877.0,12536.0,299.0,217.0,39.0,63.0,4144841.0,53493802.0,21367205.0,789752.0
9404,8074.0,38458.0,,9187.0,1198.0,89.0,,68.0,9672588.0,3422792.0,,624711.0
9405,12471.0,29494.0,,19014.0,537.0,140.0,,12.0,6697112.0,4129102.0,,228169.0
9406,452957.0,104014.0,504883.0,21234.0,976.0,183.0,4.0,85.0,442085699.0,19034507.0,2019531.0,1804926.0
9407,6613.0,89688.0,271288.0,11818.0,1347.0,121.0,9.0,155.0,8908114.0,10852248.0,2441592.0,1831845.0
9408,8253.0,55428.0,779558.0,23745.0,448.0,213.0,7.0,135.0,3697401.0,11806160.0,5456904.0,3205560.0
9409,9703.0,149942.0,,18512.0,489.0,122.0,,40.0,4744760.0,18292952.0,,740496.0
9410,7273.0,67693.0,,5264.0,969.0,54.0,,89.0,7047383.0,3655407.0,,468508.0
9411,9772.0,88918.0,,30849.0,335.0,257.0,,20.0,3273582.0,22851979.0,,616976.0
9412,11507.0,53877.0,,13278.0,534.0,45.0,,97.0,6144613.0,2424465.0,,1287950.0
9413,12164.0,116868.0,662116.0,25887.0,571.0,211.0,7.0,144.0,6945719.0,24659072.0,4634815.0,3727676.0
9414,5128.0,70497.0,,15594.0,1945.0,66.0,,35.0,9974525.0,4652810.0,,545800.0
9415,12402.0,144184.0,386339.0,11764.0,151.0,97.0,2.0,375.0,1872722.0,13985868.0,772677.0,4411383.0
9416,5628.0,42549.0,,12752.0,1550.0,93.0,,31.0,8723328.0,3957071.0,,395306.0
9417,18107.0,111059.0,33243.0,19865.0,439.0,122.0,1.0,43.0,7949087.0,13549216.0,33243.0,854176.0
9418,10785.0,226908.0,515133.0,20407.0,1010.0,181.0,8.0,51.0,10893148.0,41070342.0,4121067.0,1040763.0
9419,7814.0,133396.0,259856.0,28840.0,899.0,356.0,1.0,52.0,7024509.0,47488917.0,259856.0,1499672.0
9420,9720.0,115011.0,193966.0,8826.0,652.0,237.0,11.0,59.0,6337179.0,27257688.0,2133628.0,520731.0
9421,26416.0,239186.0,906255.0,25670.0,380.0,513.0,8.0,105.0,10038201.0,122702372.0,7250040.0,2695341.0
9422,3614.0,53044.0,,11580.0,4384.0,88.0,,9.0,15845230.0,4667871.0,,104216.0
9423,9591.0,60217.0,1470225.0,12338.0,803.0,86.0,2.0,148.0,7701903.0,5178642.0,2940449.0,1825998.0
9424,17558.0,421409.0,487516.0,16585.0,1121.0,77.0,2.0,29.0,19682187.0,32448469.0,975032.0,480957.0
9425,14305.0,191535.0,350142.0,17870.0,429.0,350.0,25.0,70.0,6136714.0,67037379.0,8753540.0,1250883.0
9426,5576.0,31527.0,22525.0,9950.0,1632.0,96.0,1.0,140.0,9099709.0,3026611.0,22525.0,1393026.0
9427,7866.0,86435.0,,19426.0,788.0,120.0,,93.0,6198547.0,10372226.0,,1806626.0
9428,7396.0,101664.0,,185293.0,646.0,301.0,,154.0,4777844.0,30600853.0,,28535082.0
9429,4169.0,23275.0,,16797.0,1317.0,12.0,,4.0,5490441.0,279295.0,,67188.0
9430,7686.0,96035.0,256660.0,11349.0,1257.0,275.0,9.0,189.0,9661138.0,26409692.0,2309943.0,2144956.0
9431,11691.0,155841.0,787133.0,22661.0,435.0,241.0,4.0,111.0,5085459.0,37557582.0,3148532.0,2515380.0
9432,42532.0,188969.0,2098149.0,72318.0,327.0,398.0,35.0,29.0,13908089.0,75209505.0,73435214.0,2097222.0
9433,9704.0,177130.0,555883.0,22624.0,986.0,228.0,7.0,77.0,9567958.0,40385562.0,3891178.0,1742046.0
9434,3529.0,110379.0,281557.0,16527.0,2756.0,17.0,1.0,11.0,9726358.0,1876439.0,281557.0,181793.0
9435,42303.0,319178.0,259521.0,11890.0,284.0,258.0,2.0,59.0,12014008.0,82347957.0,519041.0,701516.0
9436,9113.0,60635.0,855666.0,19559.0,1113.0,188.0,4.0,60.0,10142873.0,11399463.0,3422665.0,1173540.0
9437,6447.0,71798.0,154513.0,20859.0,1789.0,137.0,1.0,245.0,11533072.0,9836329.0,154513.0,5110346.0
9438,9991.0,109616.0,963101.0,15409.0,395.0,290.0,14.0,60.0,3946343.0,31788722.0,13483408.0,924566.0
9439,12190.0,68658.0,43185.0,22736.0,942.0,381.0,2.0,89.0,11483067.0,26158698.0,86369.0,2023503.0
9440,13237.0,368524.0,1133368.0,26537.0,325.0,590.0,6.0,40.0,4302047.0,217428920.0,6800205.0,1061460.0
9441,5942.0,59171.0,482425.0,59290.0,1967.0,98.0,2.0,26.0,11687979.0,5798762.0,964850.0,1541542.0
9442,9797.0,108966.0,1549907.0,14943.0,614.0,272.0,13.0,81.0,6015224.0,29638647.0,20148793.0,1210381.0
9443,17770.0,201360.0,432951.0,16517.0,677.0,294.0,17.0,41.0,12029971.0,59199965.0,7360174.0,677214.0
9444,32469.0,116120.0,611798.0,14210.0,865.0,219.0,3.0,43.0,28085948.0,25430349.0,1835393.0,611012.0
9445,7978.0,31154.0,140120.0,6166.0,1062.0,63.0,1.0,135.0,8472557.0,1962714.0,140120.0,832392.0
9446,12994.0,31189.0,3374805.0,18772.0,945.0,90.0,2.0,28.0,12279041.0,2807047.0,6749609.0,525619.0
9447,7874.0,70873.0,441268.0,24925.0,1078.0,147.0,2.0,32.0,8488502.0,10418390.0,882536.0,797591.0
9448,10780.0,83198.0,319506.0,19875.0,608.0,191.0,3.0,41.0,6554052.0,15890787.0,958517.0,814888.0
9449,19634.0,79335.0,,17764.0,1098.0,153.0,,73.0,21558660.0,12138265.0,,1296771.0
9450,5244.0,23640.0,,8859.0,1402.0,218.0,,124.0,7351515.0,5153585.0,,1098555.0
9451,9585.0,81781.0,,14669.0,1377.0,200.0,,162.0,13198221.0,16356148.0,,2376432.0
9452,19229.0,433191.0,1800775.0,22138.0,336.0,286.0,3.0,128.0,6460976.0,123892607.0,5402325.0,2833620.0
9453,7324.0,31279.0,,35591.0,1867.0,32.0,,7.0,13673203.0,1000930.0,,249134.0
9454,18998.0,235536.0,755518.0,20984.0,892.0,285.0,9.0,36.0,16945953.0,67127686.0,6799658.0,755428.0
9455,7139.0,35394.0,,48073.0,662.0,25.0,,6.0,4725858.0,884862.0,,288439.0
9456,127718.0,186581.0,,20105.0,830.0,269.0,,22.0,106005808.0,50190168.0,,442305.0
9457,10424.0,212344.0,,25123.0,387.0,324.0,,43.0,4034250.0,68799443.0,,1080282.0
9458,8404.0,63421.0,,9339.0,580.0,200.0,,77.0,4874071.0,12684252.0,,719077.0
9459,3591.0,183985.0,,,2984.0,11.0,,,10716283.0,2023840.0,,
9460,88292.0,127894.0,1336889.0,23288.0,399.0,216.0,16.0,32.0,35228691.0,27625112.0,21390225.0,745213.0
9461,5988.0,54669.0,1077506.0,9002.0,950.0,101.0,1.0,40.0,5688258.0,5521525.0,1077506.0,360067.0
9462,5261.0,34696.0,,26651.0,2506.0,59.0,,19.0,13185008.0,2047075.0,,506369.0
9463,25665.0,130874.0,,14299.0,441.0,260.0,,89.0,11318349.0,34027219.0,,1272591.0
9464,3848.0,35802.0,,9148.0,1214.0,47.0,,23.0,4671866.0,1682712.0,,210412.0
9465,9228.0,100121.0,,19102.0,278.0,278.0,,60.0,2565340.0,27833690.0,,1146137.0
9466,8370.0,67527.0,44296.0,19498.0,707.0,258.0,9.0,83.0,5917310.0,17422011.0,398664.0,1618372.0
9467,13052.0,165009.0,1997632.0,28257.0,640.0,323.0,2.0,37.0,8353280.0,53298050.0,3995264.0,1045525.0
9468,7886.0,18037.0,,7524.0,869.0,25.0,,160.0,6852855.0,450926.0,,1203863.0
9469,9080.0,64321.0,49554.0,9465.0,219.0,86.0,1.0,159.0,1988532.0,5531609.0,49554.0,1504978.0
9470,6794.0,21896.0,158706.0,13864.0,1875.0,174.0,1.0,73.0,12738722.0,3809839.0,158706.0,1012046.0
9471,7654.0,40148.0,,13741.0,2444.0,131.0,,19.0,18706241.0,5259451.0,,261077.0
9472,4627.0,43242.0,,6601.0,1082.0,49.0,,108.0,5006496.0,2118874.0,,712934.0
9473,7038.0,163761.0,222271.0,23690.0,505.0,228.0,10.0,90.0,3554318.0,37337420.0,2222712.0,2132119.0
9474,10801.0,163867.0,253443.0,18758.0,1124.0,211.0,4.0,57.0,12139818.0,34575989.0,1013773.0,1069195.0
9475,4386.0,62178.0,,42689.0,2057.0,118.0,,7.0,9021314.0,7337028.0,,298822.0
9476,8980.0,84243.0,531430.0,14999.0,314.0,194.0,6.0,57.0,2819619.0,16343197.0,3188577.0,854952.0
9477,5679.0,36545.0,256074.0,16017.0,2416.0,257.0,2.0,45.0,13719547.0,9392004.0,512148.0,720756.0
9478,7083.0,78608.0,,20271.0,1479.0,154.0,,47.0,10475912.0,12105580.0,,952737.0
9479,11248.0,251970.0,724132.0,261710.0,929.0,274.0,5.0,35.0,10449124.0,69039771.0,3620660.0,9159865.0
9480,11026.0,127227.0,119104.0,20463.0,267.0,237.0,7.0,78.0,2944046.0,30152880.0,833727.0,1596115.0
9481,21251.0,203776.0,552251.0,31824.0,431.0,353.0,2.0,39.0,9159382.0,71932892.0,1104502.0,1241141.0
9482,5536.0,20581.0,,10879.0,1549.0,145.0,,72.0,8574779.0,2984308.0,,783315.0
9483,6952.0,41472.0,,15726.0,795.0,168.0,,47.0,5526627.0,6967232.0,,739102.0
9484,11533.0,218514.0,1285154.0,17064.0,979.0,254.0,5.0,135.0,11290344.0,55502612.0,6425771.0,2303643.0
9485,20540.0,124831.0,185416.0,10739.0,1310.0,310.0,1.0,232.0,26907504.0,38697636.0,185416.0,2491344.0
9486,22099.0,317631.0,1061288.0,33915.0,248.0,169.0,35.0,36.0,5480665.0,53679583.0,37145094.0,1220924.0
9487,11891.0,59536.0,,24307.0,377.0,179.0,,44.0,4482760.0,10656990.0,,1069513.0
9488,7320.0,27091.0,63268.0,11262.0,1063.0,105.0,1.0,40.0,7781650.0,2844512.0,63268.0,450473.0
9489,3406.0,19921.0,,11626.0,1792.0,44.0,,25.0,6103915.0,876526.0,,290642.0
9490,4666.0,42670.0,29464.0,18546.0,2419.0,129.0,2.0,49.0,11286065.0,5504367.0,58927.0,908736.0
9491,4612.0,13379.0,21667.0,3595.0,2257.0,36.0,2.0,48.0,10409922.0,481632.0,43334.0,172580.0
9492,4184.0,39215.0,,17928.0,1638.0,21.0,,84.0,6853483.0,823519.0,,1505916.0
9493,9785.0,87470.0,1328181.0,27116.0,837.0,135.0,5.0,84.0,8190446.0,11808507.0,6640907.0,2277769.0
9494,3474.0,73564.0,286971.0,61536.0,2081.0,18.0,1.0,3.0,7228490.0,1324152.0,286971.0,184609.0
9495,9559.0,75507.0,180807.0,14942.0,1140.0,178.0,17.0,134.0,10897657.0,13440326.0,3073716.0,2002217.0
9496,6934.0,34830.0,165652.0,10737.0,1031.0,131.0,2.0,42.0,7148781.0,4562753.0,331303.0,450968.0
9497,8761.0,36331.0,,14154.0,1897.0,82.0,,34.0,16618790.0,2979178.0,,481237.0
9498,17778.0,79753.0,317638.0,14464.0,229.0,324.0,23.0,28.0,4071098.0,25839895.0,7305677.0,404990.0
9499,7671.0,45862.0,636203.0,20213.0,983.0,88.0,1.0,22.0,7540900.0,4035884.0,636203.0,444693.0
9500,10659.0,98386.0,191448.0,12628.0,705.0,155.0,2.0,43.0,7514820.0,15249872.0,382896.0,542992.0
9501,6131.0,81149.0,,8173.0,1544.0,261.0,,106.0,9466585.0,21179966.0,,866329.0
9502,11792.0,143389.0,540407.0,24072.0,725.0,305.0,9.0,58.0,8549379.0,43733575.0,4863666.0,1396148.0
9503,29276.0,216722.0,843704.0,16110.0,270.0,217.0,11.0,50.0,7904522.0,47028653.0,9280740.0,805516.0
