,고객번호,식품_증감율,식품_변동율,식품_(증감*0.8)+(변동*0.2),식품CV,의류_증감율,의류_변동율,의류_(증감*0.8)+(변동*0.2),의류CV,생활_증감율,생활_변동율,생활_(증감*0.8)+(변동*0.2),생활CV
9908,10034,0.0,0.0,0.0,0.16035491657291653,0.0,4.0,0.8,2.2497935868577783,-1.0,3.0,-0.19999999999999996,0.19271321020513218
9909,10035,2.0,4.0,2.4000000000000004,0.23505265164285305,1.0,7.0,2.2,1.6570029970866564,0.0,4.0,0.8,0.3285703138871712
9910,10036,0.0,4.0,0.8,0.18448487724499935,-2.0,8.0,0.0,1.4529996539094514,1.0,5.0,1.8,0.3083406403211781
9911,10037,1.0,5.0,1.8,0.31278435900105905,2.0,4.0,2.4000000000000004,1.255328032369803,-1.0,1.0,-0.6000000000000001,0.6858023462175046
9912,10038,2.0,4.0,2.4000000000000004,0.27122122478140137,1.0,3.0,1.4000000000000001,0.836571433414949,-1.0,3.0,-0.19999999999999996,0.3882846912996292
9913,10039,0.0,2.0,0.4,0.16831558468388838,0.0,0.0,0.0,0.0,1.0,3.0,1.4000000000000001,0.611854392734429
9914,10040,0.0,2.0,0.4,0.21708530010602367,1.0,5.0,1.8,0.9981247428883756,0.0,2.0,0.4,0.5506090287071448
9915,10041,0.0,4.0,0.8,0.31609818898045083,1.0,5.0,1.8,0.822746084799599,1.0,1.0,1.0,0.3094968255404703
9916,10042,1.0,7.0,2.2,0.3620309348111922,-1.0,3.0,-0.19999999999999996,1.336943909377763,0.0,6.0,1.2000000000000002,0.36054863995509034
9917,10043,0.0,4.0,0.8,0.2002042184964667,0.0,2.0,0.4,1.5506034849839532,0.0,4.0,0.8,0.3947172028535278
9918,10044,1.0,5.0,1.8,0.22839911376920413,1.0,3.0,1.4000000000000001,1.82632710572496,0.0,6.0,1.2000000000000002,0.4304269925903121
9919,10045,2.0,10.0,3.6,0.4928541874885371,1.0,3.0,1.4000000000000001,0.5881612013403329,1.0,5.0,1.8,0.3945405205614595
9920,10046,0.0,0.0,0.0,0.4266169324554581,0.0,6.0,1.2000000000000002,1.3935436535415957,0.0,2.0,0.4,0.3833110605231984
9921,10047,0.0,10.0,2.0,0.7438281258711679,0.0,2.0,0.4,0.6479295900094917,-1.0,5.0,0.19999999999999996,1.453427296956404
9922,10048,2.0,6.0,2.8000000000000003,0.2998795876283145,1.0,3.0,1.4000000000000001,0.6622570002789772,-1.0,3.0,-0.19999999999999996,0.4191950231023451
9923,10049,2.0,4.0,2.4000000000000004,0.29315655905451027,0.0,0.0,0.0,0.3885278260473553,-1.0,7.0,0.6000000000000001,0.6850610458528162
9924,10050,0.0,0.0,0.0,0.20551589374767174,1.0,3.0,1.4000000000000001,0.6069129276720827,1.0,5.0,1.8,0.28947893168099476
9925,10051,0.0,0.0,0.0,0.17864065444964197,1.0,1.0,1.0,0.651708505485325,1.0,1.0,1.0,0.5774098893377235
9926,10052,0.0,0.0,0.0,0.41002706223887864,0.0,0.0,0.0,0.30113825169602804,2.0,4.0,2.4000000000000004,0.556598288693414
9927,10053,0.0,2.0,0.4,0.21564138927821885,0.0,4.0,0.8,0.6299586308983798,0.0,4.0,0.8,0.5108394228361751
9928,10054,0.0,4.0,0.8,0.21947702626013096,0.0,8.0,1.6,1.0922711226920132,1.0,1.0,1.0,0.29913474964311243
9929,10055,1.0,3.0,1.4000000000000001,0.19886675716585253,-1.0,9.0,1.0,1.6527480998410642,2.0,4.0,2.4000000000000004,0.401465567177722
9930,10056,0.0,2.0,0.4,0.1893343803229748,1.0,7.0,2.2,1.729925021968861,1.0,5.0,1.8,0.2509537530727697
9931,10057,0.0,4.0,0.8,0.22203946958515483,-1.0,7.0,0.6000000000000001,1.5812059803210805,1.0,7.0,2.2,0.5662708855093558
9932,10058,1.0,1.0,1.0,0.3163023469142692,1.0,5.0,1.8,0.8145598620448616,-1.0,3.0,-0.19999999999999996,0.46742453324926575
9933,10059,0.0,6.0,1.2000000000000002,0.7903549194808869,0.0,4.0,0.8,0.8745266984030658,2.0,4.0,2.4000000000000004,1.1313104313490328
9934,10060,2.0,4.0,2.4000000000000004,0.2962024821202718,-1.0,3.0,-0.19999999999999996,1.5691549375708882,-3.0,11.0,-0.20000000000000018,0.9608869129653387
9935,10061,0.0,2.0,0.4,0.494004030461961,2.0,4.0,2.4000000000000004,1.5515495364086729,1.0,5.0,1.8,0.3479889775462213
9936,10062,-1.0,7.0,0.6000000000000001,0.5020859041714357,-1.0,3.0,-0.19999999999999996,1.5804937069132714,0.0,2.0,0.4,0.3336008337750504
9937,10063,1.0,3.0,1.4000000000000001,0.2629504727112407,-1.0,7.0,0.6000000000000001,1.875057323671729,0.0,4.0,0.8,0.3221547863902114
9938,10064,1.0,5.0,1.8,0.33345535646103924,1.0,5.0,1.8,0.7460647146786771,1.0,1.0,1.0,0.5083806656230224
9939,10065,1.0,5.0,1.8,0.2451305018938347,0.0,8.0,1.6,1.007268792412341,1.0,5.0,1.8,0.3301025662359825
9940,10066,1.0,3.0,1.4000000000000001,0.35371600561235317,1.0,3.0,1.4000000000000001,0.6740477653101665,0.0,4.0,0.8,0.3506890772271091
9941,10067,1.0,3.0,1.4000000000000001,0.20283021045225466,0.0,6.0,1.2000000000000002,1.0278179460138834,0.0,6.0,1.2000000000000002,1.0379038514520829
9942,10068,-1.0,1.0,-0.6000000000000001,0.5452861900425197,-1.0,3.0,-0.19999999999999996,1.0270195103554405,-2.0,4.0,-0.8,0.6201190323775411
9943,10069,1.0,1.0,1.0,0.21755354564311868,1.0,5.0,1.8,2.035603732029806,2.0,2.0,2.0,0.44793824243511726
9944,10070,-1.0,5.0,0.19999999999999996,0.23166346175785507,0.0,0.0,0.0,0.3465182746360013,0.0,4.0,0.8,0.45233192756882024
9945,10071,2.0,6.0,2.8000000000000003,0.5382440893874213,0.0,4.0,0.8,0.4836840657568561,1.0,7.0,2.2,0.6918995388050769
9946,10072,0.0,0.0,0.0,0.39735537654632425,0.0,4.0,0.8,0.14926636116496503,0.0,2.0,0.4,0.2565502183282422
9947,10073,0.0,0.0,0.0,0.15710870841382082,-1.0,3.0,-0.19999999999999996,0.9618632882837291,0.0,4.0,0.8,0.287473082990151
9948,10074,1.0,1.0,1.0,0.27153627625328935,-1.0,5.0,0.19999999999999996,1.0147428908586018,1.0,5.0,1.8,0.4932783837721857
9949,10075,0.0,6.0,1.2000000000000002,0.210301891093879,0.0,4.0,0.8,0.9666600528649946,0.0,2.0,0.4,0.3044042685031146
9950,10076,1.0,3.0,1.4000000000000001,0.28900379053140557,2.0,2.0,2.0,2.3751742530814695,1.0,3.0,1.4000000000000001,0.2955895320710383
9951,10077,0.0,6.0,1.2000000000000002,0.2959106261275555,2.0,6.0,2.8000000000000003,1.7173925708456694,1.0,5.0,1.8,0.3143856378781976
9952,10078,0.0,2.0,0.4,0.18987039750501428,0.0,2.0,0.4,0.6640587320590122,0.0,4.0,0.8,0.3384267460525194
9953,10079,0.0,0.0,0.0,0.20746487983153264,1.0,3.0,1.4000000000000001,0.645813027831209,0.0,6.0,1.2000000000000002,0.4301167147642449
9954,10080,1.0,1.0,1.0,0.3270611666822854,2.0,8.0,3.2,1.5911155265869001,1.0,3.0,1.4000000000000001,0.33970237499016775
9955,10081,2.0,2.0,2.0,0.4185280304942319,-2.0,4.0,-0.8,0.8288088850848865,1.0,3.0,1.4000000000000001,0.41858713271257525
9956,10083,2.0,2.0,2.0,0.32836188897881424,1.0,5.0,1.8,0.8201570891456247,1.0,1.0,1.0,0.27543921966697504
9957,10084,0.0,2.0,0.4,0.2856320317979216,-1.0,3.0,-0.19999999999999996,0.9577097135879752,-2.0,4.0,-0.8,0.3891521850923262
9958,10085,1.0,3.0,1.4000000000000001,0.367866795985094,0.0,4.0,0.8,0.9556263072168032,0.0,4.0,0.8,0.9281209511797435
9959,10086,-1.0,1.0,-0.6000000000000001,0.27411560497174253,1.0,5.0,1.8,1.5379658510069891,0.0,2.0,0.4,0.434840779070835
9960,10087,0.0,0.0,0.0,0.16722846285341175,-1.0,3.0,-0.19999999999999996,0.8099344751745227,0.0,4.0,0.8,0.3422839177409493
9961,10088,1.0,3.0,1.4000000000000001,0.2653806125995152,0.0,0.0,0.0,0.32519365669843653,-1.0,5.0,0.19999999999999996,0.36523052589008614
9962,10089,1.0,1.0,1.0,0.4609998991368117,1.0,3.0,1.4000000000000001,0.5080125021763524,3.0,5.0,3.4000000000000004,0.6340421540323836
9963,10090,1.0,3.0,1.4000000000000001,0.28806358763438916,0.0,2.0,0.4,0.8443407276551078,1.0,3.0,1.4000000000000001,0.3905044432772207
9964,10091,1.0,1.0,1.0,0.2642160142813231,1.0,5.0,1.8,0.23000959745498012,2.0,8.0,3.2,0.7780206790867791
9965,10092,1.0,1.0,1.0,0.13151815373618903,-1.0,7.0,0.6000000000000001,0.9003437518673778,1.0,3.0,1.4000000000000001,0.40379215479089453
9966,10093,0.0,6.0,1.2000000000000002,0.32004569427712454,-1.0,1.0,-0.6000000000000001,0.533801646489839,0.0,6.0,1.2000000000000002,0.5071792759226572
9967,10094,0.0,4.0,0.8,0.17340336042632368,-1.0,7.0,0.6000000000000001,0.8699803070358572,-1.0,5.0,0.19999999999999996,0.5394795403576506
9968,10095,1.0,3.0,1.4000000000000001,0.2540353990097573,0.0,6.0,1.2000000000000002,1.6754112290168726,0.0,2.0,0.4,0.5756332015092559
9969,10096,1.0,5.0,1.8,0.2848417089559831,1.0,3.0,1.4000000000000001,0.4704407960152811,0.0,14.0,2.8000000000000003,0.9758947962645663
9970,10097,0.0,0.0,0.0,0.2753505754757699,-1.0,3.0,-0.19999999999999996,0.6474865013817154,-1.0,1.0,-0.6000000000000001,0.4416619384146108
9971,10098,0.0,4.0,0.8,0.21346897619753455,0.0,2.0,0.4,0.12789336292787998,1.0,5.0,1.8,1.6250020082663195
9972,10099,1.0,1.0,1.0,0.5012883178610237,-1.0,3.0,-0.19999999999999996,1.7252871939358925,1.0,5.0,1.8,0.390753645297588
9973,10100,0.0,4.0,0.8,0.1525202182760009,1.0,7.0,2.2,0.9869125353055646,1.0,5.0,1.8,0.30151366122987405
9974,10101,1.0,3.0,1.4000000000000001,0.3007966839957571,-1.0,3.0,-0.19999999999999996,0.6806448362958595,2.0,4.0,2.4000000000000004,0.7216715847381131
9975,10102,1.0,5.0,1.8,0.40361486702063865,-2.0,4.0,-0.8,0.9667489337341415,1.0,3.0,1.4000000000000001,0.44525184914203486
9976,10103,0.0,2.0,0.4,0.17664005943399372,-1.0,3.0,-0.19999999999999996,0.9507605617928455,1.0,3.0,1.4000000000000001,0.1762250604564544
9977,10104,0.0,4.0,0.8,0.20818997182455679,0.0,2.0,0.4,0.6357805145426735,1.0,5.0,1.8,0.3346110262034376
9978,10105,1.0,1.0,1.0,0.16579054916781177,0.0,4.0,0.8,1.8111766126059785,0.0,2.0,0.4,0.19528573359096946
9979,10106,-1.0,1.0,-0.6000000000000001,0.14084179498265564,1.0,5.0,1.8,0.785668170853386,-1.0,5.0,0.19999999999999996,0.36072846564105226
9980,10107,0.0,2.0,0.4,0.3154739502117039,0.0,0.0,0.0,0.7087058286237918,1.0,11.0,3.0,0.6818114086431012
9981,10108,0.0,0.0,0.0,0.13196687433485663,0.0,2.0,0.4,1.2560323412549144,0.0,4.0,0.8,0.2882301454906589
9982,10109,2.0,4.0,2.4000000000000004,0.40528915179044755,0.0,4.0,0.8,0.5125747264865729,0.0,4.0,0.8,0.30924260891591715
9983,10110,2.0,2.0,2.0,0.47146917367670194,2.0,4.0,2.4000000000000004,2.097144928757923,1.0,3.0,1.4000000000000001,0.9874255317419073
9984,10111,0.0,4.0,0.8,0.31551035557478796,-1.0,5.0,0.19999999999999996,0.6874234045986158,2.0,8.0,3.2,0.6581207394002944
9985,10112,0.0,2.0,0.4,0.18969787281452652,0.0,6.0,1.2000000000000002,1.0420115821456974,0.0,4.0,0.8,0.4560144726051123
9986,10113,1.0,3.0,1.4000000000000001,0.6528657401153098,0.0,2.0,0.4,0.5220957436451041,2.0,4.0,2.4000000000000004,0.5431311074007239
9987,10114,-1.0,5.0,0.19999999999999996,0.47045777850106174,-2.0,4.0,-0.8,0.6408940166258305,-1.0,5.0,0.19999999999999996,0.31739775562970696
9988,10115,-2.0,4.0,-0.8,0.3397071559254133,0.0,2.0,0.4,1.3203907138207829,-2.0,4.0,-0.8,0.7323239297264466
9989,10116,0.0,4.0,0.8,0.23895565327287568,0.0,2.0,0.4,0.3472014527815914,2.0,6.0,2.8000000000000003,0.4532986497853777
9990,10117,1.0,3.0,1.4000000000000001,0.29138537508673396,0.0,4.0,0.8,0.37862753444777225,2.0,6.0,2.8000000000000003,0.5150009167340772
9991,10118,0.0,2.0,0.4,0.1145190764107182,0.0,2.0,0.4,0.4615851155646933,2.0,6.0,2.8000000000000003,0.543833659257863
9992,10119,0.0,4.0,0.8,0.3502407066609049,0.0,4.0,0.8,0.6519744535044634,1.0,3.0,1.4000000000000001,0.38443164578929
9993,10121,0.0,4.0,0.8,0.18993963098078362,1.0,5.0,1.8,1.1528401925255456,0.0,4.0,0.8,0.27269513235982756
9994,10122,2.0,6.0,2.8000000000000003,0.5329867212282289,1.0,3.0,1.4000000000000001,0.5631508274501276,1.0,7.0,2.2,0.8029445470178888
9995,10123,0.0,4.0,0.8,0.21791635333619364,1.0,3.0,1.4000000000000001,0.48544343773329046,-2.0,4.0,-0.8,0.5097498051823685
9996,10124,-1.0,3.0,-0.19999999999999996,0.16270588792872506,-2.0,6.0,-0.3999999999999999,1.665325907070959,2.0,6.0,2.8000000000000003,0.8597912240223885
9997,10125,2.0,4.0,2.4000000000000004,0.23524907691808683,-1.0,3.0,-0.19999999999999996,0.43310390204867233,0.0,2.0,0.4,1.6014431804831404
9998,10126,1.0,1.0,1.0,0.2568400666622605,0.0,0.0,0.0,0.33622817767967483,0.0,2.0,0.4,0.3572889517650454
9999,10127,1.0,3.0,1.4000000000000001,0.17375801140568534,-2.0,4.0,-0.8,1.1222992611530247,-3.0,7.0,-1.0000000000000002,0.7907224844054376
10000,10128,0.0,0.0,0.0,0.2957006933917908,0.0,4.0,0.8,1.00822883016525,0.0,2.0,0.4,0.4043068241842866
10001,10129,2.0,4.0,2.4000000000000004,0.31853405906899407,3.0,5.0,3.4000000000000004,0.6697625939214951,1.0,5.0,1.8,0.3874568239018769
10002,10130,0.0,0.0,0.0,0.5498766529185395,-1.0,3.0,-0.19999999999999996,0.4634663393319833,1.0,1.0,1.0,0.6927105704104656
10003,10131,1.0,3.0,1.4000000000000001,0.3497595349528742,-1.0,5.0,0.19999999999999996,1.0407361247494882,2.0,6.0,2.8000000000000003,0.63199885416617
10004,10132,0.0,0.0,0.0,0.4382874462721894,0.0,0.0,0.0,0.3962583869007916,1.0,5.0,1.8,0.9453967171280118
10005,10133,3.0,7.0,3.8000000000000007,0.6141467280876044,2.0,4.0,2.4000000000000004,1.074417743613758,2.0,4.0,2.4000000000000004,0.42876167167951235
10006,10134,0.0,0.0,0.0,0.14042954040518627,-1.0,3.0,-0.19999999999999996,1.6445829137297592,2.0,6.0,2.8000000000000003,0.6341179764971
10007,10135,1.0,1.0,1.0,0.32620920272839676,0.0,0.0,0.0,0.24716212123185358,1.0,3.0,1.4000000000000001,0.29803020335697067
10008,10136,-1.0,3.0,-0.19999999999999996,0.25567557547037295,0.0,2.0,0.4,0.8141084502801436,0.0,6.0,1.2000000000000002,0.5307682192812281
10009,10137,-1.0,3.0,-0.19999999999999996,0.3375170801161457,0.0,4.0,0.8,1.8223802585095563,2.0,4.0,2.4000000000000004,0.43159145082273803
10010,10138,0.0,2.0,0.4,0.13575945286460783,0.0,2.0,0.4,1.499597825004258,-1.0,5.0,0.19999999999999996,0.3834477662053377
10011,10139,0.0,2.0,0.4,0.19248451986570025,-1.0,3.0,-0.19999999999999996,1.5899359243348066,1.0,3.0,1.4000000000000001,0.35776373568751546
10012,10140,2.0,6.0,2.8000000000000003,0.3441523716582728,1.0,5.0,1.8,0.9123957756613216,0.0,6.0,1.2000000000000002,0.6466381063186697
10013,10141,0.0,0.0,0.0,0.1829024513313955,-1.0,3.0,-0.19999999999999996,0.6695460448835581,0.0,4.0,0.8,0.7068515371029285
10014,10142,0.0,2.0,0.4,0.14635224011941336,1.0,5.0,1.8,1.0054869305618919,-1.0,3.0,-0.19999999999999996,0.3733517879121694
10015,10143,0.0,0.0,0.0,0.1118725485555744,-1.0,1.0,-0.6000000000000001,0.4185512348833304,0.0,6.0,1.2000000000000002,0.7551964039315505
10016,10144,-1.0,3.0,-0.19999999999999996,0.16170490126832474,0.0,2.0,0.4,0.4035027867314316,1.0,7.0,2.2,0.5144181247944463
10017,10145,0.0,2.0,0.4,0.22775932575277164,0.0,2.0,0.4,0.2678193861560552,2.0,6.0,2.8000000000000003,1.1798372429603787
10018,10146,0.0,2.0,0.4,0.33496343518763033,0.0,4.0,0.8,0.45882184774169055,1.0,1.0,1.0,0.6484065062735486
10019,10147,1.0,5.0,1.8,0.21175151391543695,1.0,7.0,2.2,1.0210567195849214,-1.0,1.0,-0.6000000000000001,0.31922148328630345
10020,10148,1.0,9.0,2.6,0.27722391756887754,0.0,6.0,1.2000000000000002,1.2661923539911317,1.0,3.0,1.4000000000000001,0.4164376288278014
10021,10149,0.0,2.0,0.4,0.25847990999582515,1.0,7.0,2.2,1.3049599827770724,1.0,3.0,1.4000000000000001,0.19616140391240447
10022,10150,0.0,4.0,0.8,0.2543890426685142,-2.0,6.0,-0.3999999999999999,1.4251239871790307,0.0,0.0,0.0,0.33523778689826583
10023,10151,0.0,4.0,0.8,0.2238317245081334,1.0,5.0,1.8,0.7241606156173925,0.0,0.0,0.0,0.6840434051176751
10024,10152,0.0,0.0,0.0,0.16400456481830547,-1.0,3.0,-0.19999999999999996,0.8715387169251144,1.0,3.0,1.4000000000000001,0.4048205843604512
10025,10153,0.0,4.0,0.8,0.11192712212954872,-1.0,7.0,0.6000000000000001,0.8121528515545684,0.0,2.0,0.4,0.3121579370470932
10026,10154,0.0,0.0,0.0,0.21410190483412478,-1.0,1.0,-0.6000000000000001,1.0197509043992852,1.0,3.0,1.4000000000000001,0.3413906953628049
10027,10155,3.0,7.0,3.8000000000000007,0.7436065764828611,2.0,10.0,3.6,1.5130158870069268,-1.0,9.0,1.0,0.7405541264069481
10028,10156,1.0,5.0,1.8,0.3240175804028763,0.0,4.0,0.8,0.6437089489893554,2.0,2.0,2.0,0.5430348026204793
10029,10157,0.0,0.0,0.0,0.4071679223384243,1.0,3.0,1.4000000000000001,0.5214066105171377,-1.0,5.0,0.19999999999999996,0.8776402914579274
10030,10158,0.0,0.0,0.0,0.3088510883861188,0.0,8.0,1.6,0.7365988034360819,0.0,0.0,0.0,0.45254670209909614
10031,10159,0.0,0.0,0.0,0.1392063413310807,0.0,0.0,0.0,0.388275853689068,0.0,6.0,1.2000000000000002,0.4823400237485913
10032,10160,1.0,3.0,1.4000000000000001,0.41485669971635397,2.0,4.0,2.4000000000000004,1.3150120804954255,1.0,5.0,1.8,0.4438083896101667
10033,10161,0.0,2.0,0.4,0.1775952589307962,1.0,1.0,1.0,0.4333324707325596,-1.0,9.0,1.0,0.6429173611830857
10034,10162,2.0,2.0,2.0,0.19935723296718597,1.0,3.0,1.4000000000000001,0.712651262932118,1.0,3.0,1.4000000000000001,0.34655501455454873
10035,10163,0.0,0.0,0.0,0.08883403306071189,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5468509922117353
10036,10164,0.0,0.0,0.0,0.4769602809740273,0.0,0.0,0.0,0.44083717161863584,1.0,9.0,2.6,1.017467950537709
10037,10165,1.0,3.0,1.4000000000000001,0.3897513893093226,-1.0,5.0,0.19999999999999996,1.2727590624420597,-1.0,1.0,-0.6000000000000001,0.6545394204522406
10038,10166,1.0,3.0,1.4000000000000001,0.23148395931339918,-1.0,5.0,0.19999999999999996,0.8144082959081675,0.0,0.0,0.0,0.3014987661650151
10039,10167,1.0,3.0,1.4000000000000001,0.2063313037129317,-1.0,5.0,0.19999999999999996,1.1912813877468993,-1.0,3.0,-0.19999999999999996,0.24760688620830762
10040,10168,0.0,2.0,0.4,0.5581233597888917,0.0,0.0,0.0,0.3266431040778211,0.0,0.0,0.0,0.5315341272791994
10041,10169,1.0,9.0,2.6,0.5291956841791875,0.0,6.0,1.2000000000000002,1.1239027191906825,-1.0,5.0,0.19999999999999996,0.8818208373826917
10042,10170,-1.0,3.0,-0.19999999999999996,0.226285261979338,0.0,6.0,1.2000000000000002,1.0049936901897323,0.0,0.0,0.0,0.32138913863780655
10043,10171,1.0,5.0,1.8,0.34746864300638003,0.0,4.0,0.8,0.8468772079059959,0.0,4.0,0.8,0.5910603171082883
10044,10172,0.0,0.0,0.0,0.27802237449468525,-3.0,3.0,-1.8000000000000003,1.0830065114668657,1.0,3.0,1.4000000000000001,0.3519235115859365
10045,10173,1.0,9.0,2.6,0.5276955043346346,3.0,5.0,3.4000000000000004,1.7399249262655034,-2.0,4.0,-0.8,1.4514304845908854
10046,10174,1.0,1.0,1.0,0.3115178390929297,0.0,2.0,0.4,1.0538470905818231,2.0,4.0,2.4000000000000004,0.5366349710604107
10047,10175,2.0,6.0,2.8000000000000003,0.3090454683832796,-1.0,5.0,0.19999999999999996,1.181168346214143,0.0,6.0,1.2000000000000002,1.342026863806935
10048,10176,0.0,2.0,0.4,0.2563746737174862,0.0,6.0,1.2000000000000002,1.5874146163072034,-2.0,8.0,0.0,0.8254645124490899
10049,10177,0.0,0.0,0.0,0.3374658706282039,0.0,0.0,0.0,0.39960810186650836,1.0,9.0,2.6,0.812247117340393
10050,10178,1.0,5.0,1.8,0.2941355119934849,1.0,1.0,1.0,0.7058335689609245,0.0,0.0,0.0,0.586574217783027
10051,10179,0.0,4.0,0.8,0.6259022372337218,-2.0,6.0,-0.3999999999999999,1.0392461111129618,-1.0,3.0,-0.19999999999999996,0.22773970525768278
10052,10180,1.0,9.0,2.6,0.46197179673200384,1.0,5.0,1.8,1.067277886510398,-1.0,1.0,-0.6000000000000001,0.29756536224512836
10053,10181,3.0,3.0,3.0000000000000004,0.703866649531433,1.0,3.0,1.4000000000000001,1.3086576025753993,0.0,6.0,1.2000000000000002,0.8352285706297998
10054,10182,1.0,1.0,1.0,0.2675697493216681,2.0,8.0,3.2,0.8457756286300572,1.0,3.0,1.4000000000000001,0.4304901124128478
10055,10183,2.0,6.0,2.8000000000000003,0.30467553353468135,-1.0,5.0,0.19999999999999996,1.05736060831754,0.0,0.0,0.0,0.6435718678689897
10056,10184,-1.0,3.0,-0.19999999999999996,0.30448946778806263,-2.0,2.0,-1.2000000000000002,0.6360609680130712,1.0,1.0,1.0,0.33839641860112357
10057,10185,0.0,0.0,0.0,0.30222209092113556,2.0,4.0,2.4000000000000004,0.849234878071592,2.0,4.0,2.4000000000000004,0.3668602490992827
10058,10186,1.0,1.0,1.0,0.23110526348946542,-1.0,5.0,0.19999999999999996,0.8764382097339544,1.0,3.0,1.4000000000000001,0.2914708401381034
10059,10187,1.0,5.0,1.8,0.3884876399486324,1.0,3.0,1.4000000000000001,0.5258472475988942,1.0,5.0,1.8,0.478580699145023
10060,10188,0.0,4.0,0.8,0.19527761083005307,0.0,6.0,1.2000000000000002,0.7855867346913978,0.0,2.0,0.4,0.15988709168630125
10061,10189,0.0,0.0,0.0,0.1219358829622915,0.0,8.0,1.6,0.6115871600645841,1.0,7.0,2.2,0.6434056693658163
10062,10190,1.0,3.0,1.4000000000000001,0.27430463383166725,1.0,3.0,1.4000000000000001,0.6924244342490431,0.0,2.0,0.4,0.3669154257580801
10063,10191,1.0,5.0,1.8,0.2140790678129536,0.0,0.0,0.0,0.6449866668847123,0.0,0.0,0.0,0.5754949814766326
10064,10192,1.0,3.0,1.4000000000000001,0.4313430774503529,0.0,2.0,0.4,0.5319761933484628,2.0,4.0,2.4000000000000004,0.5566842440373659
10065,10193,1.0,7.0,2.2,0.27378994010489066,0.0,0.0,0.0,0.3244572122554503,-1.0,1.0,-0.6000000000000001,0.24097314343688792
10066,10194,-1.0,3.0,-0.19999999999999996,0.2197106902404346,1.0,1.0,1.0,0.8960451789187666,0.0,2.0,0.4,0.3891139646689897
10067,10195,-2.0,6.0,-0.3999999999999999,0.6016970052481564,-4.0,4.0,-2.4000000000000004,0.927404354540598,-3.0,3.0,-1.8000000000000003,0.5604244155038692
10068,10196,0.0,6.0,1.2000000000000002,0.3530735971152876,1.0,5.0,1.8,0.7679900899724627,0.0,6.0,1.2000000000000002,1.919407856679655
10069,10197,0.0,2.0,0.4,0.29443859756324775,-1.0,5.0,0.19999999999999996,0.5859090614169519,-1.0,9.0,1.0,0.5984791662830222
10070,10198,-2.0,2.0,-1.2000000000000002,0.3947402748676905,1.0,5.0,1.8,0.7822088484454487,1.0,5.0,1.8,0.2145716170000549
10071,10199,1.0,5.0,1.8,0.3074022432433354,-3.0,9.0,-0.6000000000000003,0.9113727294299063,-1.0,3.0,-0.19999999999999996,0.361089474076943
10072,10200,0.0,4.0,0.8,0.284806862137066,0.0,4.0,0.8,1.0392779616314272,0.0,0.0,0.0,0.27283585913151986
10073,10201,0.0,6.0,1.2000000000000002,0.2528655469641243,0.0,0.0,0.0,0.46095724872515276,-1.0,5.0,0.19999999999999996,0.8814424218460803
10074,10202,1.0,3.0,1.4000000000000001,0.22421783401616638,-1.0,3.0,-0.19999999999999996,0.6023477357727057,0.0,2.0,0.4,0.25662527621350006
10075,10203,0.0,4.0,0.8,0.2314259400148172,0.0,4.0,0.8,0.4687535431942248,0.0,2.0,0.4,1.0115085323236512
10076,10204,0.0,2.0,0.4,0.23783456881939374,1.0,3.0,1.4000000000000001,0.6799027718367184,1.0,3.0,1.4000000000000001,0.44247882509631425
10077,10205,1.0,5.0,1.8,0.2504651943501352,0.0,4.0,0.8,1.0049978752403048,2.0,8.0,3.2,0.6542993918321086
10078,10206,0.0,2.0,0.4,0.21922743444990103,0.0,0.0,0.0,0.40891139495453355,1.0,3.0,1.4000000000000001,0.3857050865176237
10079,10207,0.0,4.0,0.8,0.161189379495205,-2.0,8.0,0.0,0.9227194560048931,0.0,2.0,0.4,0.24473188533286325
10080,10208,0.0,2.0,0.4,0.18726640539886683,-1.0,5.0,0.19999999999999996,0.8088325215823439,0.0,4.0,0.8,0.3253050099102212
10081,10209,0.0,6.0,1.2000000000000002,0.1897302806406739,0.0,4.0,0.8,0.9958683177698554,0.0,4.0,0.8,0.3826133913597792
10082,10210,2.0,4.0,2.4000000000000004,0.2859925877898166,2.0,6.0,2.8000000000000003,0.945767558328471,1.0,3.0,1.4000000000000001,0.27754523881808163
10083,10211,1.0,3.0,1.4000000000000001,0.2385337409173895,1.0,9.0,2.6,1.296654561187334,1.0,1.0,1.0,0.19298722627995202
10084,10212,0.0,2.0,0.4,0.2586099477105861,2.0,4.0,2.4000000000000004,2.52337580423695,2.0,8.0,3.2,0.5468061435946981
10085,10213,1.0,7.0,2.2,0.5039409344383275,1.0,5.0,1.8,0.5758823153322157,-1.0,5.0,0.19999999999999996,0.3695930952985889
10086,10214,0.0,4.0,0.8,0.5300019821315792,1.0,3.0,1.4000000000000001,0.6140464636842711,2.0,6.0,2.8000000000000003,1.492186797014205
10087,10215,3.0,3.0,3.0000000000000004,0.4533767459623279,2.0,2.0,2.0,2.38744881434177,0.0,4.0,0.8,0.4197527885816561
10088,10216,0.0,0.0,0.0,0.3288400181335499,1.0,3.0,1.4000000000000001,0.7548122093322326,1.0,3.0,1.4000000000000001,0.5852865610542726
10089,10218,1.0,5.0,1.8,0.4429915086321735,2.0,4.0,2.4000000000000004,1.781498775666272,0.0,4.0,0.8,0.6063393933736739
