,고객번호,고급식료품_총구매액1,고급식료품_총구매액2,고급식료품_총구매액3,고급식료품_총구매액4,고급식료품_총구매액5,고급식료품_총구매액6,고급식료품_총구매액7,고급식료품_총구매액8,고급식료품_총구매횟수1,고급식료품_총구매횟수2,고급식료품_총구매횟수3,고급식료품_총구매횟수4,고급식료품_총구매횟수5,고급식료품_총구매횟수6,고급식료품_총구매횟수7,고급식료품_총구매횟수8
8623,8718,202420.0,0.0,0.0,0.0,0.0,10616.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8624,8719,0.0,0.0,0.0,173376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8625,8720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8626,8721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8627,8722,0.0,517310.0,29251.0,0.0,30341.0,152809.0,315457.0,28918.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0
8628,8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8629,8724,0.0,0.0,525926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8630,8725,108246.0,0.0,160998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8631,8726,0.0,0.0,361708.0,239890.0,0.0,207176.0,97306.0,38833.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0
8632,8727,31490.0,13391.0,0.0,44962.0,58659.0,0.0,0.0,23961.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
8633,8728,34344.0,30902.0,994910.0,1514807.0,1825803.0,1232655.0,1558136.0,928442.0,1.0,2.0,28.0,39.0,24.0,23.0,22.0,19.0
8634,8729,194843.0,0.0,458702.0,0.0,704380.0,0.0,423688.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0
8635,8730,0.0,9683.0,0.0,0.0,0.0,212323.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8636,8731,114544.0,117049.0,164997.0,29266.0,475338.0,527055.0,371881.0,23961.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0
8637,8732,0.0,0.0,6779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8638,8733,0.0,0.0,44966.0,0.0,0.0,27452.0,0.0,4924.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8639,8734,0.0,0.0,0.0,10323.0,29430.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8640,8735,0.0,0.0,0.0,0.0,302194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8641,8736,402479.0,0.0,112698.0,0.0,0.0,0.0,241013.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
8642,8737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8643,8738,403373.0,87516.0,2074238.0,151205.0,247721.0,0.0,73205.0,0.0,4.0,2.0,10.0,4.0,3.0,0.0,2.0,0.0
8644,8739,122938.0,0.0,209862.0,168428.0,160098.0,48781.0,132839.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
8645,8740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8646,8741,0.0,134323.0,67789.0,21284.0,103159.0,128681.0,84242.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0
8647,8742,0.0,0.0,0.0,0.0,43893.0,0.0,268042.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
8648,8743,427276.0,483419.0,831278.0,1658916.0,1639612.0,831493.0,1966620.0,269684.0,3.0,2.0,5.0,9.0,5.0,5.0,4.0,3.0
8649,8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8650,8745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8651,8746,100374.0,0.0,0.0,0.0,0.0,3539.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8652,8747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8653,8748,0.0,0.0,0.0,1472.0,0.0,0.0,1870.0,322.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
8654,8749,67900.0,0.0,9942.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8655,8750,60420.0,0.0,0.0,49663.0,54512.0,0.0,31534.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8656,8751,89746.0,0.0,103095.0,0.0,0.0,362879.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
8657,8752,106475.0,0.0,113433.0,73253.0,0.0,75922.0,14979.0,72379.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
8658,8753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8659,8754,0.0,0.0,0.0,252748.0,463000.0,808974.0,676018.0,123936.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0
8660,8755,24926.0,0.0,0.0,0.0,0.0,48255.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8661,8756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8662,8757,0.0,0.0,8925.0,9312.0,9001.0,22520.0,10924.0,26192.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0
8663,8758,0.0,0.0,0.0,0.0,190236.0,0.0,530679.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
8664,8759,73804.0,0.0,0.0,0.0,0.0,104660.0,99108.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8665,8760,0.0,19469.0,0.0,0.0,0.0,0.0,225246.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8666,8761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8667,8762,9831.0,0.0,0.0,8859.0,224521.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8668,8763,0.0,81686.0,119647.0,0.0,45360.0,56298.0,70716.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0
8669,8764,59929.0,0.0,239565.0,24086.0,0.0,0.0,249426.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
8670,8765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8671,8766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8672,8767,0.0,74166.0,9151.0,0.0,31858.0,0.0,50117.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
8673,8768,0.0,0.0,0.0,0.0,0.0,0.0,5970.0,2727.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
8674,8769,0.0,0.0,0.0,0.0,0.0,29918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8675,8770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8676,8771,130879.0,0.0,94904.0,162823.0,0.0,371556.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0
8677,8772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8678,8773,47038.0,0.0,0.0,0.0,0.0,0.0,37166.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8679,8774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8680,8775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8681,8776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8682,8777,0.0,0.0,15365.0,21284.0,132488.0,361164.0,105415.0,19830.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0
8683,8778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8684,8779,0.0,0.0,0.0,0.0,0.0,12224.0,0.0,7932.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
8685,8780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8686,8781,0.0,0.0,0.0,286448.0,582441.0,0.0,935.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
8687,8782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8688,8783,224837.0,19561.0,83560.0,151561.0,34770.0,99803.0,28156.0,41312.0,5.0,1.0,3.0,5.0,2.0,4.0,1.0,1.0
8689,8784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8690,8785,0.0,0.0,79086.0,31039.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
8691,8786,198779.0,0.0,194214.0,0.0,304620.0,64340.0,407695.0,233825.0,2.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0
8692,8787,122839.0,0.0,240977.0,0.0,661043.0,82806.0,153685.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0
8693,8788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8694,8789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8695,8791,0.0,0.0,395433.0,0.0,510735.0,254145.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0
8696,8792,119218.0,244852.0,103038.0,0.0,0.0,59836.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0
8697,8793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8698,8794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8699,8795,678998.0,0.0,0.0,85934.0,50163.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
8700,8796,266728.0,0.0,888933.0,0.0,438726.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
8701,8797,7971.0,13288.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8702,8798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8703,8799,0.0,0.0,0.0,56314.0,12086.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8704,8800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8705,8801,0.0,0.0,0.0,24033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8706,8802,0.0,54595.0,0.0,0.0,94056.0,99729.0,104739.0,23052.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0
8707,8803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8708,8804,0.0,0.0,0.0,0.0,87381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8709,8805,0.0,10198.0,0.0,0.0,59670.0,0.0,36039.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8710,8806,0.0,0.0,32426.0,25718.0,0.0,12868.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8711,8807,0.0,0.0,0.0,0.0,0.0,0.0,59803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8712,8808,0.0,159148.0,30505.0,0.0,473112.0,0.0,194612.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0
8713,8809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8714,8810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8715,8811,0.0,0.0,15897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8716,8812,233024.0,19469.0,0.0,0.0,32262.0,0.0,189206.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0
8717,8813,0.0,10198.0,144615.0,69173.0,320095.0,564588.0,232566.0,74361.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0
8718,8814,0.0,0.0,0.0,134799.0,138961.0,471830.0,0.0,43791.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,1.0
8719,8815,111680.0,10816.0,326582.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
8720,8816,0.0,0.0,111037.0,28370.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
8721,8817,0.0,0.0,0.0,5321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8722,8818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8723,8819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8724,8820,0.0,23146.0,3750.0,1472.0,4197.0,1780.0,5610.0,4801.0,0.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0
8725,8821,64948.0,0.0,0.0,0.0,0.0,133828.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8726,8822,382404.0,75711.0,0.0,0.0,78886.0,307333.0,0.0,29001.0,11.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0
8727,8823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8728,8824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8729,8825,4084.0,0.0,0.0,58975.0,45511.0,0.0,11262.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8730,8826,0.0,0.0,0.0,2927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8731,8827,289313.0,0.0,0.0,62079.0,117317.0,42894.0,319285.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
8732,8828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8733,8829,9831.0,0.0,6350.0,0.0,0.0,0.0,0.0,5784.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8734,8830,0.0,0.0,167212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8735,8831,8364.0,77049.0,11299.0,0.0,185280.0,90934.0,177043.0,0.0,2.0,8.0,4.0,0.0,4.0,2.0,3.0,0.0
8736,8832,0.0,28739.0,0.0,1472.0,113706.0,0.0,5395.0,65752.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0
8737,8833,0.0,41203.0,0.0,0.0,419581.0,0.0,0.0,8295.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
8738,8834,28538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8739,8835,0.0,203133.0,74341.0,0.0,210362.0,201707.0,2252.0,20656.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0
8740,8836,53139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8741,8837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8742,8838,0.0,25402.0,37093.0,23119.0,34759.0,17157.0,0.0,4131.0,0.0,4.0,7.0,4.0,6.0,2.0,0.0,1.0
8743,8839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8744,8840,0.0,10291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8745,8841,0.0,14936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8746,8842,0.0,18542.0,0.0,0.0,76863.0,53617.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
8747,8843,0.0,150393.0,0.0,128060.0,205002.0,0.0,0.0,31067.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
8748,8844,0.0,0.0,462657.0,0.0,0.0,1258445.0,1410050.0,24787.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
8749,8845,0.0,0.0,0.0,0.0,0.0,0.0,31422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8750,8846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8751,8847,0.0,12258.0,93548.0,71745.0,49556.0,0.0,23200.0,18838.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0
8752,8849,191891.0,0.0,431022.0,0.0,91022.0,0.0,65096.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
8753,8850,211739.0,0.0,0.0,15165.0,0.0,0.0,154068.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8754,8851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8755,8852,0.0,0.0,0.0,0.0,0.0,12225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8756,8853,0.0,0.0,0.0,0.0,0.0,3206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8757,8854,33458.0,93016.0,61462.0,42213.0,485451.0,122140.0,300703.0,156986.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,2.0
8758,8855,1958.0,0.0,0.0,15874.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8759,8856,39362.0,0.0,178510.0,85136.0,132184.0,9651.0,21398.0,87912.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0
8760,8857,22013.0,0.0,11275.0,0.0,0.0,3003.0,18920.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
8761,8858,51171.0,25752.0,52197.0,0.0,2257248.0,57799.0,2282080.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,7.0,0.0
8762,8859,0.0,12351.0,319702.0,505931.0,222499.0,753319.0,1362738.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0
8763,8860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8764,8861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8765,8862,0.0,0.0,0.0,8859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8766,8863,0.0,0.0,57055.0,0.0,0.0,23474.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
8767,8864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8768,8865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8769,8866,0.0,0.0,126539.0,0.0,0.0,8043.0,3740.0,293314.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
8770,8867,0.0,61805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8771,8868,0.0,0.0,0.0,0.0,282715.0,0.0,0.0,37181.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
8772,8869,0.0,0.0,122019.0,0.0,0.0,0.0,32661.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
8773,8870,0.0,0.0,0.0,89304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8774,8871,131765.0,426651.0,1136281.0,153122.0,608635.0,1367492.0,1076607.0,881852.0,3.0,3.0,6.0,4.0,7.0,10.0,9.0,14.0
8775,8872,200747.0,229503.0,320866.0,0.0,216936.0,0.0,112623.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
8776,8873,99783.0,43985.0,88125.0,0.0,278123.0,0.0,177944.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0
8777,8874,0.0,0.0,0.0,0.0,101945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8778,8875,0.0,0.0,0.0,736.0,0.0,0.0,0.0,84276.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8779,8876,0.0,0.0,0.0,2927.0,3337.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8780,8877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8781,8878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8782,8879,0.0,0.0,0.0,0.0,18103.0,0.0,0.0,14790.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8783,8880,0.0,0.0,59654.0,0.0,78886.0,327064.0,104874.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
8784,8881,0.0,10198.0,165517.0,115289.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
8785,8882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8786,8884,0.0,0.0,0.0,16850.0,139314.0,293822.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
8787,8885,0.0,0.0,3728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8788,8886,9831.0,0.0,176250.0,0.0,0.0,0.0,24653.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
8789,8887,0.0,0.0,133318.0,0.0,0.0,24557.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
8790,8888,0.0,0.0,15817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8791,8889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8792,8890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8793,8891,0.0,0.0,0.0,0.0,86977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8794,8893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8795,8894,17319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8796,8895,0.0,0.0,0.0,736.0,809.0,0.0,0.0,2057.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8797,8896,0.0,0.0,0.0,0.0,0.0,4289.0,5631.0,15698.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
8798,8897,0.0,0.0,0.0,114996.0,0.0,0.0,63125.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
8799,8898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8800,8899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8801,8900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8802,8901,0.0,9240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8803,8902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8804,8903,0.0,0.0,0.0,0.0,0.0,3206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8805,8904,859080.0,46354.0,0.0,130586.0,0.0,150127.0,86157.0,26440.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0
8806,8905,0.0,0.0,0.0,0.0,80909.0,0.0,62393.0,48748.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
8807,8906,7774.0,0.0,0.0,0.0,0.0,0.0,0.0,8675.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8808,8907,297185.0,189021.0,443506.0,558708.0,951383.0,598367.0,1293924.0,316903.0,2.0,4.0,3.0,3.0,5.0,5.0,6.0,3.0
8809,8908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8810,8909,208029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811,8910,448729.0,0.0,1169522.0,0.0,538042.0,0.0,1153259.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
8812,8911,0.0,0.0,0.0,17737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
