,∞Ì∞¥π¯»£,»≠¿Â«∞_√—±∏∏≈æ◊1,»≠¿Â«∞_√—±∏∏≈æ◊2,»≠¿Â«∞_√—±∏∏≈æ◊3,»≠¿Â«∞_√—±∏∏≈æ◊4,»≠¿Â«∞_√—±∏∏≈æ◊5,»≠¿Â«∞_√—±∏∏≈æ◊6,»≠¿Â«∞_√—±∏∏≈æ◊7,»≠¿Â«∞_√—±∏∏≈æ◊8,»≠¿Â«∞_√—±∏∏≈»Ωºˆ1,»≠¿Â«∞_√—±∏∏≈»Ωºˆ2,»≠¿Â«∞_√—±∏∏≈»Ωºˆ3,»≠¿Â«∞_√—±∏∏≈»Ωºˆ4,»≠¿Â«∞_√—±∏∏≈»Ωºˆ5,»≠¿Â«∞_√—±∏∏≈»Ωºˆ6,»≠¿Â«∞_√—±∏∏≈»Ωºˆ7,»≠¿Â«∞_√—±∏∏≈»Ωºˆ8
12801,12981,45070.0,0.0,53667.0,0.0,0.0,21340.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
12802,12982,46743.0,428052.0,0.0,45229.0,0.0,0.0,0.0,21647.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
12803,12983,393179.0,52843.0,249800.0,733458.0,529596.0,829510.0,1169534.0,682398.0,4.0,1.0,4.0,5.0,7.0,9.0,9.0,9.0
12804,12984,8758.0,1648.0,5084.0,0.0,1011.0,0.0,2241.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
12805,12985,6790.0,44705.0,4429.0,43012.0,54209.0,49328.0,25903.0,0.0,1.0,5.0,1.0,3.0,4.0,1.0,1.0,0.0
12806,12986,91418.0,165719.0,214110.0,121515.0,38653.0,66721.0,38471.0,5618.0,17.0,17.0,18.0,16.0,6.0,9.0,6.0,1.0
12807,12987,0.0,0.0,0.0,10642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12808,12988,39362.0,77267.0,129330.0,450629.0,78785.0,220034.0,234593.0,164619.0,1.0,2.0,3.0,5.0,1.0,3.0,3.0,3.0
12809,12989,39716.0,23692.0,1130.0,23767.0,75872.0,59729.0,16893.0,0.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0
12810,12990,48612.0,255410.0,700877.0,63187.0,116255.0,0.0,135147.0,298272.0,1.0,1.0,3.0,1.0,1.0,0.0,6.0,3.0
12811,12991,383043.0,759585.0,635404.0,424929.0,639278.0,1163383.0,96293.0,824958.0,5.0,6.0,5.0,7.0,8.0,12.0,2.0,6.0
12812,12992,0.0,0.0,8417.0,5587.0,2528.0,0.0,3942.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0
12813,12993,95945.0,197468.0,38300.0,56934.0,40616.0,82677.0,97779.0,86465.0,4.0,5.0,2.0,7.0,5.0,4.0,8.0,10.0
12814,12994,53287.0,257109.0,78352.0,99769.0,114536.0,638526.0,295072.0,113070.0,1.0,2.0,2.0,2.0,3.0,9.0,3.0,4.0
12815,12995,0.0,17408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12816,12996,55600.0,90338.0,71178.0,103228.0,227251.0,103801.0,398562.0,62877.0,3.0,4.0,2.0,4.0,5.0,5.0,9.0,4.0
12817,12997,33950.0,158788.0,5593.0,53831.0,39645.0,92790.0,0.0,20945.0,2.0,8.0,1.0,4.0,1.0,4.0,0.0,2.0
12818,12998,4094.0,4120.0,1119.0,2483.0,2528.0,0.0,4054.0,7230.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0
12819,12999,971901.0,1732813.0,106326.0,397878.0,242626.0,183499.0,2319355.0,531395.0,14.0,17.0,6.0,10.0,7.0,10.0,30.0,9.0
12820,13000,14712.0,76845.0,51519.0,9702.0,25789.0,17157.0,91788.0,6858.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0
12821,13001,38309.0,10301.0,5965.0,0.0,20126.0,8493.0,62979.0,19830.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0
12822,13002,0.0,0.0,9717.0,0.0,0.0,12868.0,0.0,13386.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0
12823,13003,0.0,3914.0,0.0,0.0,1618.0,0.0,3604.0,1322.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
12824,13004,59437.0,50835.0,30505.0,59374.0,53399.0,86355.0,58024.0,0.0,4.0,3.0,2.0,6.0,5.0,6.0,3.0,0.0
12825,13005,39362.0,112537.0,105523.0,0.0,0.0,0.0,427123.0,84978.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,2.0
12826,13006,0.0,60722.0,56762.0,6625.0,62300.0,43965.0,0.0,0.0,0.0,16.0,11.0,2.0,3.0,7.0,0.0,0.0
12827,13007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12828,13008,27554.0,31005.0,47339.0,15520.0,45409.0,40535.0,13290.0,19632.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0
12829,13009,109229.0,18954.0,50729.0,105179.0,33475.0,49756.0,60929.0,39824.0,4.0,2.0,3.0,2.0,4.0,5.0,5.0,7.0
12830,13010,137571.0,0.0,80216.0,182688.0,73829.0,37961.0,0.0,7849.0,2.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0
12831,13011,4871.0,20807.0,19094.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
12832,13012,61602.0,57582.0,82589.0,32813.0,106072.0,143715.0,53383.0,3304.0,4.0,5.0,7.0,3.0,8.0,6.0,5.0,2.0
12833,13013,7006.0,20931.0,2248.0,42923.0,9102.0,9544.0,62101.0,29282.0,2.0,7.0,1.0,4.0,1.0,2.0,8.0,3.0
12834,13014,1075080.0,1316192.0,577446.0,1331142.0,1154868.0,2040503.0,1534261.0,1239398.0,2.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0
12835,13015,140622.0,105069.0,11524.0,48865.0,55575.0,28310.0,113861.0,48260.0,6.0,5.0,1.0,4.0,5.0,4.0,8.0,5.0
12836,13016,84825.0,30903.0,30550.0,39277.0,100629.0,73241.0,65231.0,48427.0,7.0,1.0,2.0,5.0,6.0,4.0,5.0,5.0
12837,13017,61740.0,68243.0,35973.0,56438.0,10012.0,91932.0,29394.0,21507.0,4.0,5.0,4.0,6.0,1.0,7.0,3.0,4.0
12838,13018,23518.0,28008.0,58411.0,38028.0,110643.0,96993.0,135992.0,54285.0,4.0,4.0,4.0,3.0,5.0,8.0,5.0,6.0
12839,13019,146724.0,166565.0,47790.0,69129.0,54006.0,123298.0,343950.0,77667.0,9.0,7.0,4.0,4.0,4.0,6.0,5.0,4.0
12840,13020,22043.0,0.0,52875.0,5765.0,39847.0,50292.0,44599.0,54532.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,4.0
12841,13021,23519.0,72312.0,33668.0,106083.0,79592.0,88361.0,46874.0,9998.0,2.0,4.0,3.0,6.0,4.0,3.0,3.0,2.0
12842,13022,0.0,4110.0,0.0,5232.0,0.0,0.0,22299.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
12843,13023,93780.0,90029.0,76375.0,79586.0,48899.0,29082.0,100088.0,23217.0,6.0,4.0,4.0,10.0,7.0,4.0,7.0,4.0
12844,13024,71099.0,41409.0,98407.0,56757.0,36794.0,105144.0,41389.0,41064.0,6.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0
12845,13025,114249.0,0.0,0.0,71036.0,61895.0,35709.0,82102.0,1752.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0
12846,13026,390621.0,127731.0,25986.0,70104.0,7990.0,459605.0,136949.0,0.0,2.0,3.0,1.0,3.0,1.0,6.0,1.0,0.0
12847,13027,33606.0,18561.0,91402.0,101277.0,23160.0,45253.0,44711.0,23713.0,3.0,5.0,6.0,4.0,1.0,2.0,2.0,2.0
12848,13028,10037.0,13391.0,21489.0,72543.0,43791.0,95545.0,180693.0,5618.0,2.0,1.0,4.0,5.0,4.0,7.0,13.0,1.0
12849,13029,0.0,0.0,0.0,15830.0,96888.0,53327.0,91111.0,75394.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,5.0
12850,13030,16729.0,38628.0,32200.0,21727.0,33881.0,32760.0,0.0,25034.0,2.0,5.0,3.0,2.0,4.0,2.0,0.0,3.0
12851,13031,57025.0,53874.0,22676.0,312877.0,46552.0,583996.0,229931.0,453605.0,4.0,1.0,2.0,4.0,5.0,8.0,7.0,8.0
12852,13032,581773.0,148332.0,309568.0,152181.0,0.0,172647.0,29845.0,41312.0,5.0,3.0,5.0,4.0,0.0,1.0,2.0,2.0
12853,13033,1025386.0,1264946.0,1808825.0,1249641.0,1240935.0,1432646.0,2255837.0,1096418.0,9.0,11.0,17.0,13.0,11.0,13.0,8.0,11.0
12854,13034,622710.0,250054.0,495873.0,664772.0,159642.0,59086.0,404316.0,788891.0,6.0,3.0,5.0,7.0,3.0,1.0,6.0,11.0
12855,13035,165597.0,174960.0,150265.0,275496.0,137868.0,342291.0,90943.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,0.0
12856,13036,0.0,0.0,0.0,161494.0,46522.0,26809.0,28156.0,25118.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0
12857,13037,101357.0,21838.0,86770.0,104788.0,52945.0,71245.0,256442.0,45112.0,3.0,3.0,4.0,10.0,5.0,7.0,9.0,6.0
12858,13038,12793.0,28533.0,52447.0,38046.0,42244.0,12011.0,182448.0,38643.0,1.0,6.0,4.0,4.0,8.0,2.0,9.0,7.0
12859,13039,26412.0,30748.0,4406.0,99859.0,53330.0,73896.0,81010.0,48913.0,2.0,4.0,1.0,8.0,8.0,8.0,7.0,6.0
12860,13040,32178.0,243925.0,0.0,40484.0,10215.0,96457.0,0.0,29001.0,2.0,8.0,0.0,4.0,2.0,6.0,0.0,2.0
12861,13041,0.0,19572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12862,13042,5117.0,0.0,50728.0,8735.0,15676.0,60855.0,5011.0,8262.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,1.0
12863,13043,0.0,0.0,10733.0,12815.0,15980.0,60105.0,11713.0,33049.0,0.0,0.0,1.0,3.0,2.0,5.0,2.0,2.0
12864,13044,24739.0,0.0,77279.0,39908.0,23767.0,31216.0,39529.0,37280.0,4.0,0.0,7.0,5.0,4.0,4.0,5.0,5.0
12865,13045,0.0,0.0,12428.0,0.0,0.0,3431.0,30408.0,13368.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,6.0
12866,13046,111198.0,3296.0,1808.0,261617.0,70795.0,1716.0,0.0,26192.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0
12867,13047,0.0,0.0,0.0,0.0,48313.0,83642.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
12868,13048,0.0,4017.0,0.0,3459.0,13956.0,64769.0,9066.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0
12869,13049,13973.0,28740.0,51179.0,24192.0,32049.0,6434.0,65039.0,34206.0,2.0,3.0,5.0,8.0,3.0,1.0,5.0,2.0
12870,13050,121581.0,38545.0,38075.0,105676.0,67196.0,26647.0,74804.0,124927.0,5.0,5.0,7.0,5.0,8.0,4.0,5.0,5.0
12871,13051,123401.0,240629.0,151622.0,243702.0,218959.0,18229.0,676864.0,28340.0,4.0,13.0,9.0,12.0,9.0,2.0,4.0,3.0
12872,13052,152252.0,1079179.0,82941.0,131607.0,70602.0,114333.0,92609.0,64026.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,7.0
12873,13053,209604.0,0.0,413510.0,295316.0,1268243.0,1208528.0,533833.0,777490.0,1.0,0.0,4.0,3.0,9.0,8.0,4.0,8.0
12874,13054,154989.0,205296.0,135124.0,7095.0,144219.0,20375.0,292775.0,57590.0,10.0,8.0,8.0,1.0,7.0,3.0,12.0,4.0
12875,13055,0.0,0.0,0.0,0.0,0.0,2134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12876,13056,217428.0,30336.0,332728.0,104159.0,41314.0,148734.0,111159.0,12394.0,4.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0
12877,13057,12301.0,116864.0,105355.0,74584.0,107608.0,59654.0,85390.0,18756.0,1.0,13.0,8.0,6.0,10.0,8.0,7.0,5.0
12878,13058,378468.0,602755.0,111003.0,465056.0,434226.0,81498.0,182843.0,276666.0,3.0,5.0,3.0,2.0,4.0,2.0,7.0,3.0
12879,13059,109624.0,50783.0,70545.0,81766.0,130414.0,7989.0,32660.0,16814.0,12.0,4.0,5.0,9.0,10.0,2.0,6.0,4.0
12880,13060,47532.0,0.0,5626.0,0.0,9608.0,2359.0,6194.0,0.0,10.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0
12881,13061,984.0,80192.0,233983.0,77156.0,196508.0,59729.0,134201.0,58249.0,1.0,5.0,10.0,6.0,10.0,6.0,9.0,6.0
12882,13062,1574.0,1545.0,0.0,0.0,0.0,1609.0,8109.0,83822.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0
12883,13063,3543.0,10094.0,12541.0,4434.0,27813.0,7721.0,1689.0,4627.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0
12884,13064,211375.0,215288.0,1903729.0,865730.0,1166903.0,241760.0,705852.0,258324.0,2.0,1.0,13.0,9.0,7.0,7.0,12.0,3.0
12885,13065,1279.0,3399.0,2260.0,2927.0,4753.0,3218.0,55580.0,3966.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0
12886,13066,113068.0,21632.0,126538.0,12771.0,35397.0,0.0,68925.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0
12887,13067,104642.0,26833.0,19772.0,55429.0,10114.0,230146.0,625474.0,811583.0,10.0,6.0,1.0,4.0,2.0,11.0,28.0,45.0
12888,13068,2265837.0,358161.0,236864.0,596530.0,528536.0,508504.0,96293.0,409731.0,10.0,5.0,4.0,4.0,5.0,3.0,2.0,2.0
12889,13069,369356.0,117430.0,143768.0,321833.0,124043.0,202318.0,195795.0,66512.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,6.0
12890,13070,151201.0,288682.0,129758.0,53077.0,276100.0,268622.0,263538.0,152854.0,3.0,5.0,3.0,1.0,5.0,3.0,4.0,2.0
12891,13071,126942.0,177535.0,375378.0,6208.0,0.0,0.0,49554.0,217879.0,4.0,3.0,4.0,1.0,0.0,0.0,2.0,6.0
12892,13072,11809.0,9271.0,0.0,35473.0,0.0,3217.0,147536.0,39659.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
12893,13073,23371.0,77308.0,110551.0,22171.0,134156.0,265030.0,19596.0,51227.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0
12894,13074,1968.0,41409.0,95412.0,15520.0,110946.0,82419.0,37053.0,18508.0,1.0,2.0,8.0,2.0,8.0,7.0,3.0,2.0
12895,13075,21708.0,10198.0,0.0,45140.0,26498.0,16192.0,38292.0,28340.0,3.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0
12896,13076,0.0,9271.0,16156.0,0.0,0.0,28418.0,11150.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0
12897,13077,37895.0,121498.0,8813.0,0.0,3034.0,9115.0,8447.0,0.0,5.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0
12898,13078,974364.0,637056.0,1528067.0,1163485.0,2688289.0,6193356.0,1305807.0,266875.0,7.0,4.0,7.0,6.0,9.0,11.0,8.0,2.0
12899,13079,1788913.0,3321152.0,2331755.0,4019229.0,1588337.0,5762985.0,3525434.0,2293496.0,10.0,7.0,6.0,9.0,12.0,20.0,10.0,15.0
12900,13080,143474.0,0.0,178509.0,0.0,0.0,0.0,21398.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
12901,13081,8758.0,4635.0,19207.0,3991.0,9709.0,2144.0,17456.0,2892.0,3.0,2.0,5.0,2.0,3.0,2.0,6.0,1.0
12902,13082,4330.0,24722.0,0.0,0.0,0.0,464163.0,498919.0,521728.0,1.0,1.0,0.0,0.0,0.0,7.0,11.0,8.0
12903,13083,40346.0,0.0,0.0,416148.0,0.0,226264.0,138526.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0
12904,13084,67309.0,100331.0,0.0,19502.0,90213.0,0.0,0.0,18177.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0
12905,13085,15745.0,31829.0,28245.0,50389.0,53501.0,22604.0,112398.0,34247.0,2.0,5.0,1.0,6.0,5.0,3.0,2.0,3.0
12906,13086,35121.0,0.0,0.0,0.0,0.0,6970.0,0.0,1652.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
12907,13087,22554.0,62423.0,46097.0,29975.0,0.0,66592.0,0.0,18921.0,3.0,3.0,4.0,2.0,0.0,2.0,0.0,1.0
12908,13088,1239614.0,1300072.0,1367407.0,2574663.0,2405260.0,757128.0,750801.0,23704.0,12.0,3.0,11.0,12.0,6.0,10.0,9.0,2.0
12909,13089,452469.0,709472.0,717711.0,407945.0,830071.0,231894.0,442889.0,276790.0,2.0,2.0,2.0,5.0,4.0,3.0,4.0,4.0
12910,13090,1888352.0,267153.0,931019.0,1051744.0,1014280.0,1484708.0,744100.0,654296.0,14.0,5.0,9.0,9.0,12.0,12.0,5.0,11.0
12911,13091,126648.0,0.0,1157939.0,474234.0,121059.0,0.0,5140503.0,29745.0,3.0,0.0,7.0,11.0,2.0,0.0,17.0,1.0
12912,13092,54556.0,47868.0,3389.0,46374.0,54653.0,99128.0,21962.0,72602.0,8.0,9.0,1.0,8.0,8.0,9.0,3.0,11.0
12913,13093,2706.0,1030.0,3389.0,0.0,1618.0,4075.0,165443.0,220943.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0
12914,13094,149349.0,86322.0,136594.0,166538.0,94278.0,55483.0,125630.0,58282.0,8.0,5.0,11.0,17.0,10.0,6.0,12.0,11.0
12915,13095,0.0,1648.0,37622.0,0.0,0.0,44931.0,28268.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0
12916,13096,66424.0,352208.0,47113.0,94716.0,102694.0,230349.0,69758.0,157347.0,3.0,7.0,5.0,9.0,11.0,10.0,7.0,9.0
12917,13097,168519.0,60363.0,667773.0,84338.0,0.0,52545.0,24890.0,199370.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0
12918,13098,62902.0,97962.0,50728.0,81802.0,85329.0,153079.0,80278.0,44409.0,5.0,5.0,4.0,3.0,5.0,10.0,6.0,6.0
12919,13099,0.0,43109.0,16812.0,0.0,1517.0,0.0,0.0,217135.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
12920,13100,55108.0,51865.0,39543.0,0.0,52591.0,0.0,210154.0,1983.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
12921,13101,108247.0,72518.0,34346.0,10926.0,37218.0,89755.0,103049.0,23135.0,7.0,6.0,2.0,2.0,3.0,4.0,7.0,3.0
12922,13102,525241.0,927078.0,2829887.0,154176.0,1259594.0,574131.0,975203.0,605962.0,4.0,5.0,9.0,1.0,6.0,4.0,8.0,2.0
12923,13103,2460.0,5150.0,49598.0,4966.0,15626.0,18851.0,34113.0,14294.0,1.0,1.0,4.0,1.0,3.0,4.0,5.0,2.0
12924,13104,75644.0,69356.0,88441.0,25363.0,70753.0,147233.0,33415.0,46351.0,5.0,6.0,8.0,4.0,9.0,16.0,5.0,10.0
12925,13105,56091.0,131294.0,80217.0,9019.0,63816.0,34153.0,138075.0,164677.0,6.0,9.0,7.0,4.0,5.0,3.0,11.0,11.0
12926,13106,0.0,0.0,0.0,0.0,0.0,0.0,4054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12927,13107,108739.0,51391.0,40843.0,28822.0,253517.0,30348.0,108793.0,50937.0,6.0,3.0,3.0,3.0,8.0,3.0,6.0,3.0
12928,13108,3936.0,0.0,0.0,0.0,2013.0,2145.0,9550.0,6238.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
12929,13109,0.0,5459.0,11750.0,7582.0,1618.0,1609.0,9010.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0
12930,13110,39362.0,0.0,223250.0,8425.0,0.0,286368.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
12931,13111,48336.0,109344.0,5536.0,51507.0,49556.0,188733.0,191435.0,164404.0,4.0,4.0,2.0,7.0,3.0,7.0,15.0,8.0
12932,13112,637422.0,643764.0,285797.0,263923.0,153312.0,335085.0,395915.0,961270.0,4.0,5.0,3.0,3.0,3.0,1.0,2.0,4.0
12933,13113,170143.0,385250.0,317723.0,313850.0,98921.0,84072.0,204106.0,247872.0,8.0,7.0,9.0,7.0,6.0,1.0,12.0,6.0
12934,13114,114052.0,213331.0,266183.0,114580.0,167177.0,448238.0,568802.0,584481.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0
12935,13115,6303318.0,4678806.0,2344521.0,2203787.0,244042.0,724474.0,3916968.0,12272315.0,12.0,4.0,4.0,7.0,6.0,7.0,3.0,9.0
12936,13116,0.0,0.0,0.0,0.0,0.0,0.0,15317.0,89234.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12937,13118,163354.0,0.0,0.0,878.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12938,13119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12939,13120,22732.0,81016.0,30448.0,13693.0,49707.0,34637.0,91281.0,83738.0,1.0,7.0,3.0,3.0,5.0,5.0,8.0,9.0
12940,13121,12300.0,22147.0,14688.0,13347.0,15878.0,22605.0,19258.0,33215.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0
12941,13122,606522.0,61805.0,708390.0,802897.0,915530.0,0.0,1187946.0,271584.0,3.0,1.0,2.0,6.0,4.0,0.0,7.0,1.0
12942,13123,65833.0,19880.0,59304.0,24744.0,70997.0,145410.0,57145.0,75517.0,1.0,2.0,6.0,4.0,3.0,12.0,6.0,10.0
12943,13124,21157.0,63196.0,68409.0,21284.0,37654.0,23323.0,11150.0,0.0,2.0,8.0,12.0,3.0,5.0,2.0,1.0,0.0
12944,13125,196516.0,68088.0,348422.0,712004.0,99913.0,22916.0,76190.0,311574.0,8.0,4.0,8.0,20.0,6.0,2.0,7.0,9.0
12945,13126,1813093.0,1630512.0,814842.0,260049.0,93044.0,0.0,0.0,0.0,26.0,52.0,37.0,20.0,4.0,0.0,0.0,0.0
12946,13127,541772.0,591631.0,704153.0,317664.0,593970.0,305617.0,409778.0,102165.0,5.0,7.0,3.0,3.0,4.0,2.0,3.0,3.0
12947,13128,0.0,0.0,14688.0,30862.0,12136.0,61231.0,0.0,26191.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,2.0
12948,13129,272336.0,135096.0,108462.0,151693.0,24273.0,78816.0,302562.0,123232.0,6.0,6.0,2.0,6.0,1.0,4.0,7.0,5.0
12949,13130,0.0,37907.0,27669.0,45778.0,87119.0,68855.0,26940.0,0.0,0.0,3.0,4.0,7.0,8.0,11.0,4.0,0.0
12950,13131,3690.0,19572.0,7344.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12951,13132,223135.0,42852.0,193762.0,45672.0,21137.0,101014.0,158348.0,26274.0,5.0,4.0,4.0,5.0,2.0,3.0,1.0,1.0
12952,13133,1219983.0,746657.0,783523.0,252748.0,2227108.0,992237.0,1758944.0,1986650.0,9.0,9.0,6.0,2.0,11.0,7.0,11.0,12.0
12953,13134,22141.0,48413.0,30279.0,32990.0,24676.0,45468.0,7658.0,9667.0,1.0,3.0,2.0,4.0,5.0,5.0,1.0,2.0
12954,13135,0.0,0.0,0.0,0.0,0.0,0.0,90943.0,22763.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12955,13136,104299.0,112114.0,320459.0,303936.0,120867.0,227648.0,232679.0,106378.0,7.0,6.0,13.0,9.0,5.0,6.0,7.0,5.0
12956,13137,74729.0,69613.0,50842.0,30356.0,78684.0,151328.0,68530.0,26605.0,4.0,5.0,7.0,4.0,3.0,11.0,7.0,4.0
12957,13138,83350.0,45118.0,5649.0,0.0,54361.0,68630.0,19934.0,13467.0,4.0,3.0,1.0,0.0,3.0,4.0,2.0,3.0
12958,13139,27062.0,189639.0,62365.0,20220.0,15474.0,116563.0,87069.0,188746.0,3.0,4.0,2.0,2.0,3.0,9.0,6.0,9.0
12959,13140,18697.0,159457.0,8135.0,44430.0,98456.0,108595.0,126014.0,116045.0,1.0,5.0,1.0,4.0,5.0,8.0,4.0,4.0
12960,13141,124681.0,92531.0,37284.0,46550.0,50589.0,14424.0,315569.0,40519.0,9.0,11.0,7.0,7.0,5.0,3.0,9.0,3.0
12961,13142,8660.0,0.0,0.0,0.0,6574.0,95180.0,59466.0,8180.0,1.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0
12962,13144,0.0,0.0,8474.0,0.0,4460.0,26862.0,39126.0,4957.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,1.0
12963,13145,0.0,987389.0,1169916.0,444837.0,745674.0,528717.0,918610.0,828799.0,0.0,7.0,4.0,2.0,4.0,2.0,5.0,6.0
12964,13146,249871.0,109756.0,23613.0,169590.0,78785.0,90666.0,95222.0,27472.0,5.0,3.0,1.0,6.0,1.0,3.0,3.0,1.0
12965,13147,120508.0,0.0,58411.0,48511.0,0.0,19624.0,129967.0,60315.0,6.0,0.0,2.0,6.0,0.0,2.0,6.0,1.0
12966,13148,5904.0,1648.0,3276.0,0.0,1011.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
12967,13149,230897.0,235808.0,343675.0,426842.0,871861.0,519332.0,231418.0,77931.0,33.0,15.0,35.0,22.0,36.0,20.0,12.0,13.0
12968,13150,50581.0,207048.0,15252.0,0.0,0.0,10509.0,6757.0,71057.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,3.0
12969,13151,208816.0,338897.0,146535.0,173732.0,503018.0,638205.0,314849.0,88243.0,9.0,13.0,5.0,10.0,19.0,31.0,14.0,6.0
12970,13152,193780.0,231027.0,598741.0,233460.0,634526.0,389161.0,149586.0,141220.0,4.0,5.0,8.0,2.0,8.0,8.0,4.0,5.0
12971,13153,241339.0,0.0,0.0,6385.0,0.0,0.0,33900.0,5693.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
12972,13154,0.0,0.0,27681.0,0.0,141489.0,0.0,1689.0,120631.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0
12973,13155,0.0,43789.0,173878.0,10110.0,205396.0,30562.0,119831.0,0.0,0.0,2.0,3.0,1.0,4.0,1.0,2.0,0.0
12974,13156,326312.0,224095.0,28674.0,84249.0,105353.0,136595.0,0.0,443772.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0
12975,13157,82601.0,57057.0,105637.0,56359.0,0.0,94260.0,721226.0,122440.0,4.0,2.0,3.0,2.0,0.0,8.0,28.0,12.0
12976,13158,0.0,0.0,22597.0,0.0,0.0,0.0,0.0,8593.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
