,°í°´¹øÈ£,Àü_ÃÑ±¸¸Å¾×1,Àü_ÃÑ±¸¸Å¾×2,Àü_ÃÑ±¸¸Å¾×3,Àü_ÃÑ±¸¸Å¾×4,Àü_ÃÑ±¸¸Å¾×5,Àü_ÃÑ±¸¸Å¾×6,Àü_ÃÑ±¸¸Å¾×7,Àü_ÃÑ±¸¸Å¾×8,Àü_ÃÑ±¸¸ÅÈ½¼ö1,Àü_ÃÑ±¸¸ÅÈ½¼ö2,Àü_ÃÑ±¸¸ÅÈ½¼ö3,Àü_ÃÑ±¸¸ÅÈ½¼ö4,Àü_ÃÑ±¸¸ÅÈ½¼ö5,Àü_ÃÑ±¸¸ÅÈ½¼ö6,Àü_ÃÑ±¸¸ÅÈ½¼ö7,Àü_ÃÑ±¸¸ÅÈ½¼ö8
8925,9024,0.0,0.0,0.0,0.0,42477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8926,9025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8927,9026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8928,9027,166305.0,487385.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8929,9028,0.0,826902.0,0.0,15088185.0,6916164.0,16442360.0,584175.0,19618352.0,0.0,1.0,0.0,12.0,1.0,15.0,1.0,6.0
8930,9029,0.0,0.0,166364.0,0.0,0.0,557617.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8931,9030,0.0,418833.0,150265.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8932,9031,0.0,0.0,4086687.0,0.0,0.0,0.0,3099945.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0
8933,9032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8934,9033,0.0,0.0,0.0,15963.0,0.0,99835.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8935,9035,19189.0,1750632.0,127329.0,22171.0,137545.0,31098.0,278179.0,1733694.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0
8936,9036,20209644.0,16410582.0,14714963.0,5612216.0,10157542.0,17438725.0,13321486.0,4333262.0,27.0,21.0,13.0,9.0,9.0,20.0,6.0,8.0
8937,9037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8938,9038,0.0,0.0,0.0,0.0,1054845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8939,9039,0.0,0.0,32200.0,379122.0,0.0,0.0,320975.0,42964.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
8940,9040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8941,9041,442825.0,30800.0,0.0,1072185.0,1222730.0,426792.0,39193.0,462321.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8942,9042,0.0,2925445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8943,9043,427228.0,2241366.0,10831020.0,438851.0,449598.0,2857789.0,2963785.0,6179209.0,2.0,6.0,4.0,3.0,2.0,4.0,5.0,11.0
8944,9044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8945,9045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8946,9046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8947,9047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8948,9048,0.0,4694360.0,0.0,85136.0,2285667.0,2316256.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0
8949,9049,0.0,19572.0,86995.0,152536.0,262953.0,0.0,0.0,768401.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0
8950,9050,0.0,0.0,0.0,0.0,1228799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8951,9051,0.0,0.0,3492565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8952,9052,77740.0,27812.0,146875.0,841608.0,1855840.0,0.0,65322.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0
8953,9053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8954,9054,193072.0,0.0,0.0,1418405.0,931965.0,0.0,49667.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0
8955,9055,0.0,0.0,0.0,0.0,2548619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8956,9056,0.0,0.0,0.0,9637248.0,0.0,209106.0,1419048.0,1041059.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0
8957,9058,4152319.0,2138202.0,1304929.0,3906202.0,0.0,173183.0,1058655.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0
8958,9059,0.0,0.0,0.0,0.0,11125.0,0.0,29057.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8959,9060,0.0,611871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8960,9061,0.0,710760.0,430175.0,46115.0,0.0,0.0,214547.0,181195.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0
8961,9062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8962,9063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8963,9064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8964,9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8965,9066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8966,9067,0.0,0.0,0.0,1808790.0,0.0,133828.0,11037.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0
8967,9068,0.0,0.0,0.0,150762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8968,9069,0.0,3049159.0,0.0,0.0,259413.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
8969,9070,0.0,428619.0,0.0,0.0,0.0,0.0,0.0,463106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8970,9071,2540338.0,0.0,0.0,1232702.0,2259371.0,385078.0,1187045.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
8971,9072,0.0,0.0,0.0,0.0,0.0,169430.0,21398.0,73535.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
8972,9073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8973,9074,0.0,0.0,0.0,0.0,0.0,30026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8974,9075,0.0,341134.0,7610388.0,0.0,29329.0,0.0,0.0,109262.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0
8975,9076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8976,9077,81874.0,1090862.0,1739905.0,1512056.0,307452.0,1243915.0,0.0,4008864.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0
8977,9078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8978,9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8979,9080,0.0,6181.0,0.0,0.0,0.0,0.0,6757.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8980,9081,2308447.0,854890.0,1306623.0,443418.0,0.0,0.0,492162.0,0.0,7.0,8.0,5.0,1.0,0.0,0.0,2.0,0.0
8981,9082,162566.0,0.0,0.0,43455.0,0.0,530273.0,0.0,32223.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
8982,9083,146132.0,502394.0,0.0,67400.0,0.0,244173.0,11150.0,0.0,1.0,7.0,0.0,2.0,0.0,4.0,1.0,0.0
8983,9084,0.0,0.0,0.0,0.0,253648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8984,9085,0.0,843640.0,0.0,26428.0,0.0,0.0,0.0,105097.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
8985,9086,0.0,111249.0,415431.0,95778.0,0.0,63268.0,22525.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0
8986,9087,0.0,0.0,0.0,0.0,0.0,0.0,5631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8987,9088,109525.0,29873.0,32764.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8988,9089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8989,9090,0.0,1222918.0,0.0,583538.0,1152947.0,602656.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0
8990,9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8991,9092,0.0,4017336.0,0.0,0.0,149681.0,6783627.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
8992,9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8993,9094,1033258.0,0.0,0.0,912412.0,0.0,1744312.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
8994,9095,61995.0,0.0,0.0,3414319.0,3071491.0,24128.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
8995,9096,0.0,0.0,0.0,0.0,9102.0,31098.0,0.0,1305456.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
8996,9097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8997,9098,0.0,142152.0,55361.0,156082.0,0.0,0.0,65322.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0
8998,9099,3651829.0,4079143.0,22483.0,1901111.0,39443.0,1999915.0,0.0,57176.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0
8999,9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,9101,0.0,0.0,0.0,0.0,0.0,149270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9001,9102,0.0,0.0,0.0,0.0,0.0,111523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9002,9103,57390.0,29873.0,30505.0,4434.0,52388.0,57692.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0
9003,9104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9004,9105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9005,9106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9006,9107,1613851.0,1752176.0,29262.0,0.0,635132.0,118922.0,190783.0,0.0,2.0,7.0,1.0,0.0,1.0,2.0,3.0,0.0
9007,9108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9008,9109,0.0,14936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9009,9110,0.0,4144037.0,0.0,0.0,0.0,6248261.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
9010,9111,0.0,0.0,377356.0,0.0,348919.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
9011,9112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,9113,0.0,0.0,33894.0,0.0,0.0,0.0,138019.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
9013,9114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9014,9115,0.0,237950.0,0.0,228271.0,30341.0,769083.0,28831.0,874158.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0
9015,9116,0.0,1555431.0,3089235.0,3840000.0,598319.0,10509.0,505677.0,826238.0,0.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0
9016,9117,0.0,1154933.0,276803.0,107129.0,38645966.0,4987671.0,5448694.0,2268435.0,0.0,2.0,1.0,5.0,7.0,8.0,6.0,1.0
9017,9118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9018,9119,0.0,0.0,751323.0,0.0,0.0,4571389.0,360393.0,425430.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0
9019,9120,0.0,556247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9020,9121,9078305.0,1457366.0,2713914.0,0.0,5732876.0,7047851.0,5302284.0,1567538.0,14.0,2.0,4.0,0.0,4.0,7.0,10.0,7.0
9021,9122,0.0,0.0,0.0,0.0,20227.0,182298.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9022,9123,991790.0,2554615.0,1208104.0,10592458.0,218453.0,733481.0,360844.0,519125.0,4.0,6.0,2.0,7.0,1.0,1.0,2.0,5.0
9023,9124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9024,9125,2745034.0,2309494.0,1238496.0,0.0,1226825.0,0.0,0.0,637855.0,10.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0
9025,9126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9026,9127,1114443.0,0.0,1007224.0,395972.0,798062.0,853101.0,651973.0,0.0,6.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0
9027,9128,232778.0,0.0,0.0,0.0,53905.0,0.0,38630.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
9028,9129,0.0,0.0,0.0,0.0,65536.0,0.0,20159.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9029,9130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9030,9131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9031,9132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9032,9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9033,9134,0.0,539353.0,324255.0,2288038.0,1992019.0,447166.0,1368368.0,153061.0,0.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0
9034,9135,0.0,0.0,0.0,1483677.0,0.0,651983.0,0.0,32223.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
9035,9136,0.0,0.0,0.0,512591.0,0.0,0.0,0.0,10658466.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9036,9137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9037,9138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9038,9140,615035.0,0.0,0.0,194217.0,0.0,0.0,1292911.0,941911.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
9039,9141,0.0,0.0,0.0,7095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9040,9142,0.0,0.0,0.0,0.0,532479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9041,9143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9042,9144,245030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9043,9145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9044,9146,0.0,0.0,0.0,0.0,14159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9045,9147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9046,9148,0.0,0.0,0.0,13303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9047,9149,0.0,263702.0,0.0,0.0,0.0,1047248.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
9048,9150,136932.0,0.0,0.0,0.0,0.0,75278.0,846924.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
9049,9151,7434755.0,3822424.0,16490343.0,3594346.0,1779381.0,14706112.0,0.0,6495054.0,5.0,5.0,3.0,3.0,3.0,7.0,0.0,5.0
9050,9152,0.0,1135670.0,0.0,0.0,324403.0,3132093.0,149507.0,1485741.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,3.0
9051,9153,0.0,919867.0,0.0,0.0,0.0,0.0,0.0,24787.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9052,9154,0.0,0.0,0.0,17737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9053,9155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9054,9156,981595.0,141122.0,0.0,0.0,293091.0,0.0,0.0,492273.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
9055,9157,0.0,0.0,0.0,0.0,0.0,0.0,16893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9056,9158,176638.0,0.0,370578.0,164065.0,853687.0,0.0,290116.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0
9057,9159,106278.0,622378.0,135125.0,70770.0,0.0,1258928.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0
9058,9160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9059,9161,0.0,565311.0,0.0,0.0,0.0,0.0,55185.0,23961.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9060,9162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9061,9163,38378.0,0.0,1422429.0,5495723.0,0.0,6160060.0,0.0,266875.0,1.0,0.0,3.0,5.0,0.0,7.0,0.0,1.0
9062,9164,0.0,89617.0,0.0,700601.0,0.0,62410.0,99108.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
9063,9165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9064,9166,0.0,0.0,0.0,0.0,0.0,32170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9065,9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9066,9168,0.0,150598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9067,9169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9068,9170,0.0,80346.0,62478.0,36626.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
9069,9171,0.0,4649809.0,0.0,336111.0,42477.0,3210588.0,741058.0,495743.0,0.0,5.0,0.0,1.0,1.0,5.0,2.0,2.0
9070,9172,149576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9071,9173,0.0,2089015.0,0.0,0.0,1150065.0,2056749.0,764710.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0
9072,9174,0.0,0.0,0.0,0.0,0.0,0.0,3457523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9073,9175,0.0,0.0,0.0,0.0,1375446.0,42465.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
9074,9176,0.0,0.0,0.0,0.0,12136.0,0.0,4505.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
9075,9177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9076,9178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9077,9179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9078,9180,0.0,0.0,0.0,147215.0,90264.0,0.0,0.0,408988.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
9079,9181,329461.0,5049617.0,709847.0,376329.0,1634969.0,0.0,310772.0,319754.0,4.0,12.0,3.0,2.0,4.0,0.0,1.0,1.0
9080,9182,0.0,100948.0,124166.0,149964.0,0.0,51472.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0
9081,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9082,9184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9083,9185,0.0,525344.0,17512.0,0.0,0.0,0.0,0.0,26440.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9084,9186,0.0,1319128.0,1720698.0,3288389.0,0.0,0.0,0.0,130546.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0
9085,9187,0.0,0.0,440625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9086,9188,0.0,0.0,0.0,0.0,0.0,0.0,257906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9087,9189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9088,9190,0.0,0.0,144616.0,0.0,955732.0,0.0,16893.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0
9089,9191,0.0,0.0,32764.0,0.0,65536.0,0.0,40544.0,64447.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
9090,9192,5289790.0,9901703.0,12337508.0,5340971.0,9039506.0,3470093.0,10994494.0,4164651.0,3.0,7.0,2.0,3.0,5.0,3.0,2.0,3.0
9091,9193,0.0,463539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9092,9194,0.0,0.0,0.0,0.0,0.0,0.0,743311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9093,9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9094,9196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9095,9197,0.0,301403.0,0.0,0.0,42072.0,0.0,0.0,521026.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0
9096,9198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9097,9199,305057.0,225589.0,125409.0,990507.0,318012.0,73348.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,1.0,0.0,0.0
9098,9200,0.0,0.0,0.0,108549.0,0.0,20374.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9099,9201,0.0,0.0,0.0,0.0,0.0,814979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9100,9202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9101,9203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9102,9204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9103,9205,511709.0,1694286.0,0.0,487760.0,1073050.0,8579744.0,2824470.0,14034515.0,1.0,3.0,0.0,1.0,1.0,4.0,4.0,7.0
9104,9206,0.0,0.0,0.0,1875658.0,1040686.0,833209.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0
9105,9207,0.0,351259.0,0.0,35473.0,0.0,2266928.0,1566697.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0
9106,9208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9107,9209,0.0,945619.0,0.0,0.0,1011356.0,307494.0,1065525.0,1133598.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0
9108,9210,8226704.0,3689923.0,4304570.0,8177649.0,0.0,0.0,4661855.0,12643915.0,4.0,6.0,1.0,8.0,0.0,0.0,4.0,4.0
9109,9211,0.0,0.0,0.0,6092566.0,3175660.0,893474.0,782729.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,1.0,0.0
