,°í°´¹øÈ£,Àü_ÃÑ±¸¸Å¾×1,Àü_ÃÑ±¸¸Å¾×2,Àü_ÃÑ±¸¸Å¾×3,Àü_ÃÑ±¸¸Å¾×4,Àü_ÃÑ±¸¸Å¾×5,Àü_ÃÑ±¸¸Å¾×6,Àü_ÃÑ±¸¸Å¾×7,Àü_ÃÑ±¸¸Å¾×8,Àü_ÃÑ±¸¸ÅÈ½¼ö1,Àü_ÃÑ±¸¸ÅÈ½¼ö2,Àü_ÃÑ±¸¸ÅÈ½¼ö3,Àü_ÃÑ±¸¸ÅÈ½¼ö4,Àü_ÃÑ±¸¸ÅÈ½¼ö5,Àü_ÃÑ±¸¸ÅÈ½¼ö6,Àü_ÃÑ±¸¸ÅÈ½¼ö7,Àü_ÃÑ±¸¸ÅÈ½¼ö8
15792,16071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15793,16072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15794,16073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15795,16074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15796,16075,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15797,16076,3,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0
15798,16077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15799,16078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15800,16079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15801,16080,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
15802,16081,0,3,0,3,3,3,0,0,0,1,0,0,0,0,0,0
15803,16083,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
15804,16084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15805,16085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15806,16086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15807,16087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15808,16088,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
15809,16089,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
15810,16090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15811,16091,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
15812,16092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15813,16093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15814,16094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15815,16095,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
15816,16096,4,3,3,3,3,3,3,0,1,1,1,1,2,1,0,0
15817,16097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15818,16098,0,2,2,0,3,0,0,0,0,1,0,0,1,0,0,0
15819,16099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15820,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15821,16102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15822,16104,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0
15823,16105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15824,16106,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
15825,16107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15826,16108,3,0,3,3,0,0,3,3,1,0,0,1,0,0,0,1
15827,16109,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
15828,16110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15829,16111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
15830,16112,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
15831,16113,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15832,16114,0,2,3,4,3,2,3,3,0,0,1,2,2,0,0,1
15833,16115,0,0,3,3,3,0,0,3,0,0,0,1,0,0,0,1
15834,16116,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
15835,16117,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
15836,16118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15837,16119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15838,16120,0,3,0,0,3,4,0,4,0,1,0,0,1,1,0,2
15839,16121,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0
15840,16122,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1
15841,16123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15842,16124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15843,16125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15844,16126,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
15845,16128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15846,16129,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
15847,16130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15848,16131,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
15849,16132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15850,16133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15851,16134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15852,16135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15853,16136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15854,16137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15855,16139,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15856,16140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15857,16141,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
15858,16142,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
15859,16143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15860,16144,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
15861,16145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15862,16146,3,3,3,4,3,3,3,3,1,1,0,1,0,1,1,2
15863,16147,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
15864,16148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15865,16149,0,0,3,2,3,3,3,0,0,0,1,0,1,1,0,0
15866,16150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,16151,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0
15868,16152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15869,16153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15870,16154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15871,16157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15872,16158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15873,16159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15874,16160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15875,16161,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
15876,16162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15877,16163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15878,16165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15879,16166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15880,16167,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15881,16169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15882,16170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15883,16171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15884,16172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15885,16173,0,0,3,0,3,3,3,3,0,0,1,0,1,1,1,1
15886,16175,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
15887,16176,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
15888,16177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15889,16178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15890,16179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15891,16180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15892,16181,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15893,16182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15894,16183,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0
15895,16184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15896,16185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15897,16186,0,0,3,0,3,3,0,3,0,0,1,0,0,0,0,1
15898,16187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15899,16188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15900,16189,3,4,3,4,3,3,0,3,0,2,1,2,1,2,0,1
15901,16190,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
15902,16191,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15903,16193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15904,16195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15905,16196,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
15906,16197,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15907,16198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15908,16199,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0
15909,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15910,16201,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
15911,16202,0,0,3,0,4,3,2,2,0,0,1,0,2,0,0,0
15912,16203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15913,16204,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15914,16205,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15915,16207,0,0,0,3,0,3,0,3,0,0,0,1,0,2,0,0
15916,16208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15917,16209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15918,16210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15919,16211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15920,16212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15921,16213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15922,16214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15923,16215,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0
15924,16216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15925,16217,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15926,16218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15927,16219,3,2,3,3,3,3,3,4,1,0,1,2,2,3,1,3
15928,16220,0,3,2,3,2,3,0,0,0,1,0,2,0,1,0,0
15929,16221,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
15930,16222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15931,16223,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
15932,16224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15933,16225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15934,16226,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15935,16227,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
15936,16228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15937,16229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15938,16230,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15939,16231,3,4,4,0,3,3,3,3,0,1,2,0,0,2,1,1
15940,16232,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
15941,16233,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1
15942,16234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15943,16235,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
15944,16236,3,3,0,3,4,3,4,3,1,1,0,1,3,1,1,0
15945,16237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15946,16238,4,4,3,4,3,3,4,3,2,2,1,2,1,2,2,2
15947,16239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15948,16240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15949,16241,0,0,0,3,0,0,3,3,0,0,0,1,0,0,1,2
15950,16242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15951,16243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15952,16244,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
15953,16245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15954,16246,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
15955,16247,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
15956,16248,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15957,16249,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15958,16250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15959,16251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15960,16252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15961,16253,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
15962,16254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15963,16255,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0
15964,16256,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
15965,16257,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0
15966,16258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15967,16259,3,3,4,4,3,3,3,3,1,2,1,2,1,2,1,0
15968,16260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15969,16261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15970,16262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15971,16263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15972,16264,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15973,16265,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
15974,16266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15975,16267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15976,16268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15977,16269,0,0,0,3,3,3,3,0,0,0,0,1,1,2,0,0
15978,16270,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
15979,16271,2,3,3,2,0,0,0,0,1,1,1,0,0,0,0,0
15980,16272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15981,16273,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15982,16274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15983,16275,0,0,2,3,3,2,0,0,0,0,0,0,2,1,0,0
15984,16276,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
15985,16277,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0
15986,16278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15987,16279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15988,16280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15989,16281,3,0,0,4,3,3,3,0,1,0,0,2,1,1,1,0
15990,16282,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15991,16283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15992,16284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15993,16285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15994,16286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15995,16287,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0
15996,16288,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
15997,16289,2,3,2,2,3,2,0,0,0,0,0,0,1,0,0,0
15998,16290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15999,16291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,16292,3,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0
16001,16293,0,0,2,0,3,0,0,3,0,0,0,0,1,0,0,0
16002,16294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16003,16295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16004,16296,0,0,3,2,3,3,0,2,0,0,1,0,1,2,0,0
16005,16297,2,0,3,0,2,4,3,3,0,0,1,0,0,1,0,1
16006,16298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16007,16299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16008,16300,0,0,0,2,0,2,2,0,0,0,0,1,0,0,0,0
16009,16301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16010,16302,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
16011,16303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16012,16304,0,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0
16013,16305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16014,16306,3,3,3,3,3,4,4,4,0,1,0,2,3,3,3,3
16015,16307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16016,16308,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1
16017,16310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16018,16311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16019,16312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16020,16313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16021,16314,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
16022,16315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16023,16316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16024,16317,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
16025,16318,0,3,3,3,0,0,4,2,0,0,1,0,0,0,1,0
16026,16319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027,16320,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
16028,16321,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
16029,16322,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16030,16323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16031,16324,3,3,3,4,0,2,3,4,0,1,0,1,0,0,0,2
16032,16325,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0
16033,16326,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16034,16327,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
16035,16328,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
16036,16329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16037,16330,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
16038,16331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16039,16332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16040,16333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16041,16334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16042,16336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16043,16337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16044,16338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16045,16339,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0
16046,16340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16047,16341,0,0,3,3,2,2,3,3,0,0,1,0,1,0,2,1
16048,16342,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0
16049,16343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16050,16344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16051,16345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16052,16346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16053,16347,0,2,0,3,0,3,3,0,0,0,0,0,0,0,0,0
16054,16348,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
16055,16349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16056,16350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16057,16352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16058,16353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16059,16354,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0
16060,16355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16061,16356,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
16062,16357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16063,16358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16064,16359,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0
16065,16360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16066,16361,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
16067,16362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16068,16363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16069,16364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16070,16365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16071,16367,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
16072,16368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16073,16369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16074,16370,0,3,3,4,3,3,3,3,0,1,0,1,1,1,1,1
16075,16371,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
16076,16372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16077,16373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16078,16375,0,0,4,4,3,0,3,0,0,0,2,1,0,0,0,0
16079,16376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16080,16377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16081,16378,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16082,16379,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16083,16380,3,3,3,3,0,3,4,3,1,1,1,0,0,1,2,1
16084,16381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16085,16382,3,3,0,0,0,0,2,3,1,1,0,0,0,0,0,0
16086,16383,3,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0
16087,16384,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1
16088,16385,0,0,3,2,0,2,0,2,0,0,0,0,0,0,0,0
16089,16386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16090,16388,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
16091,16389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16092,16390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16093,16391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16094,16392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16095,16393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16096,16394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16097,16395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16098,16396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16099,16397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16100,16398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16101,16399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16102,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16103,16401,0,4,4,2,0,0,3,3,0,1,1,0,0,0,1,1
16104,16402,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
16105,16403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16106,16404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16107,16405,0,3,3,3,2,3,3,3,0,2,1,2,0,2,2,3
16108,16406,0,0,0,0,3,3,3,3,0,0,0,0,0,0,1,0
16109,16407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16110,16408,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
16111,16409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16112,16410,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
16113,16411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16114,16412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16115,16413,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
16116,16414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16117,16415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16118,16416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16119,16417,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
16120,16418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16121,16419,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
16122,16420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123,16421,2,0,0,2,2,0,0,2,0,0,0,1,0,0,0,0
16124,16422,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
16125,16423,2,2,0,2,3,0,3,0,0,1,0,1,0,0,1,0
16126,16424,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
16127,16425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16128,16426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16129,16427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16130,16428,0,0,0,0,3,3,0,3,0,0,0,0,1,0,0,0
16131,16429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16132,16430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16133,16431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16134,16432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16135,16433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16136,16434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16137,16435,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
16138,16436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16139,16437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16140,16438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16141,16439,3,3,2,0,3,4,3,3,1,0,0,0,1,2,1,1
16142,16440,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0
16143,16441,0,3,3,3,2,3,0,3,0,1,1,1,0,1,0,1
16144,16442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16145,16443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16146,16444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16147,16445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16148,16446,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
