,고객번호,레저취미_총구매액1,레저취미_총구매액2,레저취미_총구매액3,레저취미_총구매액4,레저취미_총구매액5,레저취미_총구매액6,레저취미_총구매액7,레저취미_총구매액8,레저취미_총구매횟수1,레저취미_총구매횟수2,레저취미_총구매횟수3,레저취미_총구매횟수4,레저취미_총구매횟수5,레저취미_총구매횟수6,레저취미_총구매횟수7,레저취미_총구매횟수8
10180,10309,352389.0,68914.0,447857.0,96257.0,37319.0,58870.0,0.0,36355.0,5.0,4.0,21.0,9.0,5.0,5.0,0.0,3.0
10181,10310,6790.0,60775.0,9942.0,22881.0,0.0,31484.0,82046.0,66925.0,1.0,1.0,1.0,2.0,0.0,2.0,5.0,4.0
10182,10311,30703.0,0.0,3276.0,8780.0,307250.0,11689.0,26579.0,16525.0,1.0,0.0,1.0,1.0,6.0,1.0,2.0,2.0
10183,10312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10184,10313,118185.0,0.0,0.0,0.0,2670.0,42893.0,46626.0,785.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0
10185,10314,311652.0,25123.0,98172.0,76622.0,126925.0,364509.0,248130.0,35336.0,11.0,8.0,15.0,14.0,14.0,12.0,18.0,7.0
10186,10315,0.0,6181.0,29714.0,35473.0,30037.0,416498.0,76247.0,26026.0,0.0,1.0,2.0,3.0,4.0,5.0,7.0,4.0
10187,10316,0.0,0.0,4508.0,0.0,0.0,8043.0,0.0,2148.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
10188,10318,195729.0,25752.0,6666.0,9312.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
10189,10319,0.0,1442.0,5412.0,0.0,0.0,10059.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
10190,10320,9742.0,0.0,0.0,16832.0,19115.0,9640.0,23797.0,20160.0,2.0,0.0,0.0,2.0,2.0,3.0,4.0,5.0
10191,10321,0.0,15348.0,0.0,8408.0,0.0,16696.0,67236.0,15699.0,0.0,1.0,0.0,2.0,0.0,5.0,1.0,1.0
10192,10322,0.0,4316.0,0.0,0.0,18153.0,276213.0,0.0,2718.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0
10193,10323,1378.0,0.0,0.0,878.0,4015.0,7903.0,9865.0,3272.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0
10194,10324,3739.0,4017.0,18642.0,6119.0,1517.0,30991.0,58529.0,4255.0,1.0,1.0,2.0,1.0,1.0,5.0,16.0,5.0
10195,10325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10196,10326,0.0,0.0,0.0,0.0,1102.0,0.0,2106.0,1115.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
10197,10327,0.0,0.0,0.0,3459.0,36126.0,121067.0,8559.0,12228.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,4.0
10198,10328,1377677.0,101979.0,0.0,1153.0,0.0,41821.0,4505.0,785.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
10199,10329,0.0,329627.0,0.0,0.0,0.0,155865.0,5631.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
10200,10330,0.0,0.0,9592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10201,10331,2706.0,9168.0,32764.0,33700.0,3459.0,0.0,18132.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0
10202,10332,0.0,0.0,33657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10203,10333,0.0,0.0,0.0,0.0,0.0,16299.0,0.0,4040.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
10204,10334,0.0,0.0,0.0,0.0,9396.0,13393.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
10205,10335,1968.0,36878.0,48536.0,19333.0,29916.0,46067.0,38169.0,20706.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0
10206,10336,0.0,3760.0,4293.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10207,10337,0.0,0.0,0.0,25541.0,44753.0,0.0,13515.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0
10208,10338,114150.0,0.0,0.0,57290.0,0.0,0.0,45049.0,170205.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0
10209,10339,0.0,0.0,0.0,13782.0,0.0,17373.0,146005.0,702.0,0.0,0.0,0.0,4.0,0.0,3.0,9.0,1.0
10210,10340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10211,10341,61011.0,471162.0,32425.0,187478.0,256076.0,86646.0,324242.0,44452.0,1.0,8.0,2.0,5.0,9.0,6.0,5.0,4.0
10212,10342,0.0,25752.0,586506.0,32724.0,0.0,60995.0,825977.0,312648.0,0.0,1.0,2.0,1.0,0.0,4.0,10.0,3.0
10213,10343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10214,10344,876.0,0.0,4497.0,0.0,1820.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10215,10346,4910.0,0.0,0.0,0.0,0.0,37575.0,0.0,2313.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10216,10347,0.0,0.0,0.0,0.0,0.0,58335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10217,10348,37198.0,30800.0,202914.0,31750.0,208643.0,81808.0,131882.0,54862.0,2.0,1.0,3.0,4.0,5.0,7.0,5.0,3.0
10218,10349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10219,10350,0.0,0.0,20111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10220,10351,4900.0,30057.0,8338.0,0.0,7242.0,15634.0,3041.0,3346.0,2.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0
10221,10352,1968.0,0.0,0.0,0.0,10114.0,7506.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10222,10353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10223,10354,0.0,75814.0,0.0,0.0,60479.0,0.0,12209.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
10224,10355,0.0,4316.0,0.0,0.0,0.0,201279.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
10225,10356,0.0,165226.0,10168.0,0.0,387349.0,13404.0,177730.0,31398.0,0.0,3.0,1.0,0.0,3.0,2.0,4.0,2.0
10226,10357,0.0,59745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
10227,10358,0.0,12619.0,0.0,28539.0,17699.0,10080.0,2534.0,8262.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0
10228,10359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10229,10360,0.0,0.0,0.0,0.0,14260.0,0.0,56762.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
10230,10361,61011.0,59745.0,179639.0,219049.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0
10231,10362,1968.0,27812.0,0.0,35341.0,111148.0,83213.0,14302.0,13053.0,1.0,1.0,0.0,2.0,10.0,8.0,3.0,4.0
10232,10363,156908.0,0.0,0.0,0.0,0.0,29275.0,3717.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
10233,10364,92550.0,305708.0,59247.0,1024163.0,407375.0,0.0,6509.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0
10234,10365,0.0,0.0,0.0,887.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10235,10366,0.0,1261000.0,373967.0,375531.0,1939591.0,2083310.0,1153889.0,1250478.0,0.0,6.0,4.0,3.0,7.0,6.0,3.0,4.0
10236,10367,37591.0,2575.0,780810.0,148279.0,14462.0,70366.0,5744.0,26935.0,3.0,1.0,12.0,3.0,1.0,6.0,2.0,1.0
10237,10368,35427.0,31624.0,15252.0,30711.0,68389.0,67031.0,152637.0,118186.0,3.0,1.0,1.0,3.0,7.0,6.0,13.0,7.0
10238,10369,29522.0,214258.0,0.0,1774.0,17254.0,18820.0,9010.0,8097.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0
10239,10370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10240,10371,0.0,0.0,124957.0,109526.0,45278.0,56878.0,97633.0,21894.0,0.0,0.0,6.0,10.0,9.0,10.0,11.0,7.0
10241,10372,0.0,0.0,46774.0,0.0,7585.0,31098.0,0.0,12394.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
10242,10373,0.0,0.0,0.0,0.0,1619.0,0.0,5970.0,8180.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0
10243,10374,0.0,40997.0,33781.0,77563.0,27691.0,53724.0,0.0,13549.0,0.0,2.0,2.0,4.0,3.0,3.0,0.0,3.0
10244,10375,0.0,0.0,0.0,0.0,0.0,0.0,76178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10245,10376,0.0,6181.0,442432.0,0.0,82173.0,263603.0,558237.0,2148.0,0.0,1.0,3.0,0.0,2.0,6.0,11.0,1.0
10246,10377,0.0,9168.0,62365.0,157061.0,121262.0,16943.0,30296.0,13881.0,0.0,1.0,3.0,7.0,3.0,1.0,1.0,1.0
10247,10378,319030.0,126185.0,52423.0,49663.0,0.0,0.0,65997.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0
10248,10379,0.0,32716.0,15332.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
10249,10380,40050.0,19572.0,21466.0,38987.0,13855.0,17522.0,19146.0,0.0,4.0,2.0,3.0,8.0,3.0,3.0,1.0,0.0
10250,10381,0.0,0.0,4508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10251,10382,0.0,28121.0,0.0,17559.0,19216.0,965.0,354537.0,176816.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0
10252,10383,14564.0,0.0,135351.0,117949.0,63716.0,264933.0,0.0,213170.0,1.0,0.0,4.0,3.0,2.0,4.0,0.0,4.0
10253,10384,0.0,0.0,0.0,240066.0,124903.0,55762.0,0.0,98240.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0
10254,10385,8856.0,0.0,0.0,0.0,0.0,0.0,9009.0,23134.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
10255,10386,0.0,0.0,0.0,0.0,0.0,0.0,88409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10256,10387,0.0,0.0,11298.0,22171.0,3580.0,5147.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0
10257,10388,0.0,0.0,0.0,0.0,0.0,0.0,224345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10258,10389,0.0,51607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
10259,10390,10333.0,10712.0,324641.0,86289.0,63716.0,106483.0,218827.0,351837.0,1.0,2.0,8.0,2.0,3.0,2.0,4.0,8.0
10260,10391,47235.0,0.0,79087.0,0.0,198023.0,25092.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0
10261,10392,9053.0,22559.0,72307.0,780.0,33051.0,14477.0,50444.0,0.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0
10262,10393,177130.0,109189.0,101682.0,483326.0,263963.0,393688.0,277503.0,178301.0,1.0,1.0,3.0,5.0,9.0,9.0,13.0,10.0
10263,10394,0.0,0.0,0.0,0.0,0.0,65198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10264,10395,2559.0,10301.0,134447.0,361740.0,20227.0,1180.0,287301.0,337065.0,1.0,1.0,6.0,6.0,1.0,1.0,7.0,7.0
10265,10396,0.0,25752.0,0.0,10642.0,6068.0,106162.0,1577.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
10266,10397,0.0,0.0,0.0,0.0,0.0,0.0,10023.0,24787.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10267,10398,10726.0,30903.0,93775.0,79815.0,156963.0,0.0,33675.0,211517.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,5.0
10268,10399,110214.0,80552.0,0.0,42568.0,23028.0,13245.0,43844.0,11782.0,1.0,6.0,0.0,5.0,4.0,4.0,6.0,2.0
10269,10401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10270,10402,433279.0,165844.0,75833.0,1419.0,0.0,9158.0,68812.0,0.0,5.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0
10271,10403,0.0,0.0,0.0,0.0,2205.0,0.0,12693.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
10272,10404,338516.0,40173.0,0.0,0.0,100023.0,137774.0,235776.0,12467.0,4.0,1.0,0.0,0.0,2.0,2.0,5.0,3.0
10273,10405,345896.0,1934397.0,1190796.0,1749214.0,1830859.0,1978038.0,1437858.0,97992.0,3.0,10.0,9.0,10.0,9.0,10.0,9.0,4.0
10274,10406,190906.0,334160.0,167662.0,198030.0,461179.0,31098.0,65321.0,0.0,4.0,5.0,6.0,5.0,6.0,1.0,4.0,0.0
10275,10407,4910.0,8632.0,98294.0,0.0,4844.0,0.0,22525.0,217127.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0
10276,10408,0.0,0.0,104507.0,2394.0,3297.0,122332.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0
10277,10409,0.0,0.0,0.0,3991.0,13653.0,27881.0,0.0,14542.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0
10278,10410,0.0,0.0,0.0,25719.0,15858.0,39569.0,1126.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
10279,10411,5314.0,217802.0,45080.0,0.0,96149.0,69595.0,0.0,103116.0,1.0,8.0,2.0,0.0,5.0,4.0,0.0,7.0
10280,10412,0.0,0.0,1921.0,3538.0,2002.0,25649.0,10316.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0
10281,10413,0.0,0.0,0.0,0.0,0.0,0.0,6734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10282,10414,36450.0,64895.0,0.0,0.0,0.0,0.0,32244.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
10283,10415,1836120.0,934546.0,3129298.0,1009352.0,1246971.0,0.0,0.0,155572.0,6.0,5.0,11.0,8.0,7.0,0.0,0.0,2.0
10284,10416,73804.0,148539.0,0.0,63143.0,0.0,0.0,120236.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0
10285,10417,21137.0,3080.0,44740.0,33389.0,58001.0,83160.0,104401.0,18095.0,2.0,1.0,4.0,3.0,6.0,7.0,8.0,4.0
10286,10418,0.0,0.0,0.0,17959.0,6068.0,14852.0,0.0,160828.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0
10287,10419,262743.0,0.0,0.0,0.0,0.0,0.0,2027.0,8147.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
10288,10420,0.0,65926.0,0.0,0.0,0.0,90666.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10289,10421,37679.0,92283.0,34224.0,50124.0,49221.0,53338.0,148728.0,101617.0,6.0,20.0,11.0,11.0,11.0,8.0,26.0,24.0
10290,10422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10291,10423,0.0,28842.0,0.0,20220.0,41264.0,96511.0,20069.0,23961.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0
10292,10424,154497.0,90647.0,599928.0,0.0,78886.0,137259.0,366024.0,31232.0,1.0,2.0,6.0,0.0,1.0,2.0,4.0,4.0
10293,10425,18500.0,22023.0,31860.0,263285.0,71098.0,12868.0,265792.0,106891.0,2.0,2.0,2.0,8.0,3.0,1.0,6.0,4.0
10294,10426,38378.0,16481.0,0.0,0.0,3034.0,3217.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
10295,10428,0.0,81479.0,205512.0,34320.0,6068.0,89059.0,37931.0,195142.0,0.0,3.0,3.0,2.0,1.0,5.0,2.0,14.0
10296,10429,0.0,184756.0,0.0,0.0,0.0,0.0,7208.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
10297,10430,0.0,51401.0,33894.0,29975.0,0.0,0.0,123907.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0
10298,10431,28538.0,6387.0,366645.0,51348.0,10518.0,52330.0,219750.0,22011.0,1.0,1.0,3.0,2.0,2.0,4.0,5.0,3.0
10299,10432,121039.0,0.0,66612.0,33336.0,33932.0,9416.0,33393.0,6519.0,1.0,0.0,6.0,8.0,6.0,2.0,3.0,1.0
10300,10433,4910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10301,10434,0.0,65719.0,1582.0,0.0,0.0,4279.0,593196.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0
10302,10435,17811.0,0.0,0.0,1153.0,0.0,0.0,120507.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
10303,10436,0.0,11639.0,0.0,0.0,1315.0,59836.0,110653.0,15285.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0
10304,10437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10305,10438,176224.0,0.0,0.0,0.0,45511.0,0.0,57888.0,23300.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0
10306,10439,0.0,0.0,32764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10307,10440,409061.0,3296.0,4734.0,8424.0,9608.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0
10308,10441,7676.0,0.0,0.0,8868.0,23160.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
10309,10442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10310,10443,0.0,0.0,3954.0,0.0,0.0,0.0,0.0,826.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10311,10444,87581.0,62423.0,70894.0,90635.0,0.0,2895.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0
10312,10445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10313,10446,0.0,0.0,20224.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
10314,10447,0.0,9271.0,0.0,10642.0,0.0,0.0,33606.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
10315,10448,49203.0,0.0,64049.0,40085.0,0.0,12868.0,0.0,13633.0,1.0,0.0,7.0,3.0,0.0,1.0,0.0,1.0
10316,10449,0.0,4316.0,0.0,3716.0,0.0,3850.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
10317,10450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10318,10451,0.0,126598.0,0.0,1774.0,16667.0,5244.0,5395.0,224571.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0
10319,10452,0.0,0.0,0.0,0.0,0.0,0.0,39643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10320,10453,93485.0,0.0,0.0,8753.0,0.0,29811.0,5631.0,1487.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0
10321,10454,2411.0,721.0,33894.0,170450.0,202777.0,146965.0,165331.0,34314.0,2.0,1.0,2.0,7.0,7.0,9.0,7.0,4.0
10322,10455,0.0,501652.0,178397.0,573242.0,989764.0,52168.0,152547.0,9377.0,0.0,2.0,2.0,9.0,9.0,5.0,5.0,2.0
10323,10456,3543.0,112279.0,55587.0,0.0,0.0,0.0,94603.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0
10324,10457,0.0,4017.0,4406.0,780.0,9102.0,14906.0,173778.0,18674.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0
10325,10458,0.0,45324.0,0.0,71665.0,0.0,2209.0,0.0,22474.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0
10326,10459,52253.0,14009.0,0.0,12948.0,0.0,10616.0,38855.0,6337.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0
10327,10460,11317.0,36980.0,115467.0,273110.0,14968.0,98441.0,48202.0,139469.0,1.0,4.0,3.0,5.0,2.0,2.0,5.0,2.0
10328,10461,0.0,225487.0,0.0,0.0,113272.0,41821.0,64746.0,18880.0,0.0,5.0,0.0,0.0,2.0,1.0,3.0,2.0
10329,10462,29522.0,43459.0,95581.0,55782.0,79493.0,2091.0,68790.0,103280.0,1.0,2.0,3.0,3.0,3.0,1.0,6.0,2.0
10330,10463,0.0,42748.0,22935.0,16850.0,0.0,32471.0,0.0,4040.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0
10331,10464,30506.0,0.0,0.0,17293.0,2316.0,21189.0,75795.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
10332,10466,14110.0,91677.0,23726.0,5312.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0
10333,10467,0.0,0.0,0.0,0.0,16991.0,92435.0,0.0,22970.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0
10334,10468,851187.0,1019621.0,951073.0,482581.0,276606.0,1474468.0,583061.0,1875957.0,5.0,7.0,4.0,1.0,3.0,6.0,3.0,6.0
10335,10469,9831.0,0.0,0.0,40529.0,8091.0,0.0,4505.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0
10336,10470,0.0,0.0,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10337,10471,252411.0,174085.0,2424704.0,283513.0,201260.0,838098.0,1267988.0,631022.0,2.0,1.0,6.0,2.0,1.0,5.0,6.0,6.0
10338,10472,49204.0,487736.0,193311.0,75914.0,0.0,2302271.0,3923052.0,767600.0,3.0,6.0,4.0,3.0,0.0,9.0,19.0,6.0
10339,10473,0.0,0.0,28245.0,0.0,8091.0,0.0,58564.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
10340,10474,0.0,0.0,68692.0,13462.0,15586.0,13833.0,125969.0,25159.0,0.0,0.0,1.0,5.0,8.0,7.0,9.0,9.0
10341,10475,703786.0,3146181.0,954462.0,148279.0,148629.0,89648.0,195289.0,747116.0,3.0,10.0,1.0,1.0,2.0,1.0,5.0,4.0
10342,10476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10343,10477,7666.0,0.0,0.0,0.0,0.0,0.0,5395.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10344,10478,0.0,0.0,0.0,0.0,1475165.0,4488829.0,785139.0,279599.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,1.0
10345,10479,84994.0,31376.0,94487.0,75603.0,135713.0,180238.0,131048.0,65983.0,7.0,4.0,13.0,9.0,13.0,14.0,9.0,14.0
10346,10480,205470.0,209520.0,32764.0,44129.0,0.0,0.0,44711.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0
10347,10481,0.0,0.0,0.0,0.0,16182.0,0.0,11150.0,19830.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
10348,10482,272948.0,4110.0,0.0,47650.0,0.0,3110.0,40094.0,4792.0,8.0,1.0,0.0,5.0,0.0,1.0,3.0,1.0
10349,10483,4723.0,81377.0,0.0,0.0,2731.0,0.0,31421.0,66677.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0
10350,10484,0.0,0.0,0.0,1401.0,11428.0,22498.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
10351,10485,0.0,72003.0,32538.0,20078.0,0.0,45896.0,64060.0,17351.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0
10352,10486,85121.0,31933.0,7909.0,24565.0,103119.0,100798.0,54284.0,23382.0,2.0,2.0,2.0,2.0,6.0,8.0,4.0,3.0
10353,10487,0.0,18542.0,0.0,44572.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10354,10488,4714.0,0.0,5412.0,3095.0,4035.0,5137.0,5169.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
10355,10489,37394.0,14421.0,488077.0,437476.0,63412.0,131126.0,31084.0,0.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,0.0
10356,10491,0.0,40173.0,0.0,0.0,2731.0,3217.0,7320.0,6444.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0
10357,10492,3926.0,4110.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10358,10493,0.0,0.0,0.0,0.0,0.0,4257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10359,10494,260184.0,0.0,0.0,0.0,11682.0,167285.0,4280.0,2669.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0
10360,10495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10361,10496,0.0,160693.0,0.0,25718.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10362,10497,11809.0,49341.0,444015.0,14189.0,7878.0,28739.0,215709.0,98817.0,1.0,2.0,8.0,2.0,2.0,2.0,12.0,7.0
10363,10498,613855.0,563355.0,358927.0,700600.0,480070.0,1034596.0,200459.0,107989.0,9.0,9.0,12.0,16.0,16.0,14.0,6.0,3.0
10364,10499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
