,고객번호,전자제품_총구매액1,전자제품_총구매액2,전자제품_총구매액3,전자제품_총구매액4,전자제품_총구매액5,전자제품_총구매액6,전자제품_총구매액7,전자제품_총구매액8,전자제품_총구매횟수1,전자제품_총구매횟수2,전자제품_총구매횟수3,전자제품_총구매횟수4,전자제품_총구매횟수5,전자제품_총구매횟수6,전자제품_총구매횟수7,전자제품_총구매횟수8
8131,8217,0.0,0.0,0.0,127616.0,0.0,37210.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
8132,8218,0.0,0.0,0.0,3547.0,4045.0,0.0,9010.0,13220.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0
8133,8219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8134,8220,0.0,63865.0,393173.0,0.0,0.0,1549854.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8135,8221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8136,8222,1347319.0,147303.0,0.0,1345774.0,0.0,47183.0,0.0,2549108.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,5.0
8137,8223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8138,8224,0.0,0.0,4551998.0,0.0,0.0,14625922.0,198216.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0
8139,8225,0.0,80244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8140,8226,0.0,0.0,0.0,4298494.0,69682.0,544749.0,0.0,2803424.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0
8141,8227,0.0,64792.0,0.0,0.0,0.0,0.0,16893.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8142,8228,0.0,999184.0,0.0,0.0,0.0,0.0,493288.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8143,8229,30801.0,3451.0,0.0,0.0,237668.0,26701.0,0.0,6527.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0
8144,8230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8145,8231,2178699.0,0.0,13445.0,34587.0,32465.0,0.0,7089386.0,643639.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,3.0
8146,8232,178311.0,1322117.0,2513563.0,334736.0,206468.0,143694.0,4324437.0,897954.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0
8147,8233,7854729.0,9118633.0,676755.0,1890646.0,1743578.0,0.0,1069917.0,0.0,3.0,5.0,1.0,2.0,4.0,0.0,1.0,0.0
8148,8234,0.0,0.0,5875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8149,8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8150,8236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8151,8237,0.0,50474.0,0.0,0.0,0.0,47183.0,382918.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8152,8238,41232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8153,8239,0.0,0.0,0.0,84250.0,65536.0,0.0,0.0,99149.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0
8154,8240,0.0,0.0,50728.0,0.0,302396.0,1389754.0,0.0,33463.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
8155,8241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8156,8242,5672784.0,0.0,0.0,39021.0,44500.0,349583.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
8157,8243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8158,8244,0.0,10198.0,1012308.0,0.0,0.0,0.0,146973.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
8159,8245,64848.0,54595.0,0.0,0.0,0.0,0.0,0.0,18177.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8160,8246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8161,8247,12300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8162,8248,0.0,0.0,0.0,0.0,0.0,0.0,563565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8163,8249,145591.0,5094138.0,64738.0,305072.0,109378.0,98547.0,65208.0,111212.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,4.0
8164,8250,32474.0,0.0,0.0,43455.0,78278.0,0.0,17907.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
8165,8251,0.0,400704.0,46661.0,261440.0,0.0,24128.0,0.0,58580.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0
8166,8252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8167,8253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8168,8254,0.0,3605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8169,8255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8170,8256,0.0,0.0,0.0,0.0,0.0,0.0,54847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8171,8257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8172,8258,24798.0,0.0,0.0,42479.0,0.0,0.0,11206.0,23548.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
8173,8259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8174,8260,59830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8175,8261,0.0,0.0,0.0,0.0,69784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8176,8262,0.0,0.0,0.0,22171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8177,8263,88171.0,0.0,50276.0,0.0,30341.0,92757.0,243863.0,253282.0,4.0,0.0,5.0,0.0,3.0,8.0,9.0,10.0
8178,8264,7380.0,0.0,54231.0,134799.0,0.0,0.0,0.0,443525.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0
8179,8265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8180,8266,64751.0,33890.0,0.0,0.0,5259.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8181,8267,260184.0,1614917.0,19659.0,86379.0,62957.0,157634.0,162403.0,10989.0,2.0,7.0,3.0,5.0,4.0,5.0,3.0,1.0
8182,8268,0.0,0.0,0.0,0.0,0.0,0.0,40544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8183,8269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8184,8270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8185,8271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,8272,0.0,0.0,0.0,8003164.0,0.0,6206065.0,0.0,967111.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,5.0
8187,8273,0.0,10291.0,0.0,0.0,12035.0,0.0,7872.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8188,8274,0.0,89618.0,17738.0,18092.0,0.0,0.0,7658.0,2079641.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,6.0
8189,8275,0.0,38113.0,0.0,0.0,0.0,0.0,0.0,220935.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
8190,8276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8191,8277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8192,8278,1186770.0,0.0,0.0,77953.0,0.0,0.0,0.0,36354.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
8193,8279,72918.0,0.0,146197.0,6891.0,16081.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
8194,8280,0.0,24722.0,13558.0,98616.0,0.0,0.0,493063.0,107824.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0
8195,8281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8196,8282,0.0,16996.0,20563.0,14633.0,0.0,0.0,0.0,14790.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8197,8283,0.0,0.0,0.0,6208.0,181235.0,18337.0,13402.0,22308.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
8198,8284,0.0,0.0,0.0,0.0,0.0,65413.0,21398.0,197471.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8199,8285,0.0,0.0,0.0,0.0,222499.0,0.0,135148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
8200,8286,0.0,494441.0,2325146.0,6931158.0,0.0,320630.0,273673.0,0.0,0.0,1.0,2.0,8.0,0.0,1.0,2.0,0.0
8201,8287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8202,8288,0.0,0.0,0.0,0.0,19620.0,0.0,0.0,13963.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8203,8289,67801.0,74990.0,33668.0,186280.0,0.0,101068.0,648033.0,38090.0,2.0,1.0,1.0,2.0,0.0,1.0,5.0,1.0
8204,8290,0.0,0.0,0.0,0.0,0.0,63268.0,0.0,11964.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8205,8291,95356.0,485686.0,152638.0,39819.0,79088.0,1020654.0,566831.0,872506.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0
8206,8292,0.0,0.0,0.0,0.0,0.0,0.0,6483137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8207,8293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8208,8294,0.0,0.0,21466.0,14189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8209,8295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8210,8296,732127.0,618052.0,0.0,52323.0,0.0,0.0,9348.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
8211,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8212,8298,38378.0,0.0,0.0,0.0,0.0,0.0,0.0,21482.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8213,8299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8214,8300,0.0,408944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8215,8302,0.0,719000.0,0.0,0.0,0.0,4685592.0,1858278.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
8216,8303,0.0,0.0,0.0,0.0,405555.0,0.0,0.0,36354.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
8217,8304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8218,8305,0.0,0.0,0.0,0.0,0.0,52545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8219,8306,0.0,0.0,0.0,0.0,13138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8220,8307,0.0,20396.0,0.0,0.0,0.0,0.0,6082.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8221,8308,29423.0,33993.0,1003270.0,0.0,0.0,1635480.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8222,8309,0.0,28842.0,8925.0,0.0,6574.0,8493.0,78723.0,6527.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8223,8310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8224,8311,0.0,0.0,0.0,0.0,10114.0,0.0,577755.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8225,8312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226,8313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227,8314,0.0,0.0,58750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8228,8315,0.0,0.0,8473.0,6208.0,7080.0,29489.0,0.0,1495491.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,5.0
8229,8316,0.0,0.0,0.0,0.0,0.0,0.0,152153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8230,8317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8231,8319,0.0,50989.0,0.0,22171.0,88999.0,164068.0,896814.0,10171234.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,13.0
8232,8320,0.0,0.0,0.0,0.0,900108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8233,8321,25585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8234,8322,0.0,64587.0,0.0,58709.0,1749041.0,128144.0,24777.0,656197.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,3.0
8235,8323,0.0,40173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8236,8324,18303.0,0.0,0.0,50550.0,15069.0,3697321.0,1769305.0,1327763.0,2.0,0.0,0.0,1.0,1.0,10.0,3.0,2.0
8237,8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8238,8326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8239,8327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240,8328,0.0,0.0,0.0,1168850.0,0.0,1958094.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0
8241,8329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242,8330,68687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8243,8331,19583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244,8332,0.0,622172.0,0.0,31039.0,0.0,89755.0,200919.0,1786433.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0
8245,8333,881714.0,0.0,0.0,67559.0,0.0,55762.0,0.0,3718.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0
8246,8334,0.0,45324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8247,8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248,8336,714030.0,376445.0,197773.0,0.0,0.0,100908.0,96968.0,127322.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,4.0
8249,8337,0.0,0.0,0.0,0.0,45511.0,448238.0,0.0,569278.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0
8250,8338,58847.0,0.0,0.0,0.0,0.0,1072341.0,1661188.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
8251,8340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8252,8341,2131759.0,0.0,133543.0,10623853.0,159795.0,428936.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0
8253,8342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8254,8343,6888.0,36053.0,0.0,50995.0,0.0,0.0,11262.0,136329.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0
8255,8344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8256,8345,153463.0,38010.0,90950.0,192443.0,804029.0,0.0,0.0,1186229.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,4.0
8257,8346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8258,8347,0.0,32963.0,62139.0,0.0,0.0,0.0,33562.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
8259,8348,0.0,0.0,0.0,0.0,4349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8260,8349,83448.0,0.0,67676.0,31304.0,0.0,0.0,0.0,1785706.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0
8261,8350,0.0,0.0,22370.0,0.0,12035.0,0.0,13402.0,13137.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
8262,8351,0.0,1462723.0,0.0,0.0,0.0,8277676.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
8263,8352,0.0,0.0,0.0,548065.0,0.0,0.0,0.0,1023709.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
8264,8353,10234.0,0.0,0.0,6199.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8265,8354,98504.0,22662.0,1525241.0,123004.0,104878.0,2163341.0,115439.0,166074.0,1.0,1.0,2.0,1.0,2.0,9.0,2.0,4.0
8266,8355,0.0,0.0,0.0,40794.0,100124.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8267,8356,0.0,0.0,0.0,0.0,0.0,1928069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8268,8357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8269,8358,669158.0,1271847.0,206077.0,2199798.0,23059.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0
8270,8359,0.0,0.0,1616473.0,3915736.0,11125.0,0.0,3863303.0,36354.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,2.0
8271,8360,0.0,57736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8272,8361,0.0,71900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8273,8362,0.0,0.0,0.0,0.0,0.0,0.0,12276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8274,8363,80299.0,0.0,275674.0,140476.0,166267.0,55226.0,11262.0,0.0,2.0,0.0,2.0,7.0,6.0,1.0,1.0,0.0
8275,8364,0.0,47693.0,0.0,397303.0,2232874.0,335643.0,49554.0,34702.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0
8276,8365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8277,8366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8278,8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8279,8368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8280,8369,0.0,143491.0,21014.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8281,8370,0.0,3535771.0,677885.0,0.0,0.0,2466383.0,13136142.0,154507.0,0.0,4.0,1.0,0.0,0.0,2.0,7.0,2.0
8282,8371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8283,8372,570752.0,0.0,6326926.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
8284,8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8285,8374,0.0,41615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8286,8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8287,8376,0.0,53564.0,0.0,0.0,0.0,394621.0,0.0,246219.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
8288,8377,19484.0,0.0,0.0,13746.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8289,8378,0.0,358470.0,307477.0,139233.0,131375.0,0.0,103839.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0
8290,8379,747882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8291,8380,19484.0,35847.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8292,8381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8293,8382,9841.0,122374.0,67110.0,52678.0,63210.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0
8294,8383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8295,8384,0.0,0.0,1129808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8296,8385,0.0,0.0,0.0,60837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8297,8386,0.0,0.0,17851.0,0.0,0.0,0.0,318047.0,46682.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0
8298,8387,12694.0,204987.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8299,8388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8300,8389,0.0,0.0,0.0,0.0,39139.0,12761.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
8301,8390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8302,8391,0.0,0.0,36154.0,0.0,0.0,67236.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8303,8392,0.0,0.0,0.0,0.0,0.0,105197.0,132444.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
8304,8393,0.0,0.0,121781.0,281127.0,65637.0,107020.0,7016.0,106585.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0
8305,8394,4920.0,0.0,44063.0,0.0,0.0,0.0,47302.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8306,8395,225349.0,0.0,0.0,3104.0,0.0,20267.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8307,8396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308,8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8309,8398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310,8399,0.0,0.0,0.0,0.0,0.0,0.0,450492.0,95844.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8311,8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312,8401,0.0,0.0,0.0,0.0,22250.0,0.0,31985.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
8313,8402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8314,8403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8315,8404,0.0,0.0,0.0,0.0,12035.0,0.0,13627.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
8316,8405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8317,8406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8318,8407,368036.0,38113.0,0.0,0.0,0.0,5362.0,84467.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
8319,8408,66620.0,175114.0,0.0,0.0,0.0,0.0,0.0,47922.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
8320,8409,545757.0,618052.0,0.0,15076.0,2553614.0,0.0,0.0,937367.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0
