고객번호,분기증감율,분기변동율,분기변동계수
8161,0,16,0.708609272
8162,1,1,14.28301887
8163,2,14,0.942731278
8164,3,7,4.765765766
8165,0,8,6.495867769
8166,1,5,1.810126582
8167,-2,10,4.592857143
8169,2,10,2.938888889
8170,-1,7,3.565789474
8171,-2,4,6.621052632
8172,1,7,2.410526316
8173,-3,9,2.207729469
8174,0,2,3
8175,-2,8,5.476635514
8176,1,3,18.05660377
8177,0,2,12.78947368
8178,1,5,5.644736842
8179,2,4,2.066666667
8180,-2,6,4.341772152
8181,-4,8,3.654761905
8182,0,4,8.139240506
8183,-5,9,2.140969163
8184,0,0,0
8185,1,17,3.005128205
8186,-4,6,3.5
8187,0,2,3
8188,-1,11,1.65942029
8189,0,4,10.97560976
8190,-1,11,1.95890411
8191,0,4,2.695652174
8192,-1,3,7.571428571
8193,2,6,2.066666667
8194,-4,8,1.307189542
8195,0,8,2.479591837
8196,-3,9,3.59602649
8197,1,3,5.172413793
8198,3,9,2.61752988
8199,1,11,3.05952381
8200,-3,5,4.044247788
8201,-4,10,1.341880342
8202,3,5,1.540540541
8203,1,3,5.530612245
8204,0,6,4.881578947
8205,0,6,3.5
8206,-1,17,2.867424242
8207,4,6,1.273972603
8208,-5,7,3.56875
8209,1,3,2.632653061
8210,8,8,1.650537634
8211,0,6,10.67088608
8212,1,7,4.328947368
8213,2,8,5.22875817
8214,0,0,0
8215,1,5,2.62244898
8216,-5,27,1.265957447
8217,-1,7,5.822222222
8218,0,6,4.957894737
8219,0,6,4.515789474
8220,0,2,2.632653061
8221,0,8,5.669421488
8222,0,4,2.962264151
8223,1,1,25.94736842
8224,0,0,0
8225,6,8,1.592375367
8226,0,10,2.700787402
8227,0,4,12.11392405
8228,0,4,2.962264151
8229,0,6,8.139240506
8230,-1,9,4.86
8231,0,6,2
8232,0,4,2.962264151
8233,0,2,3
8234,-6,10,1.885416667
8235,-5,13,3.055813953
8236,0,8,6.567567568
8237,0,4,4.328947368
8238,0,8,4.247933884
8239,1,13,1.986547085
8240,0,4,3.489795918
8241,6,8,2.597402597
8242,2,8,3.159292035
8243,0,2,8.358490566
8244,-1,7,2.632
8245,-2,6,7.317073171
8246,6,10,3.857142857
8247,2,10,4.964539007
8248,-1,11,1.835714286
8249,0,14,1.609271523
8250,0,8,6.56122449
8251,7,7,2.015337423
8252,3,13,4
8253,2,20,3.301075269
8254,-3,5,6.411214953
8255,-2,4,7.345794393
8256,-1,13,2.056768559
8257,4,8,3.026490066
8258,4,4,3.654761905
8259,-1,13,2.31875
8260,4,8,2.43153527
8261,-1,7,2.62244898
8262,1,5,4.288888889
8263,2,6,3.488888889
8264,-3,9,4.385826772
8265,2,14,3.053398058
8266,0,4,8.492753623
8267,3,7,2.063063063
8268,-4,10,2.492307692
8269,-3,9,4.547770701
8270,0,10,5.217391304
8271,0,10,3.384210526
8272,0,0,0
8273,0,2,25.94736842
8274,0,4,2.852631579
8275,0,4,8.755102041
8276,2,10,2.896226415
8277,3,5,5.081481481
8278,1,5,4.550724638
8279,-4,10,4.05
8280,-2,4,3.075949367
8281,-4,8,3.457894737
8282,1,3,18.05660377
8283,0,8,4.651162791
8284,2,4,4.144927536
8285,3,7,2.934579439
8286,2,6,2.066666667
8287,-1,7,7.622222222
8288,1,5,4.849056604
8289,1,3,4.550724638
8290,-1,5,5.607594937
8291,-1,5,3.013157895
8292,-6,10,2.943820225
8293,-2,10,5.669421488
8294,4,6,3.310734463
8295,1,15,2.163346614
8296,-1,5,4.518987342
8297,-1,3,2.632653061
8298,1,15,2.405263158
8299,0,4,2.632653061
8300,0,14,1.519685039
8302,0,2,2.962264151
8303,4,4,3.488188976
8304,-3,9,6.02962963
8305,-2,4,3.607476636
8306,2,14,3.688172043
8307,-1,5,4.550724638
8308,3,5,1.832
8309,3,5,4.765765766
8310,1,9,4.294478528
8311,-1,5,5.711111111
8312,4,10,3.7
8313,0,4,18.05660377
8314,2,6,3.190082645
8315,1,7,5.683673469
8316,-5,13,2.140969163
8317,0,8,7.050632911
8319,-3,7,2.18079096
8320,-1,7,3.642857143
8321,0,4,12.11392405
8322,2,16,2.040816327
8323,2,6,3.520547945
8324,-6,10,1.640740741
8325,0,6,13.24637681
8326,-1,5,12.11392405
8327,1,9,1.540540541
8328,0,2,4.894736842
8329,-1,11,5.832
8330,1,7,6.945945946
8331,1,11,5.184713376
8332,0,14,1.481132075
8333,1,7,1.8
8334,-1,9,6.562962963
8335,-3,13,4.288235294
8336,1,7,2.62244898
8337,1,7,2.934579439
8338,1,5,4.550724638
8340,2,4,11.46052632
8341,-1,5,1.810126582
8342,2,10,4.92920354
8343,1,9,2.934579439
8344,2,4,9.582278481
8345,0,2,3.489795918
8346,1,5,4.341772152
8347,1,5,3.075949367
8348,-6,20,2.232638889
8349,-2,8,2.377777778
8350,1,3,11.46052632
8351,0,0,0
8352,0,2,3
8353,2,6,4.692857143
8354,0,4,3.253164557
8355,-2,8,3.875968992
8356,0,2,2.632653061
8357,1,5,10.90789474
8358,0,0,0
8359,-2,12,2.364238411
8360,-2,12,2.363636364
8361,3,5,4.876470588
8362,-3,7,5.144144144
8363,-3,7,2.364238411
8364,-1,13,1.353909465
8365,-4,10,1.384083045
8366,-1,21,1.594795539
8367,-3,9,3.56875
8368,-4,4,6.260273973
8369,1,5,1.738317757
8370,-2,10,1.840490798
8371,-1,3,15.51724138
8372,4,16,1.509433962
8373,4,8,2.561752988
8374,1,1,3.489795918
8375,-4,6,3.520547945
8376,9,11,0.833846154
8377,-2,2,10.15555556
8378,4,8,2.297619048
8379,1,11,3.819767442
8380,-1,13,4.547770701
8381,4,18,2.264150943
8382,-2,12,1.960784314
8383,-1,11,4.072463768
8384,-2,8,4.592857143
8385,-4,6,2.836879433
8386,-2,8,5.669421488
8387,-3,11,5.081481481
8388,1,7,10.15555556
8389,0,4,10.84810127
8390,-1,7,8
8391,-2,12,3.05952381
8392,2,10,2.286407767
8393,-1,15,4.288235294
8394,-4,8,3.552486188
8395,3,7,8.744897959
8396,0,4,7.317073171
8397,0,4,10.90789474
8398,-1,9,4.542056075
8399,0,12,3.7
8400,0,2,15.42105263
8401,-4,10,4.205479452
8402,-1,1,23.31578947
8403,-3,7,7.432
8404,-2,8,6.945945946
8405,0,4,9.612244898
8406,0,8,8.726315789
8407,3,7,3.264285714
8408,0,6,1.739130435
8409,-1,7,3.253164557
8410,0,4,5.644736842
8411,7,9,1.557632399
8412,-1,11,4.232
8413,-1,17,3.021164021
8414,-1,13,3.009803922
8415,-2,8,5.368
8416,-1,1,2.632653061
8417,1,5,2.25
8418,1,7,7.581632653
8419,2,4,3.253164557
8420,0,2,4.894736842
8421,5,9,3
8422,0,2,3
8423,-1,7,8.276315789
8424,1,5,7.449275362
8425,1,5,2.698113208
8426,0,10,7.826086957
8427,-2,8,2.150442478
8428,1,7,6.045045045
8429,3,11,3.261410788
8430,-1,1,25.94736842
8431,0,4,2.962264151
8432,0,4,2.962264151
8433,-1,5,5.607594937
8434,-1,3,6.471698113
8435,-2,6,6.010526316
8436,1,9,7.724489796
8437,-2,8,4.803738318
8438,-2,12,4.575163399
8439,0,8,2.852631579
8440,0,0,0
8441,-1,5,10.67088608
8442,1,7,3.607476636
8443,1,7,9.756097561
8444,-1,9,4.473333333
8445,0,6,7.933333333
8446,3,13,1.349056604
8447,5,7,4.598870056
8448,0,10,5.173228346
8449,0,0,0
8450,0,4,4.144927536
8451,-3,5,2.62244898
8452,2,4,3
8453,2,10,3.310734463
8454,1,3,2.962264151
8455,0,8,3.351851852
8456,1,13,3.517948718
8457,4,8,3.100775194
8458,-3,7,8.542056075
8459,-1,1,7.526315789
8460,0,10,2.595041322
8461,2,6,8.744897959
8463,-4,10,4.19375
8464,-3,11,2.859259259
8465,-4,10,1.505555556
8466,0,0,0
8467,1,5,2.25
8468,5,15,1.762557078
8469,0,6,2.410526316
8470,0,0,0
8471,1,7,9.044444444
8472,-2,6,5.814159292
8473,-4,12,4.608465608
8475,3,9,4.01369863
8476,0,12,3.278688525
8477,0,0,0
8478,2,6,7.32231405
8479,-3,7,1.735714286
8480,-1,5,3.565789474
8481,2,12,2.123076923
8482,-1,7,7.607476636
8483,4,4,3.819767442
8484,-3,5,5.144144144
8485,7,11,1.084
8486,-2,8,5.032
8487,-1,9,3.488188976
8488,6,10,1.890410959
8489,1,3,12.39622642
8490,-1,7,5.476635514
8491,0,6,1.739130435
8492,-4,12,3.494444444
8493,-1,5,6.575221239
8494,-1,1,8.263157895
8495,1,7,2.150442478
8496,0,8,8.602040816
8497,-1,3,3.489795918
8498,0,14,2.615384615
8499,-3,5,2.608695652
8500,5,15,2.990697674
8501,-1,7,2.811023622
8502,-7,7,2.191693291
8503,9,9,0.673529412
8504,1,7,3.5
8505,1,7,4.663265306
8506,-1,3,2.695652174
8507,0,6,9.582278481
8508,5,9,3.727777778
8509,3,5,1.389380531
8510,0,6,3.013157895
8511,1,9,1.540540541
8512,0,2,3
8513,0,2,19.81632653
8514,0,4,4.87804878
8515,0,4,2.632653061
8516,-2,4,4.518987342
8517,1,3,2.632653061
8518,-3,13,2.671717172
8519,-1,11,1.615819209
8520,1,7,4.243243243
8521,1,9,2.700787402
8522,-1,7,6.56122449
8523,1,5,2.695652174
8524,0,8,2.325925926
8525,1,3,10.90789474
8526,2,8,7.846846847
8527,-2,8,3.488888889
8528,-1,5,7.460176991
8529,0,12,4.258278146
8530,2,8,3.6
8531,-1,11,3.806666667
8532,-1,11,4.586419753
8533,2,6,5.368
8534,0,4,4.673469388
8535,3,7,1.913385827
8536,0,4,5.594202899
8537,-1,21,2.434977578
8538,4,10,3.552486188
8539,0,2,3
8540,-2,4,1.987341772
8541,0,4,4.550724638
8542,0,2,2.698113208
8543,0,8,6
8544,0,6,12.22368421
8545,2,10,4.557971014
8546,-4,10,3.819767442
8547,0,6,6.822222222
8548,0,4,1.810126582
8549,-4,8,4.90797546
8550,0,4,19.81632653
8551,7,15,2.110738255
8552,1,15,3.454918033
8553,-2,4,10.84810127
8554,-1,3,2.632653061
8555,1,1,2.698113208
8556,3,11,3.172222222
8557,-1,11,1.994186047
8558,1,7,1.987341772
8559,1,3,5.607594937
8560,-1,3,6.714285714
8562,-1,9,2.934579439
8563,1,7,2
8564,1,9,3.342342342
8565,-3,7,2.168
8566,2,4,5.683673469
8567,0,0,0
8568,-3,17,2.671717172
8569,0,10,2.168
8570,9,9,0.764880952
8571,-4,16,2.635897436
8572,1,9,4.803738318
8573,1,3,2.43902439
8574,-1,5,6
8575,0,4,11.65306122
8576,-2,10,1.383259912
8577,-5,9,3.969135802
8578,-4,14,2.226130653
8579,-5,17,1.107462687
8580,5,19,2.011406844
8581,1,5,7.449275362
8582,2,8,6.632
8583,-3,11,3
8584,3,7,1.962962963
8585,0,2,4.894736842
8586,1,9,3.026490066
8587,0,6,3.658536585
8588,0,4,15.51724138
8589,1,3,3.489795918
8590,0,6,4.520408163
8591,3,3,2.934579439
8592,1,9,6.672897196
8593,3,7,4.672839506
8594,1,3,8.358490566
8595,-5,5,4.055555556
8596,3,11,2.836879433
8597,-2,10,4.605555556
8598,0,6,4.515789474
8599,0,20,1.266211604
8600,0,4,8.755102041
8601,-1,1,10.15789474
8602,-6,16,2.164502165
8603,-1,5,3.101449275
8604,-1,7,9.044444444
8605,2,8,3.488888889
8606,-4,4,5.586956522
8607,0,6,6.411214953
8608,-1,9,4.258278146
8609,-1,3,1.987341772
8610,-4,8,5.006369427
8611,-1,13,2.362903226
8612,-1,11,1.960784314
8613,0,6,7.933333333
8614,-2,6,5.288888889
8615,-3,11,3.910828025
8616,5,11,2.857894737
8617,-5,5,3.556962025
8618,-1,3,1.810126582
8619,1,5,12.84057971
8620,-1,13,4.024271845
8621,0,10,4.547770701
8622,0,4,19.81632653
8623,0,14,2.616666667
8624,-1,3,13.69387755
8625,2,4,3
8626,-1,7,5.832
8627,0,18,1.226244344
8628,6,10,0.944250871
8629,-2,4,3.5
8630,1,1,25.94736842
8631,0,6,2.066666667
8632,1,7,9.756097561
8634,1,9,1.302904564
8635,-1,9,4.520408163
8636,-1,7,3.463157895
8637,0,0,0
8638,-1,11,5.081481481
8639,0,6,1.810126582
8640,1,3,5.172413793
8641,0,6,2.698113208
8642,-3,7,4.258278146
8643,1,5,1.987341772
8644,5,9,1.826229508
8645,2,16,3.366812227
8646,1,1,2.698113208
8647,0,4,4.58490566
8648,-1,3,18.95918367
8649,1,5,2.695652174
8650,-2,8,6.672897196
8651,-2,8,4.957894737
8652,3,5,3.864864865
8653,-3,9,2.820987654
8654,-1,3,8.358490566
8655,-1,3,18.05660377
8656,-1,5,11.46052632
8657,6,18,2.559139785
8658,0,12,1.963768116
8659,-1,5,1.65942029
8660,2,8,3.432
8661,0,4,13.24637681
8662,0,18,2.076923077
8663,1,3,10.15555556
8664,0,6,4.803738318
8665,0,8,1.526666667
8666,1,21,3.194092827
8667,-6,8,2.109965636
8668,-1,9,5.814159292
8669,0,4,8.733333333
8670,0,4,6.471698113
8671,-1,9,4.347826087
8672,0,4,11.79710145
8673,5,9,1.368686869
8674,1,5,6.511111111
8675,1,9,2.524861878
8676,0,6,2.695652174
8678,3,5,1.963768116
8679,1,11,3.56875
8680,1,11,3.680981595
8681,-1,3,4.58490566
8682,0,2,4.849056604
8683,-2,8,2
8684,4,6,4.350993377
8686,0,6,4.275590551
8687,0,2,25.94736842
8688,-3,5,4.440677966
8689,5,19,1.961661342
8690,3,9,3.838709677
8691,1,3,8.276315789
8692,-1,5,4.144927536
8693,-3,7,2.968
8694,-6,8,1.72361809
8695,0,4,3.448275862
8696,2,2,12.84057971
8697,-1,9,4.243243243
8698,1,11,4.055555556
8699,-1,3,6.097560976
8700,-1,7,4.232
8701,-1,7,7.673684211
8702,-1,7,5.282608696
8703,0,10,1.913385827
8704,-1,7,10.15555556
8705,-1,5,10.34782609
8706,2,6,2.479591837
8707,-2,4,3.658536585
8708,-2,8,1.913385827
8709,4,8,3.727777778
8710,4,10,4.258278146
8711,2,4,9.044444444
8712,0,0,0
8713,-1,3,8.622641509
8714,-1,5,2.150442478
8715,0,6,7.468468468
8716,-1,3,6.714285714
8717,-2,10,1.963768116
8718,0,2,4.894736842
8719,3,13,5.273809524
8720,0,14,3.727777778
8721,3,13,2.76344086
8722,1,5,3.075949367
8723,2,4,2.695652174
8724,-1,1,3.489795918
8725,6,8,1.642172524
8726,3,5,2.274336283
8727,3,17,1.878947368
8728,-1,7,2.700787402
8729,0,12,4.055555556
8730,-5,21,2.588477366
8731,-1,9,2.835616438
8732,-3,7,4.243243243
8733,-3,17,2.678571429
8734,1,13,3.264285714
8735,0,0,0
8736,0,10,2.636942675
8737,1,15,3.135021097
8738,-1,5,3.101449275
8739,-1,7,3.463157895
8740,-6,8,1.023904382
8741,1,13,2.811023622
8742,4,8,1.69375
8743,-1,3,4.673469388
8744,0,4,2.695652174
8745,-1,7,9.592105263
8746,3,13,3.176767677
8747,0,2,2.632653061
8748,1,3,8.622641509
8749,1,3,6.873417722
8750,3,17,1.71197411
8751,0,0,0
8752,-1,13,3.141361257
8753,4,6,6.632
8754,-3,5,2.363636364
8755,3,9,5.575342466
8756,-2,4,6.632
8757,-1,7,5.4
8758,0,4,1.987341772
8759,-1,5,4.518987342
8760,2,4,5.144144144
8761,-1,11,6.727272727
8762,-1,9,9.044444444
8763,-1,5,7
8764,-1,5,4.550724638
8765,-1,7,10.14473684
8766,-1,7,2.479591837
8767,0,4,12.84057971
8768,-4,10,3.238372093
8769,0,16,3.664921466
8770,0,0,0
8771,-1,5,1.810126582
8772,1,11,1.95890411
8773,-3,7,5.144144144
8774,0,8,5.683673469
8775,0,8,5.586956522
8776,0,4,4.341772152
8777,1,5,6.197368421
8778,1,11,2.732240437
8779,1,11,3.026490066
8780,7,21,1.569014085
8781,3,7,1.835714286
8782,-2,4,4.651162791
8783,0,10,3.768
8784,-1,7,4.347826087
8785,-2,10,5.673758865
8786,0,2,2.962264151
8787,1,7,3.013157895
8788,-1,7,2.43902439
8789,7,13,1.984126984
8791,-1,5,2.963963964
8792,6,6,2.207729469
8793,0,0,0
8794,5,7,3.438271605
8795,8,10,1.682779456
8796,-1,3,1.810126582
8797,0,6,9.592105263
8798,0,0,0
8799,1,5,7.043478261
8800,3,7,4.255319149
8801,-5,19,1.640740741
8802,2,6,2.62244898
8803,-1,3,2.698113208
8804,-6,10,3.051282051
8805,0,10,5.900826446
8806,2,16,3.051282051
8807,1,5,3.488888889
8808,-1,9,4.294478528
8809,0,8,2.672897196
8810,1,13,3.680981595
8811,0,6,11.46052632
8812,2,6,5.568421053
8813,-2,2,3.448275862
8814,-3,11,4.046242775
8815,-2,2,4.328947368
8816,2,6,2.479591837
8817,3,11,3.488687783
8818,-1,9,6.411214953
8819,-2,10,4.294478528
8820,0,4,8.755102041
8821,0,8,6.411214953
8822,1,3,2.632653061
8823,-8,8,2.933774834
8824,1,3,18.05660377
8825,-1,1,3
8826,3,3,8.469026549
8827,-1,9,2.700787402
8828,-1,11,1.433789954
8829,2,12,3.141361257
8830,1,3,2.698113208
8831,-3,9,3.680981595
8832,-6,6,1.995762712
8833,-7,15,1.302904564
8834,0,0,0
8835,0,4,6
8836,-1,1,2.962264151
8837,0,4,16.16981132
8838,-2,4,6.704081633
8839,4,8,4.55625
8840,0,6,10.90789474
8841,-2,10,4.55625
8842,0,18,2.623931624
8843,2,4,3.5
8844,0,2,4.894736842
8845,-3,7,6.311594203
8846,-1,7,3.565789474
8847,-2,14,3.833333333
8849,3,15,2.18079096
8850,4,6,2.700787402
8851,-2,6,4.205479452
8852,-1,7,6.945945946
8853,0,8,7.581632653
8854,-3,3,2.325581395
8855,0,4,13.24637681
8856,0,10,2.325925926
8857,1,11,5.14
8858,0,4,2.698113208
8859,-3,7,3.421487603
8860,-2,10,3.552486188
8861,-6,12,1.570921986
8862,1,1,19.81632653
8863,-1,3,6.714285714
8864,0,0,0
8865,-1,15,3.148717949
8866,0,2,2.632653061
8867,0,4,2.632653061
8868,2,4,1.810126582
8869,7,13,2.049327354
8870,-1,11,1.840490798
8871,0,6,4.288888889
8872,-1,1,6.714285714
8873,0,4,10.34482759
8874,-9,11,0.821212121
8875,-4,6,4.698630137
8876,-1,1,18.78947368
8877,-2,6,6.495867769
8878,-1,13,4.98255814
8879,-3,3,7.553719008
8880,-1,11,2.523529412
8881,-2,6,2.377777778
8882,0,4,3.013157895
8884,1,7,2.410526316
8885,2,14,2.03202847
8886,1,11,2.271523179
8887,0,0,0
8888,7,17,1.607508532
8889,2,10,2.063063063
8890,-2,4,2.700787402
8891,-2,8,5
8893,1,5,4.144927536
8894,-1,7,2.458598726
8895,1,3,6.873417722
8896,3,3,8.369369369
8897,-1,21,1.488687783
8898,2,6,6.411214953
8899,4,10,3.55026455
8900,1,5,10.90789474
8901,1,3,18.05660377
8902,5,9,3.301075269
8903,0,0,0
8904,0,2,4.673469388
8905,-1,7,4
8906,-2,6,10.15555556
8907,-1,5,4.849056604
8908,1,5,4.663265306
8909,1,3,2.698113208
8910,0,6,1.810126582
8911,3,15,2.291139241
8912,4,8,2.383333333
8913,-4,16,1.036253776
8914,-5,9,1.152466368
8915,0,0,0
8916,2,4,4.87804878
8917,-2,4,5.476635514
8918,-1,3,2.632653061
8919,0,2,3
8920,2,6,3.654761905
8921,-5,17,2.867424242
8922,-2,4,1.810126582
8923,1,7,5.074380165
8924,-1,13,1.609271523
8925,-4,10,3.468208092
8926,-4,8,3.878571429
8927,-1,3,2.852631579
8928,-1,3,2.698113208
8929,-1,23,1.873362445
8930,1,13,4.19375
8931,-1,3,3.565789474
8932,-1,1,3
8933,0,10,1.702380952
8934,3,13,3.278688525
8935,0,12,2.363636364
8936,3,7,4.548148148
8937,1,1,3
8938,-3,15,1.878947368
8939,2,4,3.488888889
8940,-3,5,2.672897196
8941,-4,10,2.617801047
8942,-1,5,2.695652174
8943,1,7,2.377777778
8944,-1,11,4.473333333
8945,-1,7,3.658536585
8946,-1,5,5.594202899
8947,0,2,5.631578947
8948,1,25,2.501945525
8949,4,12,4.294478528
8950,-1,7,2.632
8951,2,8,3.067484663
8952,1,3,4.58490566
8953,3,11,1.43125
8954,2,6,6.311594203
8955,1,7,2.963963964
8956,-1,7,2.377777778
8957,-2,4,1.987341772
8958,0,2,25.94736842
8959,0,10,3.14
8960,0,14,2.380952381
8961,4,10,5.184713376
8962,-4,22,1.85
8963,0,4,3.448275862
8964,4,10,2.203703704
8965,1,5,1.987341772
8966,-1,3,3.565789474
8967,0,2,2.632653061
8968,4,10,2.290102389
8969,-1,3,10.67088608
8970,1,11,1.465753425
8971,-2,4,4.288888889
8972,4,4,1.43125
8973,2,4,10.84810127
8974,1,7,6.02962963
8975,0,6,8.139240506
8976,-1,7,8.139240506
8977,3,11,1.821656051
8978,4,14,1.526748971
8979,-1,3,14.28301887
8980,2,10,2.835616438
8981,3,15,3.984210526
8982,-2,8,4.385826772
8983,4,12,2.941176471
8984,0,2,2.962264151
8985,1,1,2.632653061
8986,-2,14,3.910828025
8987,-1,13,5.383561644
8988,-1,7,4.328947368
8989,0,12,2.710037175
8990,-7,9,1.280346821
8991,1,7,1.738317757
8992,2,2,12.11392405
8993,0,0,0
8994,4,12,1.278947368
8995,-2,8,6.495867769
8996,-2,12,4.083333333
8997,-1,7,2.066666667
8998,-3,13,3.438271605
8999,4,8,3.156976744
9000,0,6,3.101449275
9001,0,4,3.565789474
9002,0,10,2.150684932
9003,-2,8,5.074380165
9004,1,7,5.568421053
9005,-1,3,4.144927536
9006,0,6,8.492753623
9007,-2,8,4.575163399
9008,0,4,1.8
9009,3,11,3.978571429
9010,4,10,1.762557078
9011,-2,12,2.938888889
9012,0,28,1.668831169
9013,-5,5,3.301507538
9014,0,6,5.594202899
9015,-3,7,7.345794393
9016,5,9,3.947058824
9017,2,6,3.658536585
9018,-4,8,4.288235294
9019,1,3,2.698113208
9020,0,8,7.345794393
9021,1,9,6.637795276
9022,2,10,2.166666667
9023,1,17,2.234693878
9024,-1,7,2.384057971
9025,4,18,2.946188341
9026,0,2,24.05263158
9027,9,15,1.044444444
9028,0,6,2.695652174
9029,-1,9,5.22875817
9030,0,8,2
9031,0,6,1.832
9032,-1,11,4.678571429
9033,1,3,2.698113208
9035,1,7,3.565789474
9036,0,2,3
9037,-2,8,6.727272727
9038,1,11,2.150684932
9039,0,0,0
9040,-2,6,3.905263158
9041,0,4,4.58490566
9042,1,9,3.910828025
9043,0,10,1.69375
9044,3,11,1.556451613
9045,3,7,5.217391304
9046,-3,5,8.744897959
9047,0,4,10.79591837
9048,-2,6,2.441441441
9049,5,9,2.931578947
9050,-3,13,4.343137255
9051,-1,5,2.25
9052,-1,11,3.342342342
9053,1,3,10.79591837
9054,0,8,4.340740741
9055,-2,4,4.044247788
9056,-3,7,1.702380952
9058,1,1,2.632653061
9059,-2,8,3.807407407
9060,1,5,5.784810127
9061,0,10,2.811023622
9062,0,24,2.100358423
9063,2,6,4.473333333
9064,-2,4,6.960526316
9065,-1,5,5.900826446
9066,0,8,4.385826772
9067,-1,5,2.934579439
9068,1,13,3.310734463
9069,-2,2,1.697368421
9070,1,5,3.101449275
9071,-1,5,2.479591837
9072,-1,5,12.13207547
9073,1,5,5.850393701
9074,-1,11,3.432
9075,0,8,2.377777778
9076,0,6,4.288888889
9077,2,2,4.144927536
9078,2,6,3.421487603
9079,1,11,4.592857143
9080,-3,3,5.711111111
9081,-1,7,2.479591837
9082,-1,7,3.47826087
9083,7,9,1.463114754
9084,0,2,25.94736842
9085,-1,15,3.106280193
9086,0,8,2
9087,-1,5,4.6
9088,1,3,8.755102041
9089,-1,3,18.95918367
9090,2,12,2.616666667
9091,2,10,4.350993377
9092,0,12,1.494186047
9093,0,10,6.021428571
9094,2,8,2.063063063
9095,5,11,1.823788546
9096,-1,3,4.144927536
9097,2,6,6.704081633
9098,-6,20,1.81557377
9099,2,4,3.101449275
9100,4,12,4.90797546
9101,-2,4,5.607594937
9102,0,4,10.34782609
9103,2,4,4.520408163
9104,0,4,8.280373832
9105,0,4,6.735849057
9106,0,2,17.79245283
9107,1,3,3.448275862
9108,-1,9,6.168
9109,1,5,8.622641509
9110,0,4,1.697368421
9111,-1,7,3.342342342
9112,1,3,15.90566038
9113,5,9,1.491304348
9114,-2,8,4.765765766
9115,-4,14,2.746724891
9116,-1,7,2.811023622
9117,-2,8,2.274336283
9118,-1,11,4.964539007
9119,-1,3,2.698113208
9120,0,6,9.405063291
9121,0,18,0.723214286
9122,-2,10,2.061111111
9123,-1,11,2.441441441
9124,-1,9,4.803738318
9125,-1,1,2.962264151
9126,-4,22,2.879120879
9127,1,3,3.489795918
9128,-2,6,4.515789474
9129,-5,13,2.690821256
9130,1,9,6.045045045
9131,0,2,11.65306122
9132,5,7,4.288235294
9133,-1,5,14.01886792
9134,1,1,3
9135,-2,10,3.546099291
9136,0,0,0
9137,4,8,2.678571429
9138,-2,12,2.232142857
9140,-2,8,1.935294118
9141,0,2,10.50943396
9142,1,3,4.849056604
9143,-4,8,3.654761905
9144,1,7,6.097560976
9145,-4,10,3.438271605
9146,1,9,4.862318841
9147,0,4,11.93670886
9148,0,26,1.239520958
9149,3,13,3.921568627
9150,-1,5,4.6
9151,1,3,2.632653061
9152,1,3,4.849056604
9153,-3,11,3.680981595
9154,-2,8,6.956521739
9155,3,5,4.232
9156,-1,3,1.987341772
9157,1,7,4.542056075
9158,2,6,2.410526316
9159,0,8,2.62244898
9160,-2,8,6.495867769
9161,-2,6,5.288888889
9162,1,5,17.79245283
9163,-1,5,2.25
9164,1,5,4.881578947
9165,-2,4,7.826086957
9166,-3,15,4.81875
9167,1,9,5.822222222
9168,-1,11,5.288888889
9169,-2,8,3.742718447
9170,3,3,7
9171,-5,25,1.895061728
9172,-3,15,3.688172043
9173,1,7,1.389380531
9174,-3,7,4.137681159
9175,5,11,1.941176471
9176,-3,9,4.557971014
9177,-1,5,7.449275362
9178,0,2,17.7755102
9179,2,8,2.331578947
9180,-1,3,3.448275862
9181,3,3,1.389380531
9182,1,9,3.301075269
9183,-1,3,9.044444444
9184,-2,4,4.6
9185,0,2,4.673469388
9186,-2,10,1.768595041
9187,2,8,7.826086957
9188,-2,10,3.328767123
9189,1,9,6.086956522
9190,0,8,4.243243243
9191,-3,9,2.464285714
9192,0,4,2.632653061
9193,2,10,4.193333333
9194,0,6,5.081481481
9195,-5,9,3.406542056
9196,3,7,4.275590551
9197,5,11,1.466666667
9198,-1,3,16.91836735
9199,0,4,2.962264151
9200,1,7,3.807407407
9201,-1,5,1.810126582
9202,-1,5,4.515789474
9203,-3,13,2.896226415
9204,0,2,24.05263158
9205,-2,6,2
9206,0,4,4.849056604
9207,-4,6,1.418439716
9208,-2,6,5.013245033
9209,0,4,5.530612245
9210,0,6,1.389380531
9211,-2,6,1.95890411
9212,-3,21,2.497757848
9213,-2,8,2.672897196
9214,0,4,2.25
9215,-1,5,2.25
9216,2,6,5.666666667
9217,-2,6,6.727272727
9218,6,8,2.424528302
9219,-2,2,9.405063291
9220,5,5,2.803652968
9221,0,14,4.698630137
9222,0,8,2.835616438
9223,-1,7,2.410526316
9224,0,0,0
9225,0,6,3.253164557
9226,0,4,2.698113208
9227,0,10,3.47826087
9228,-1,9,2.612903226
9229,0,6,2
9230,-1,3,9.592105263
9231,8,8,1.177777778
9232,9,19,1.445086705
9233,2,6,2
9234,-1,11,3.342342342
9235,-1,7,10.14473684
9236,7,15,1.764940239
9237,-1,5,3.658536585
9238,-2,4,4.87804878
9239,-3,5,2.127659574
9240,-1,9,2.963963964
9241,2,10,5.882352941
9242,0,4,2.632653061
9243,3,3,1.537190083
9244,0,2,15.42105263
9245,0,0,0
9246,-1,13,2.094240838
9247,1,19,1.986956522
