,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ
9744,8320.0,11062.0
9745,17567.0,21060.0
9746,76585.0,42996.0
9747,10249.0,10086.0
9748,64479.0,82156.0
9749,20623.0,11465.0
9750,15055.0,11462.0
9751,41269.0,42445.0
9752,5846.0,4420.0
9753,59809.0,75605.0
9754,28946.0,30982.0
9755,11880.0,11351.0
9756,54562.0,32774.0
9757,88400.0,31203.0
9758,76393.0,44204.0
9759,8807.0,6655.0
9760,3723.0,4052.0
9761,46540.0,47436.0
9762,46333.0,41863.0
9763,4145.0,5314.0
9764,309943.0,339738.0
9765,116194.0,295997.0
9766,40654.0,56748.0
9767,34247.0,10587.0
9768,15661.0,8022.0
9769,4915.0,5296.0
9770,40375.0,20286.0
9771,4831.0,5795.0
9772,92874.0,91294.0
9773,85988.0,38096.0
9774,8468.0,6519.0
9775,60358.0,69355.0
9776,253986.0,177264.0
9777,28811.0,19328.0
9778,168920.0,139653.0
9779,7794.0,11477.0
9780,8524.0,6631.0
9781,8464.0,10143.0
9782,9647.0,9488.0
9783,40595.0,51044.0
9784,76034.0,75139.0
9785,43886.0,50179.0
9786,18001.0,15244.0
9787,45176.0,42539.0
9788,29349.0,14245.0
9789,12549.0,7395.0
9790,60374.0,22679.0
9791,13706.0,12280.0
9792,41699.0,22851.0
9793,82714.0,27225.0
9794,32930.0,32339.0
9795,13869.0,11551.0
9796,6986.0,6032.0
9797,19518.0,26404.0
9798,8863.0,8426.0
9799,6934.0,12580.0
9800,8977.0,9723.0
9801,27299.0,19859.0
9802,172517.0,158156.0
9803,9403.0,10015.0
9804,57444.0,94748.0
9805,67495.0,53988.0
9806,46114.0,25136.0
9807,7887.0,8440.0
9808,39030.0,21215.0
9809,12404.0,37015.0
9810,73130.0,161315.0
9811,13418.0,18378.0
9812,22158.0,27846.0
9813,,10388.0
9814,48338.0,22941.0
9815,9428.0,8111.0
9816,5215.0,5518.0
9817,69612.0,42558.0
9818,12923.0,12437.0
9819,98374.0,143484.0
9820,3461.0,4312.0
9821,68547.0,51042.0
9822,7291.0,6151.0
9823,389460.0,152594.0
9824,23612.0,13736.0
9825,12363.0,12513.0
9826,5419.0,6486.0
9827,8983.0,8985.0
9828,34335.0,97479.0
9829,87207.0,105799.0
9830,8826.0,4980.0
9831,62085.0,55352.0
9832,102691.0,150384.0
9833,12617.0,19388.0
9834,15190.0,21359.0
9835,5683.0,8801.0
9836,12891.0,9821.0
9837,8768.0,17421.0
9838,9577.0,7547.0
9839,523558.0,183524.0
9840,12740.0,9902.0
9841,31320.0,80850.0
9842,64080.0,64022.0
9843,94175.0,99931.0
9844,42940.0,24085.0
9845,11635.0,12031.0
9846,21220.0,15161.0
9847,79155.0,6271.0
9848,6524.0,8654.0
9849,6769.0,7747.0
9850,3570.0,3685.0
9851,4851.0,5831.0
9852,44520.0,42711.0
9853,23150.0,8359.0
9854,154728.0,152464.0
9855,9065.0,5465.0
9856,11403.0,12680.0
9857,11810.0,15636.0
9858,25180.0,16651.0
9859,41039.0,55614.0
9860,22199.0,50995.0
9861,10685.0,8261.0
9862,60218.0,87553.0
9863,19247.0,23030.0
9864,42195.0,59810.0
9865,18006.0,12438.0
9866,86045.0,17836.0
9867,127143.0,177485.0
9868,41246.0,48894.0
9869,6430.0,11778.0
9870,7935.0,8384.0
9871,14661.0,13406.0
9872,4582.0,7533.0
9873,7270.0,6946.0
9874,13512.0,12164.0
9875,125513.0,114878.0
9876,5673.0,5034.0
9877,51468.0,68597.0
9878,14307.0,12484.0
9879,9979.0,7096.0
9880,276512.0,315451.0
9881,195904.0,375530.0
9882,10540.0,12775.0
9883,63176.0,53639.0
9884,260574.0,455648.0
9885,10743.0,16622.0
9886,11131.0,10489.0
9887,8466.0,7404.0
9888,94717.0,110676.0
9889,59275.0,92012.0
9890,232606.0,108738.0
9891,64566.0,66890.0
9892,17798.0,14819.0
9893,12456.0,15499.0
9894,2787.0,2343.0
9895,64395.0,88608.0
9896,15596.0,12397.0
9897,18761.0,12390.0
9898,14683.0,13921.0
9899,12526.0,15376.0
9900,5643.0,4628.0
9901,7455.0,7063.0
9902,11993.0,9348.0
9903,27306.0,38935.0
9904,28689.0,40749.0
9905,3050.0,3963.0
9906,16045.0,18045.0
9907,4565.0,4486.0
9908,53869.0,37743.0
9909,21188.0,21980.0
9910,7886.0,5771.0
9911,7955.0,8649.0
9912,7974.0,6342.0
9913,5063.0,3127.0
9914,7323.0,6878.0
9915,4403.0,4021.0
9916,15048.0,13017.0
9917,4690.0,4370.0
9918,10621.0,26605.0
9919,12945.0,10073.0
9920,10377.0,8183.0
9921,14401.0,13435.0
9922,7139.0,6218.0
9923,247358.0,158398.0
9924,4805.0,5871.0
9925,9929.0,8509.0
9926,34150.0,85029.0
9927,26425.0,31808.0
9928,7642.0,7869.0
9929,2677.0,2534.0
9930,28955.0,44410.0
9931,151441.0,126083.0
9932,2542.0,4466.0
9933,3968.0,5481.0
9934,160538.0,204382.0
9935,5738.0,6021.0
9936,3853.0,3487.0
9937,23778.0,25401.0
9938,14865.0,12074.0
9939,52653.0,80665.0
9940,12259.0,9218.0
9941,10162.0,10742.0
9942,6174.0,5345.0
9943,6483.0,4936.0
9944,6764.0,4754.0
9945,9332.0,6408.0
9946,99424.0,83894.0
9947,35475.0,48404.0
9948,6355.0,6020.0
9949,3272.0,3612.0
9950,8343.0,4613.0
9951,7534.0,9308.0
9952,16203.0,9878.0
9953,114051.0,62213.0
9954,5443.0,5285.0
9955,4614.0,4510.0
9956,7511.0,5877.0
9957,8303.0,9242.0
9958,6711.0,6462.0
9959,31600.0,19379.0
9960,9600.0,18346.0
9961,1806.0,1704.0
9962,9206.0,10629.0
9963,10612.0,13050.0
9964,6496.0,10191.0
9965,6378.0,6089.0
9966,6616.0,7354.0
9967,6070.0,6883.0
9968,4586.0,4273.0
9969,45445.0,34151.0
9970,30153.0,9808.0
9971,14502.0,13216.0
9972,18280.0,156787.0
9973,28057.0,25171.0
9974,3449.0,3562.0
9975,4922.0,3908.0
9976,7112.0,8727.0
9977,12639.0,10411.0
9978,7587.0,8621.0
9979,6102.0,8968.0
9980,4128.0,4415.0
9981,5244.0,4619.0
9982,6834.0,5984.0
9983,7756.0,7290.0
9984,6021.0,5472.0
9985,5835.0,5691.0
9986,12197.0,12018.0
9987,5899.0,5329.0
9988,10261.0,8975.0
9989,11668.0,9973.0
9990,5348.0,5889.0
9991,6424.0,6833.0
9992,3658.0,3628.0
9993,6041.0,6743.0
9994,5531.0,11515.0
9995,3383.0,3769.0
9996,7460.0,7072.0
9997,9777.0,12884.0
9998,5330.0,4800.0
9999,14056.0,10634.0
10000,4625.0,4096.0
10001,5239.0,8832.0
10002,14523.0,11776.0
10003,4741.0,5487.0
10004,6068.0,7169.0
10005,4095.0,3974.0
10006,6372.0,5424.0
10007,9423.0,11163.0
10008,10213.0,7868.0
10009,8989.0,8890.0
10010,17069.0,15115.0
10011,7351.0,5785.0
10012,4068.0,4497.0
10013,5465.0,4244.0
10014,8688.0,7639.0
10015,10242.0,9198.0
10016,26777.0,19079.0
10017,5839.0,5523.0
10018,4429.0,4324.0
10019,5781.0,7199.0
10020,3484.0,3254.0
10021,15163.0,27224.0
10022,24982.0,21660.0
10023,7229.0,5983.0
10024,5512.0,6346.0
10025,99280.0,19649.0
10026,6150.0,7628.0
10027,5774.0,6844.0
10028,6169.0,5780.0
10029,3636.0,3106.0
10030,4630.0,3995.0
10031,54730.0,53019.0
10032,14546.0,12279.0
10033,11762.0,11492.0
10034,2719.0,3363.0
10035,4709.0,4554.0
10036,10794.0,6331.0
10037,10606.0,10593.0
10038,9509.0,9924.0
10039,3823.0,3688.0
10040,5463.0,6768.0
10041,6040.0,6379.0
10042,4099.0,4496.0
10043,4753.0,4496.0
10044,4897.0,5767.0
10045,15178.0,11794.0
10046,20605.0,12122.0
10047,76854.0,173844.0
10048,13014.0,14539.0
10049,37546.0,36142.0
10050,5292.0,5939.0
10051,10821.0,13764.0
10052,32281.0,20435.0
10053,5953.0,5774.0
10054,7682.0,7530.0
10055,11982.0,6985.0
10056,3653.0,5348.0
10057,24020.0,13045.0
10058,7778.0,8759.0
10059,15195.0,17628.0
10060,9256.0,8359.0
10061,6831.0,10823.0
10062,7315.0,4799.0
10063,7141.0,6147.0
10064,15424.0,22132.0
10065,4209.0,4100.0
10066,16614.0,12976.0
10067,20170.0,17343.0
10068,11747.0,6730.0
10069,3677.0,4541.0
10070,26526.0,19653.0
10071,42509.0,45084.0
10072,15982.0,13034.0
10073,7814.0,7330.0
10074,9393.0,7124.0
10075,6679.0,6526.0
10076,3335.0,4836.0
10077,5155.0,4901.0
10078,7015.0,6859.0
10079,8208.0,7722.0
10080,5879.0,6886.0
10081,10131.0,7858.0
10082,43944.0,34584.0
10083,5510.0,6308.0
10084,9329.0,10807.0
10085,18318.0,19407.0
10086,9985.0,8148.0
10087,9296.0,8605.0
10088,5637.0,4818.0
10089,9307.0,7965.0
10090,4059.0,4333.0
10091,32137.0,27641.0
10092,6857.0,8486.0
10093,9042.0,10968.0
10094,8290.0,7118.0
10095,5353.0,5087.0
10096,24010.0,16665.0
10097,15548.0,21114.0
10098,37087.0,32363.0
10099,12347.0,11548.0
10100,4631.0,4833.0
10101,15279.0,11908.0
10102,12443.0,7976.0
10103,9202.0,9018.0
10104,6371.0,5385.0
10105,4815.0,4987.0
10106,6633.0,7736.0
10107,51834.0,63387.0
10108,4085.0,3810.0
10109,7261.0,6102.0
10110,4966.0,5913.0
10111,8639.0,8521.0
10112,5911.0,5119.0
10113,12914.0,9300.0
10114,11425.0,13524.0
10115,6060.0,5786.0
10116,9247.0,9782.0
10117,15731.0,20496.0
10118,6122.0,5715.0
10119,13774.0,25730.0
10120,4577.0,24245.0
10121,8018.0,7521.0
10122,6538.0,7116.0
10123,18387.0,21213.0
10124,4978.0,4314.0
10125,53284.0,25971.0
10126,8997.0,7520.0
10127,6971.0,7156.0
10128,3504.0,3094.0
10129,10567.0,9395.0
10130,66095.0,49764.0
10131,8750.0,8155.0
10132,7031.0,8824.0
10133,8315.0,7308.0
10134,5600.0,5610.0
10135,22472.0,20432.0
10136,11726.0,12024.0
10137,8570.0,9807.0
10138,4439.0,4387.0
10139,9532.0,6951.0
10140,6808.0,7393.0
10141,11911.0,12934.0
10142,5235.0,4900.0
10143,5593.0,5780.0
10144,11834.0,10533.0
10145,28921.0,21377.0
10146,11202.0,9486.0
10147,10481.0,11284.0
10148,11577.0,14497.0
10149,5956.0,6330.0
10150,6608.0,6326.0
10151,8805.0,8419.0
10152,4683.0,5078.0
10153,4319.0,4097.0
10154,5016.0,5268.0
10155,9311.0,9551.0
10156,5918.0,5504.0
10157,23499.0,31132.0
10158,6988.0,6780.0
10159,6736.0,6961.0
10160,5425.0,9845.0
10161,20914.0,22826.0
10162,5956.0,7709.0
10163,12084.0,9890.0
10164,56867.0,217989.0
10165,17609.0,7818.0
10166,6517.0,4967.0
10167,6369.0,5264.0
10168,116107.0,138821.0
10169,10928.0,10553.0
10170,6514.0,6802.0
10171,6068.0,5239.0
10172,7045.0,6147.0
10173,16586.0,21025.0
10174,5023.0,4799.0
10175,5917.0,6305.0
10176,9216.0,7004.0
10177,90870.0,100519.0
10178,78831.0,56223.0
10179,10015.0,13067.0
10180,6288.0,4789.0
10181,11518.0,12382.0
10182,5287.0,6132.0
10183,5654.0,5199.0
10184,5042.0,5466.0
10185,10000.0,9403.0
10186,17835.0,7168.0
10187,7800.0,7706.0
10188,6216.0,6536.0
10189,9813.0,12437.0
10190,10069.0,11391.0
10191,4098.0,4398.0
10192,12317.0,8530.0
10193,16137.0,11869.0
10194,3812.0,4418.0
10195,22626.0,24527.0
10196,28864.0,30542.0
10197,10466.0,21933.0
10198,4480.0,6148.0
10199,12711.0,9569.0
10200,10517.0,13566.0
10201,55238.0,51760.0
10202,5053.0,5679.0
10203,18596.0,13346.0
10204,8976.0,9232.0
10205,7089.0,6851.0
10206,10694.0,11412.0
10207,4165.0,3385.0
10208,6389.0,5305.0
10209,6618.0,6306.0
10210,30943.0,23114.0
10211,6235.0,6766.0
10212,4389.0,3987.0
10213,32245.0,62055.0
10214,18241.0,21264.0
10215,4634.0,5026.0
10216,4802.0,6023.0
10217,2582.0,84439.0
10218,3522.0,7577.0
10219,5957.0,5943.0
10220,4810.0,4164.0
10221,93205.0,80602.0
10222,17725.0,16349.0
10223,6480.0,5899.0
10224,109217.0,97867.0
10225,5229.0,8083.0
10226,4017.0,4272.0
10227,9794.0,12783.0
10228,8994.0,7754.0
10229,3250.0,3393.0
10230,5003.0,4278.0
10231,9217.0,10529.0
10232,5230.0,5664.0
10233,9472.0,9876.0
10234,8784.0,9110.0
10235,10466.0,8486.0
10236,5316.0,5290.0
10237,4052.0,4013.0
10238,5227.0,5360.0
10239,9953.0,14990.0
10240,3952.0,4328.0
10241,34035.0,43695.0
10242,5438.0,4749.0
10243,28088.0,28300.0
10244,6146.0,6349.0
10245,10277.0,9720.0
10246,34542.0,29270.0
10247,8131.0,7596.0
10248,5782.0,6135.0
10249,8953.0,8331.0
10250,4930.0,4898.0
10251,6685.0,11715.0
10252,8970.0,8245.0
10253,130077.0,103063.0
10254,42932.0,41317.0
10255,61854.0,60394.0
10256,7312.0,7342.0
10257,3973.0,4650.0
10258,11480.0,11205.0
10259,6160.0,8182.0
10260,5714.0,5981.0
10261,4023.0,3792.0
10262,5056.0,4998.0
10263,8164.0,8236.0
10264,17240.0,19109.0
10265,40916.0,25648.0
10266,7352.0,4780.0
10267,7968.0,6294.0
10268,6472.0,6211.0
10269,24497.0,21597.0
10270,7554.0,6923.0
10271,38549.0,26158.0
10272,7170.0,5899.0
10273,25369.0,30792.0
10274,12772.0,11443.0
10275,7015.0,3739.0
10276,6134.0,4808.0
10277,3869.0,3992.0
10278,10735.0,11368.0
10279,3980.0,3955.0
10280,7162.0,5649.0
10281,5828.0,6073.0
10282,5203.0,5366.0
10283,75246.0,42327.0
10284,30285.0,48618.0
10285,7792.0,7131.0
10286,5680.0,5043.0
10287,6291.0,5592.0
10288,29797.0,20588.0
10289,2612.0,2423.0
10290,8382.0,7405.0
10291,9394.0,17204.0
10292,12785.0,8963.0
10293,4527.0,4524.0
10294,6201.0,5488.0
10295,69416.0,199381.0
10296,12002.0,11660.0
10297,2687.0,2897.0
10298,6880.0,6395.0
10299,3702.0,4487.0
10300,5892.0,5250.0
10301,5041.0,4554.0
10302,193533.0,210496.0
10303,6260.0,9199.0
10304,9941.0,11993.0
10305,14032.0,14077.0
10306,9178.0,13795.0
10307,94497.0,81695.0
10308,4068.0,4653.0
10309,8028.0,10068.0
10310,6052.0,6110.0
10311,4452.0,6080.0
10312,3779.0,3028.0
10313,4465.0,4167.0
10314,6171.0,6029.0
10315,7891.0,8133.0
10316,4251.0,5458.0
10317,69392.0,7128.0
10318,9384.0,8127.0
10319,5639.0,8903.0
10320,7338.0,5735.0
10321,18327.0,21075.0
10322,3936.0,4204.0
10323,3309.0,3296.0
10324,7302.0,10697.0
10325,4605.0,6189.0
10326,2940.0,3365.0
10327,11077.0,15159.0
10328,14094.0,17847.0
10329,38492.0,53850.0
10330,8232.0,9600.0
10331,8594.0,7805.0
10332,5223.0,5477.0
10333,20121.0,20072.0
10334,3922.0,3666.0
10335,6051.0,5403.0
10336,3180.0,3045.0
10337,4635.0,5388.0
10338,9016.0,13148.0
10339,4792.0,5770.0
10340,68613.0,72808.0
10341,23322.0,19577.0
10342,23450.0,25798.0
10343,58897.0,24390.0
10344,4983.0,5642.0
10345,5226.0,32974.0
10346,6406.0,6105.0
10347,6842.0,6318.0
10348,8864.0,7496.0
10349,3023.0,2758.0
10350,121746.0,164622.0
10351,6512.0,6240.0
10352,6808.0,4332.0
10353,2594.0,3876.0
10354,4933.0,4976.0
10355,8391.0,8870.0
10356,7568.0,9302.0
10357,24728.0,45804.0
10358,5205.0,4512.0
10359,19920.0,23140.0
10360,4525.0,4024.0
10361,10715.0,11307.0
10362,7108.0,7381.0
10363,59337.0,45601.0
10364,150271.0,125824.0
10365,3945.0,4563.0
10366,107192.0,69035.0
10367,10146.0,9679.0
10368,8438.0,8877.0
10369,10082.0,9585.0
10370,13312.0,24343.0
10371,7859.0,6909.0
10372,16348.0,11035.0
10373,6019.0,5110.0
10374,6637.0,6365.0
10375,160511.0,166619.0
10376,38194.0,55154.0
10377,9447.0,9423.0
10378,13381.0,8598.0
10379,11878.0,9392.0
10380,10250.0,17169.0
10381,3789.0,3985.0
10382,5581.0,6133.0
10383,9035.0,9400.0
10384,63763.0,44351.0
10385,6628.0,7320.0
10386,18669.0,30459.0
10387,7171.0,6249.0
10388,4826.0,4880.0
10389,115469.0,137029.0
10390,12749.0,15011.0
10391,6040.0,7521.0
10392,5364.0,7214.0
10393,15774.0,12701.0
10394,362202.0,327042.0
10395,8038.0,9048.0
10396,8032.0,7135.0
10397,28333.0,10091.0
10398,11117.0,13481.0
10399,9918.0,8153.0
10400,69555.0,63714.0
10401,4176.0,3957.0
10402,12563.0,12920.0
10403,3363.0,3302.0
10404,41366.0,33847.0
10405,38917.0,72099.0
10406,14731.0,14554.0
10407,7633.0,7838.0
10408,10620.0,12028.0
10409,6525.0,7130.0
10410,7318.0,7111.0
10411,6840.0,6356.0
10412,3820.0,4476.0
10413,4963.0,6825.0
10414,8298.0,6173.0
10415,78062.0,60513.0
10416,7476.0,7197.0
10417,12155.0,9258.0
10418,4890.0,5129.0
10419,6158.0,6932.0
10420,40416.0,20759.0
10421,4288.0,4371.0
10422,41927.0,37928.0
10423,6729.0,7721.0
10424,11045.0,13012.0
10425,6930.0,5833.0
10426,8253.0,8579.0
10427,9316.0,2405.0
10428,25027.0,18698.0
10429,40033.0,89523.0
10430,9141.0,8443.0
10431,9403.0,10505.0
10432,6460.0,7015.0
10433,6796.0,6856.0
10434,7039.0,6971.0
10435,10026.0,10393.0
10436,5277.0,5559.0
10437,4236.0,4225.0
10438,57557.0,37966.0
10439,2587.0,2562.0
10440,4470.0,3926.0
10441,4659.0,5032.0
10442,18508.0,27740.0
10443,3845.0,3231.0
10444,23945.0,25406.0
10445,40842.0,53912.0
10446,4380.0,5213.0
10447,6348.0,5635.0
10448,6872.0,7265.0
10449,5288.0,3660.0
10450,6004.0,5354.0
10451,7377.0,5842.0
10452,4490.0,4370.0
10453,6499.0,6218.0
10454,10837.0,11027.0
10455,40701.0,52374.0
10456,7769.0,20183.0
10457,5037.0,8511.0
10458,5052.0,5868.0
10459,5263.0,5853.0
10460,10975.0,12641.0
10461,6805.0,6599.0
10462,10105.0,8158.0
10463,6056.0,5632.0
10464,5839.0,6468.0
10465,45334.0,50707.0
10466,4208.0,3037.0
10467,8829.0,9551.0
10468,82209.0,63384.0
10469,6075.0,5714.0
10470,4876.0,4132.0
10471,79685.0,74223.0
10472,70657.0,122470.0
10473,56823.0,31881.0
10474,4818.0,5320.0
10475,203789.0,105769.0
10476,9385.0,25931.0
10477,5083.0,4108.0
10478,61105.0,109019.0
10479,8841.0,9145.0
10480,7502.0,6902.0
10481,3155.0,4531.0
10482,4703.0,3990.0
10483,6562.0,7376.0
10484,4827.0,5573.0
10485,7236.0,7042.0
10486,8770.0,9526.0
10487,2115050.0,433160.0
10488,8706.0,6448.0
10489,7978.0,8128.0
10490,5056.0,3576.0
10491,4551.0,4781.0
10492,4938.0,4954.0
10493,5726.0,4265.0
10494,10266.0,9035.0
10495,13169.0,10025.0
10496,9312.0,12386.0
10497,7433.0,8094.0
10498,9521.0,8780.0
10499,5527.0,4986.0
10500,11526.0,22179.0
10501,4474.0,16141.0
10502,5257.0,5820.0
10503,3535.0,5396.0
10504,38851.0,24349.0
10505,7598.0,11539.0
10506,72257.0,115236.0
10507,140511.0,43072.0
10508,65108.0,116568.0
10509,17810.0,16215.0
10510,5886.0,6369.0
10511,9339.0,11145.0
10512,6102.0,6403.0
10513,5444.0,5342.0
10514,5466.0,5854.0
10515,11205.0,12308.0
10516,5364.0,5877.0
10517,8508.0,6964.0
10518,6307.0,8167.0
10519,10361.0,11018.0
10520,4596.0,4204.0
10521,43320.0,50686.0
10522,8098.0,9397.0
10523,33627.0,34315.0
10524,5670.0,6025.0
10525,8071.0,7490.0
10526,7867.0,7794.0
10527,7210.0,9171.0
10528,362190.0,250544.0
10529,12137.0,11619.0
10530,50704.0,16311.0
10531,46454.0,28795.0
10532,8420.0,9512.0
10533,15674.0,42421.0
10534,8257.0,7568.0
10535,7249.0,8070.0
10536,19223.0,24798.0
10537,3454.0,5692.0
10538,12548.0,8378.0
10539,10208.0,7238.0
10540,6004.0,8146.0
10541,5434.0,4108.0
10542,5988.0,6686.0
10543,17184.0,18910.0
10544,3913.0,3925.0
10545,93116.0,102450.0
10546,7246.0,7193.0
10547,7061.0,6658.0
10548,9533.0,10230.0
10549,5244.0,5498.0
10550,4979.0,4699.0
10551,3833.0,3536.0
10552,6901.0,6482.0
10553,3981.0,3782.0
10554,5653.0,6181.0
10555,3828.0,4076.0
10556,2927.0,2913.0
10557,43026.0,46763.0
10558,8087.0,8653.0
10559,72605.0,20925.0
10560,4678.0,5659.0
10561,3933.0,4047.0
10562,5000.0,4953.0
10563,4497.0,4789.0
10564,7658.0,7590.0
10565,8933.0,7416.0
10566,25780.0,35754.0
10567,7770.0,8477.0
10568,3920.0,5068.0
10569,23500.0,16858.0
10570,111772.0,130828.0
10571,11545.0,13160.0
10572,3573.0,3987.0
10573,6120.0,5934.0
10574,4698.0,3960.0
10575,11645.0,9706.0
10576,18932.0,12238.0
10577,115559.0,67107.0
10578,14614.0,14288.0
10579,8599.0,7313.0
10580,15567.0,12508.0
10581,5388.0,5875.0
10582,5924.0,6089.0
10583,14546.0,10318.0
10584,100517.0,62333.0
10585,13835.0,11285.0
10586,3484.0,4035.0
10587,6459.0,5696.0
10588,8976.0,9912.0
10589,8039.0,8108.0
10590,5188.0,5333.0
10591,7786.0,8735.0
10592,13727.0,17719.0
10593,60374.0,56437.0
10594,11591.0,10749.0
10595,8721.0,6007.0
10596,5579.0,5880.0
10597,5193.0,6377.0
10598,6431.0,6870.0
10599,17078.0,21484.0
10600,26243.0,30264.0
10601,5092.0,6363.0
10602,4755.0,4835.0
10603,5620.0,5962.0
10604,4047.0,3516.0
10605,63080.0,78002.0
10606,116171.0,74151.0
10607,52797.0,44290.0
10608,37631.0,42895.0
10609,5098.0,6866.0
10610,39633.0,36445.0
10611,5461.0,7961.0
10612,10741.0,8072.0
10613,62965.0,
10614,4639.0,4700.0
10615,9167.0,9194.0
10616,5805.0,4619.0
10617,32280.0,36330.0
10618,4890.0,4871.0
10619,5855.0,5354.0
10620,8609.0,10234.0
10621,35527.0,40357.0
10622,35285.0,54059.0
10623,31695.0,28885.0
10624,82637.0,70599.0
10625,13111.0,11146.0
10626,24983.0,45127.0
10627,4764.0,6196.0
10628,7780.0,5782.0
10629,6099.0,6922.0
10630,5742.0,7292.0
10631,32844.0,40164.0
10632,73920.0,18643.0
10633,51137.0,100243.0
10634,23708.0,28336.0
10635,6240.0,5704.0
10636,7622.0,6823.0
10637,43175.0,36829.0
10638,6684.0,8912.0
10639,100112.0,90422.0
10640,13129.0,14106.0
10641,16997.0,14686.0
10642,10878.0,9944.0
10643,68605.0,55184.0
10644,64450.0,69410.0
10645,23786.0,17948.0
10646,3832.0,3506.0
10647,4589.0,4937.0
10648,3217.0,3898.0
10649,8558.0,10582.0
10650,5882.0,5016.0
10651,34594.0,33543.0
10652,9166.0,8268.0
10653,9771.0,7633.0
10654,8227.0,9876.0
10655,11295.0,11048.0
10656,9458.0,9581.0
10657,10594.0,7621.0
10658,7617.0,8426.0
10659,3614.0,3774.0
10660,22358.0,28857.0
10661,5466.0,5751.0
10662,7178.0,6981.0
10663,6988.0,6476.0
10664,8384.0,8444.0
10665,2161.0,2657.0
10666,29216.0,50352.0
10667,11963.0,9804.0
10668,7059.0,7157.0
10669,10585.0,9350.0
10670,5817.0,6082.0
10671,10371.0,8288.0
10672,7332.0,9727.0
10673,104977.0,44986.0
10674,7542.0,7011.0
10675,8785.0,10265.0
10676,3151.0,3153.0
10677,15895.0,13074.0
10678,16445.0,18520.0
10679,7749.0,8592.0
10680,3388.0,3494.0
10681,23397.0,28182.0
10682,48100.0,50748.0
10683,61500.0,50075.0
10684,4571.0,6909.0
10685,7249.0,7267.0
10686,16125.0,14015.0
10687,102098.0,57581.0
10688,7728.0,7239.0
10689,62441.0,80165.0
10690,9748.0,8988.0
10691,7358.0,7881.0
10692,6334.0,6086.0
10693,8458.0,8327.0
10694,5180.0,5585.0
10695,,13053.0
10696,11975.0,12746.0
10697,200922.0,272250.0
10698,117331.0,61271.0
10699,64332.0,43515.0
10700,377384.0,264946.0
10701,9493.0,8978.0
10702,20085.0,15855.0
10703,51497.0,54977.0
10704,10570.0,8521.0
10705,4265.0,4026.0
10706,19445.0,18863.0
10707,7969.0,7930.0
10708,6081.0,5709.0
10709,5751.0,6668.0
10710,3746.0,3711.0
10711,5612.0,5944.0
10712,8516.0,6512.0
10713,4477.0,5847.0
10714,6413.0,7928.0
10715,5615.0,5551.0
10716,3862.0,4377.0
10717,11280.0,8940.0
10718,13288.0,3141.0
10719,5414.0,5024.0
10720,6680.0,6583.0
10721,17444.0,18013.0
10722,27702.0,10555.0
10723,12780.0,12397.0
10724,13748.0,9902.0
10725,6386.0,5714.0
10726,4414.0,2838.0
10727,4523.0,4332.0
10728,8328.0,10651.0
10729,3593.0,3934.0
10730,18969.0,15664.0
10731,5569.0,8543.0
10732,10423.0,12433.0
10733,61748.0,83072.0
10734,3609.0,5433.0
10735,5925.0,6459.0
10736,8446.0,8530.0
10737,7296.0,5933.0
10738,6813.0,5907.0
10739,6694.0,6567.0
10740,35447.0,20221.0
10741,7046.0,11839.0
10742,72001.0,72030.0
10743,6926.0,7540.0
10744,6646.0,6067.0
10745,7695.0,7883.0
10746,4138.0,4268.0
10747,7439.0,6224.0
10748,102739.0,48012.0
10749,7661.0,8163.0
10750,63918.0,54214.0
10751,5080.0,5566.0
10752,5464.0,5404.0
10753,29502.0,20739.0
10754,6523.0,5793.0
10755,19679.0,17450.0
10756,16125.0,44333.0
10757,4693.0,5724.0
10758,12901.0,9534.0
10759,5247.0,7691.0
10760,14340.0,9918.0
10761,5852.0,5233.0
10762,3608.0,3375.0
10763,9146.0,8818.0
10764,14879.0,18720.0
10765,7125.0,5030.0
10766,7859.0,6356.0
10767,42863.0,33961.0
10768,6957.0,6411.0
10769,7418.0,6847.0
10770,8208.0,11170.0
10771,11508.0,10479.0
10772,5994.0,5216.0
10773,165632.0,174057.0
10774,70719.0,100632.0
10775,6860.0,6668.0
10776,36415.0,56256.0
10777,18298.0,14200.0
10778,4800.0,6221.0
10779,22725.0,24968.0
10780,7997.0,18005.0
10781,133743.0,141312.0
10782,6454.0,4011.0
10783,8803.0,6117.0
10784,5864.0,6412.0
10785,5994.0,7696.0
10786,42115.0,30710.0
10787,8516.0,7364.0
10788,5457.0,6509.0
10789,7179.0,9529.0
10790,7074.0,7057.0
10791,119853.0,28322.0
10792,106956.0,119491.0
10793,6786.0,5747.0
10794,42270.0,31216.0
10795,7325.0,11181.0
10796,4338.0,4328.0
10797,5728.0,6767.0
10798,10067.0,8873.0
10799,221214.0,289917.0
10800,5440.0,6775.0
10801,3917.0,3233.0
10802,15242.0,23877.0
10803,74257.0,25848.0
10804,9303.0,7873.0
10805,21872.0,66930.0
10806,8054.0,7068.0
10807,7401.0,7516.0
10808,6577.0,5683.0
10809,6634.0,8007.0
10810,29633.0,29384.0
10811,18585.0,10724.0
10812,5504.0,7317.0
10813,3852.0,4388.0
10814,5562.0,5945.0
10815,345148.0,327502.0
10816,6560.0,7095.0
10817,9524.0,7983.0
10818,10078.0,11130.0
