,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ
9883,8666.0,109087.0,1457321.0,22991.0
9884,50241.0,228523.0,1193483.0,47429.0
9885,5240.0,48709.0,60615.0,7963.0
9886,7084.0,37193.0,1551227.0,18673.0
9887,5670.0,43100.0,,12134.0
9888,15559.0,170893.0,9911.0,20237.0
9889,11352.0,184161.0,,21684.0
9890,16840.0,291755.0,1911378.0,21959.0
9891,56053.0,102953.0,,14177.0
9892,7423.0,65555.0,137414.0,20411.0
9893,14019.0,37076.0,,6208.0
9894,2539.0,,,10063.0
9895,14826.0,115849.0,870734.0,16745.0
9896,7303.0,50610.0,99004.0,16781.0
9897,4421.0,81738.0,25718.0,6964.0
9898,10624.0,38566.0,,15613.0
9899,6062.0,83773.0,,11065.0
9900,4433.0,27169.0,,19435.0
9901,5212.0,56764.0,462651.0,19763.0
9902,4788.0,71795.0,965927.0,21295.0
9903,8561.0,163367.0,635071.0,79737.0
9904,15852.0,91165.0,486550.0,15926.0
9905,3195.0,41347.0,,15780.0
9906,17539.0,55770.0,80442.0,7314.0
9907,3661.0,57505.0,,9688.0
9908,20063.0,88144.0,599488.0,10869.0
9909,16585.0,58288.0,94590.0,71138.0
9910,6900.0,14042.0,,78331.0
9911,6558.0,25374.0,,8332.0
9912,6147.0,23688.0,,18410.0
9913,2836.0,155306.0,,
9914,5432.0,42560.0,,20932.0
9915,3991.0,13267.0,,5605.0
9916,9352.0,48196.0,,129764.0
9917,4352.0,12489.0,,15647.0
9918,7688.0,95236.0,722544.0,11410.0
9919,8537.0,36009.0,51484.0,14267.0
9920,8704.0,15176.0,,10130.0
9921,6272.0,71396.0,,30644.0
9922,4052.0,109061.0,,25611.0
9923,21629.0,171902.0,824217.0,19808.0
9924,5135.0,30802.0,66099.0,4544.0
9925,5567.0,103600.0,,14736.0
9926,10548.0,190685.0,1426844.0,33757.0
9927,15627.0,97355.0,302096.0,
9928,6201.0,27252.0,28118.0,8926.0
9929,2558.0,11945.0,,
9930,7103.0,227828.0,277824.0,27140.0
9931,35596.0,308080.0,535422.0,29199.0
9932,2832.0,26145.0,,14199.0
9933,4462.0,42886.0,,9061.0
9934,20372.0,199308.0,367890.0,141087.0
9935,5246.0,46732.0,,13093.0
9936,3644.0,4053.0,,10114.0
9937,12754.0,89418.0,,40987.0
9938,5632.0,80741.0,33996.0,10680.0
9939,15522.0,153735.0,842990.0,29917.0
9940,7507.0,55669.0,,8204.0
9941,8466.0,28948.0,16407.0,12024.0
9942,4881.0,18829.0,,4820.0
9943,4965.0,44812.0,,36084.0
9944,4640.0,82749.0,206416.0,16003.0
9945,5401.0,86262.0,824069.0,88716.0
9946,21634.0,98952.0,663769.0,13660.0
9947,13077.0,111284.0,509237.0,23424.0
9948,5370.0,25823.0,,29048.0
9949,3427.0,10547.0,,7079.0
9950,4576.0,2472207.0,,
9951,4432.0,82720.0,230861.0,55740.0
9952,8113.0,86955.0,,10893.0
9953,12550.0,230300.0,1216818.0,22767.0
9954,5005.0,38863.0,,17181.0
9955,4162.0,21667.0,,33365.0
9956,5620.0,29614.0,,18144.0
9957,7748.0,21222.0,,6599.0
9958,6190.0,17388.0,,5299.0
9959,13168.0,52713.0,,12829.0
9960,11275.0,61882.0,,15525.0
9961,1726.0,13790.0,,
9962,8340.0,113812.0,,15451.0
9963,8953.0,111734.0,,16430.0
9964,7422.0,113383.0,,10060.0
9965,4405.0,33964.0,,12321.0
9966,6537.0,19713.0,22308.0,5101.0
9967,4395.0,28679.0,170790.0,10604.0
9968,3926.0,33212.0,,11483.0
9969,7995.0,143029.0,243554.0,18561.0
9970,4789.0,334053.0,52323.0,21214.0
9971,8984.0,108864.0,172570.0,57959.0
9972,4084.0,160207.0,278809.0,
9973,11714.0,67851.0,22519.0,25454.0
9974,3434.0,7124.0,,5654.0
9975,2919.0,73905.0,,
9976,7015.0,34235.0,,11804.0
9977,6214.0,83584.0,73362.0,45983.0
9978,5342.0,45905.0,,16521.0
9979,6966.0,32691.0,,4701.0
9980,4238.0,8673.0,,4635.0
9981,4735.0,24541.0,,16091.0
9982,5519.0,18528.0,27002.0,9543.0
9983,6566.0,37880.0,82128.0,3798.0
9984,5074.0,47926.0,21407.0,39248.0
9985,5153.0,19201.0,,18580.0
9986,6720.0,103521.0,,15718.0
9987,5122.0,44162.0,,13905.0
9988,7209.0,54053.0,,14259.0
9989,9718.0,18795.0,30293.0,12987.0
9990,5231.0,31752.0,,15767.0
9991,5700.0,34096.0,,8209.0
9992,3446.0,4274.0,,20873.0
9993,5910.0,31624.0,,18205.0
9994,8076.0,5799.0,,18710.0
9995,3421.0,18494.0,,85965.0
9996,5608.0,58440.0,,4730.0
9997,5729.0,37369.0,62079.0,6801.0
9998,5001.0,21823.0,,24407.0
9999,8210.0,78131.0,104372.0,32773.0
10000,3818.0,84930.0,,
10001,4641.0,98491.0,,
10002,11942.0,33129.0,,6354.0
10003,4498.0,17223.0,,18999.0
10004,6349.0,33772.0,51401.0,
10005,3505.0,11115.0,23058.0,6549.0
10006,5042.0,26371.0,,11121.0
10007,5337.0,53744.0,,8760.0
10008,6224.0,29627.0,11298.0,13858.0
10009,7559.0,34403.0,44617.0,15516.0
10010,8745.0,58495.0,128027.0,15671.0
10011,5260.0,16824.0,,10194.0
10012,4091.0,28312.0,4131.0,38193.0
10013,4403.0,15656.0,11072.0,13726.0
10014,4685.0,115124.0,,51031.0
10015,6634.0,27275.0,11747.0,20195.0
10016,8761.0,52623.0,68518.0,16375.0
10017,5192.0,17019.0,,16170.0
10018,4009.0,28640.0,,24022.0
10019,5868.0,56012.0,,6434.0
10020,3262.0,11530.0,,6692.0
10021,20570.0,27476.0,,7684.0
10022,22575.0,61809.0,,23261.0
10023,5442.0,71346.0,478005.0,5150.0
10024,4658.0,31340.0,,7417.0
10025,23866.0,246793.0,737477.0,14948.0
10026,4537.0,66660.0,,17876.0
10027,5664.0,22386.0,,7148.0
10028,5383.0,30601.0,,20985.0
10029,3174.0,24151.0,,4826.0
10030,3823.0,61892.0,,32516.0
10031,20869.0,116958.0,394882.0,13723.0
10032,12417.0,60673.0,16487.0,9743.0
10033,9195.0,30266.0,,18899.0
10034,2848.0,11223.0,,6928.0
10035,4240.0,65918.0,,6711.0
10036,5924.0,40540.0,,10048.0
10037,10270.0,23721.0,,8116.0
10038,7325.0,35480.0,,13996.0
10039,3725.0,14195.0,,
10040,5221.0,40529.0,,43039.0
10041,5551.0,28514.0,,10415.0
10042,4275.0,6712.0,,
10043,4524.0,28806.0,,40080.0
10044,5092.0,12933.0,,66066.0
10045,10356.0,28207.0,,19497.0
10046,15730.0,55387.0,303407.0,
10047,25661.0,182600.0,1530619.0,33844.0
10048,8707.0,48197.0,,13159.0
10049,12928.0,78134.0,39622.0,34390.0
10050,5195.0,22292.0,,15830.0
10051,5922.0,68001.0,157115.0,32218.0
10052,11792.0,46955.0,64878.0,10541.0
10053,4981.0,22593.0,,7229.0
10054,4603.0,83309.0,,20784.0
10055,6450.0,95842.0,,47557.0
10056,3748.0,81732.0,,21975.0
10057,13130.0,258356.0,,
10058,7246.0,29336.0,,23254.0
10059,6094.0,52422.0,65155.0,10602.0
10060,7658.0,26248.0,,11644.0
10061,5165.0,31564.0,365969.0,19006.0
10062,5146.0,30705.0,,5722.0
10063,6309.0,21664.0,,8983.0
10064,7296.0,86786.0,170854.0,16483.0
10065,4024.0,5564.0,,52957.0
10066,7772.0,101115.0,,22383.0
10067,12782.0,86302.0,576221.0,7906.0
10068,6398.0,29220.0,203972.0,10395.0
10069,3750.0,63134.0,,14025.0
10070,8363.0,101015.0,328018.0,8450.0
10071,20635.0,114363.0,87366.0,33623.0
10072,7336.0,77196.0,,11972.0
10073,6694.0,23042.0,,24752.0
10074,5783.0,44805.0,,12018.0
10075,5700.0,27640.0,,13293.0
10076,3336.0,6288.0,765836.0,308128.0
10077,4660.0,121886.0,,6722.0
10078,6007.0,29695.0,24777.0,8058.0
10079,5769.0,51279.0,14936.0,22934.0
10080,5756.0,52705.0,,
10081,5966.0,71571.0,796572.0,8189.0
10082,8187.0,122107.0,,20005.0
10083,5303.0,23204.0,,3167.0
10084,6929.0,33597.0,35388.0,39123.0
10085,5720.0,62534.0,43103.0,20828.0
10086,7830.0,26131.0,,9580.0
10087,7758.0,36376.0,,7333.0
10088,4152.0,15403.0,13303.0,3755.0
10089,6473.0,58680.0,44253.0,42762.0
10090,3733.0,11686.0,7982.0,5947.0
10091,11620.0,104669.0,,13805.0
10092,5417.0,44470.0,,51091.0
10093,9180.0,20937.0,,7567.0
10094,5829.0,49809.0,52008.0,11235.0
10095,4903.0,83632.0,,
10096,9140.0,42668.0,575075.0,18435.0
10097,13815.0,133142.0,29873.0,12442.0
10098,15219.0,133528.0,,55838.0
10099,11784.0,15111.0,9102.0,15994.0
10100,4450.0,67577.0,,25736.0
10101,6602.0,59388.0,,15018.0
10102,6774.0,77535.0,,21844.0
10103,6754.0,33806.0,17511.0,22034.0
10104,4854.0,20710.0,50680.0,10063.0
10105,4601.0,19048.0,,39097.0
10106,5448.0,44362.0,,17092.0
10107,20781.0,137982.0,491875.0,20333.0
10108,3773.0,5772.0,,2896.0
10109,5233.0,28124.0,14641.0,14146.0
10110,5507.0,16617.0,,7791.0
10111,7235.0,49046.0,,5230.0
10112,4128.0,48299.0,1564907.0,6582.0
10113,8254.0,27632.0,98322.0,9038.0
10114,8039.0,40235.0,,58810.0
10115,5472.0,22457.0,166874.0,10336.0
10116,6653.0,29902.0,24787.0,12826.0
10117,8036.0,55400.0,39418.0,62754.0
10118,4996.0,20364.0,,15267.0
10119,11022.0,71277.0,,6382.0
10120,4701.0,76865.0,,
10121,6704.0,50821.0,,8633.0
10122,5589.0,32324.0,,5349.0
10123,7507.0,74913.0,69702.0,20599.0
10124,4403.0,36216.0,,
10125,9249.0,146421.0,170873.0,54783.0
10126,5623.0,27054.0,338943.0,11254.0
10127,5704.0,40095.0,,25021.0
10128,3323.0,2719.0,,
10129,6514.0,74979.0,,31075.0
10130,12426.0,103819.0,126467.0,77594.0
10131,6281.0,27538.0,,10076.0
10132,5964.0,49308.0,470718.0,24215.0
10133,5236.0,43712.0,,28398.0
10134,5428.0,25915.0,,12929.0
10135,10441.0,57692.0,150576.0,27089.0
10136,10025.0,49246.0,29873.0,17618.0
10137,9135.0,3723.0,,81401.0
10138,4418.0,1132.0,,
10139,7354.0,36328.0,,9739.0
10140,6426.0,23781.0,,26583.0
10141,8096.0,42565.0,,54521.0
10142,4863.0,12519.0,,8618.0
10143,4927.0,36072.0,,3860.0
10144,7192.0,51105.0,28739.0,21330.0
10145,7434.0,113576.0,,21136.0
10146,5574.0,43887.0,49556.0,10530.0
10147,8262.0,53384.0,8868.0,14284.0
10148,8531.0,42665.0,22526.0,51288.0
10149,5335.0,23955.0,,8333.0
10150,6087.0,42057.0,,11316.0
10151,7649.0,29423.0,,10679.0
10152,4623.0,20797.0,11262.0,9012.0
10153,3179.0,67466.0,,
10154,4961.0,9479.0,,27836.0
10155,6754.0,50749.0,65273.0,8377.0
10156,5263.0,20191.0,,10949.0
10157,8559.0,89132.0,198564.0,28191.0
10158,6581.0,40678.0,,
10159,6126.0,31302.0,68553.0,8695.0
10160,6133.0,33956.0,,10724.0
10161,7520.0,99966.0,,61535.0
10162,6097.0,23257.0,,7663.0
10163,10825.0,18828.0,,
10164,15607.0,94844.0,2493042.0,30936.0
10165,12237.0,34008.0,,6036.0
10166,4745.0,30944.0,,19815.0
10167,5310.0,33301.0,,7893.0
10168,29461.0,239346.0,193668.0,176127.0
10169,10241.0,26564.0,8323.0,6744.0
10170,6170.0,53594.0,,
10171,5167.0,14487.0,,17414.0
10172,5879.0,58928.0,,63297.0
10173,14281.0,120465.0,,28112.0
10174,4808.0,10593.0,,22596.0
10175,5607.0,14399.0,,28690.0
10176,8015.0,18792.0,,6741.0
10177,12602.0,134643.0,125796.0,29198.0
10178,8209.0,200487.0,1674047.0,24487.0
10179,6783.0,238463.0,546733.0,17132.0
10180,4844.0,18464.0,13303.0,11407.0
10181,8179.0,39589.0,30614.0,12130.0
10182,4647.0,44322.0,7771.0,16377.0
10183,4890.0,14691.0,30256.0,7139.0
10184,4100.0,18190.0,,18251.0
10185,7303.0,74679.0,,16218.0
10186,5517.0,102717.0,,8603.0
10187,6493.0,29072.0,21447.0,5990.0
10188,4993.0,35657.0,,12043.0
10189,9820.0,47663.0,,14115.0
10190,8447.0,46581.0,74131.0,12672.0
10191,3909.0,15675.0,,12197.0
10192,5901.0,61976.0,156760.0,41838.0
10193,5461.0,55993.0,547481.0,16588.0
10194,3261.0,51088.0,,7956.0
10195,9625.0,87280.0,408944.0,35644.0
10196,14631.0,128725.0,84633.0,29489.0
10197,7059.0,89587.0,10113569.0,23375.0
10198,4603.0,32757.0,,40906.0
10199,7019.0,82757.0,975520.0,26373.0
10200,9241.0,31485.0,2251498.0,96457.0
10201,9015.0,151859.0,1190665.0,37779.0
10202,5027.0,24860.0,,33213.0
10203,11413.0,80193.0,266768.0,13019.0
10204,7564.0,44436.0,,5372.0
10205,4914.0,55470.0,525344.0,56577.0
10206,9842.0,38319.0,,31287.0
10207,3562.0,26626.0,,15228.0
10208,4792.0,52295.0,,9532.0
10209,5511.0,27346.0,,8346.0
10210,8672.0,101256.0,695657.0,15144.0
10211,5983.0,30454.0,,12168.0
10212,4109.0,18303.0,,
10213,13454.0,110067.0,425426.0,21141.0
10214,8667.0,64587.0,175115.0,19138.0
10215,4734.0,20345.0,,18395.0
10216,5306.0,37760.0,,25659.0
10217,9052.0,205042.0,867550.0,34042.0
10218,3899.0,129852.0,469685.0,30347.0
10219,5124.0,33914.0,,27599.0
10220,4176.0,21921.0,,4357.0
10221,15584.0,328285.0,763112.0,11411.0
10222,8919.0,76150.0,43923.0,17346.0
10223,4944.0,27492.0,,13035.0
10224,18185.0,171293.0,833533.0,17874.0
10225,5034.0,52066.0,369537.0,225192.0
10226,4133.0,18382.0,,
10227,8074.0,48993.0,,5273.0
10228,4945.0,20412.0,,12304.0
10229,3214.0,8006.0,,7380.0
10230,3892.0,14105.0,47129.0,10995.0
10231,8254.0,67936.0,,17275.0
10232,4238.0,23781.0,229417.0,15771.0
10233,7815.0,60161.0,10301.0,15017.0
10234,6803.0,48814.0,,29872.0
10235,6844.0,37015.0,,8517.0
10236,4960.0,14234.0,,5480.0
10237,4017.0,4709.0,,24327.0
10238,4799.0,34009.0,,42799.0
10239,7089.0,63960.0,275631.0,46204.0
10240,3635.0,19090.0,,11798.0
10241,11629.0,122979.0,1536481.0,14757.0
10242,4335.0,15517.0,65273.0,3682.0
10243,14617.0,122713.0,,59892.0
10244,5135.0,20685.0,62704.0,11470.0
10245,6513.0,35403.0,,26964.0
10246,16722.0,102235.0,79710.0,30971.0
10247,6540.0,31622.0,49555.0,6952.0
10248,5132.0,37736.0,,8061.0
10249,5416.0,55970.0,253891.0,34618.0
10250,4203.0,24278.0,66448.0,6438.0
10251,7955.0,40102.0,,8829.0
10252,7742.0,32248.0,,32993.0
10253,77384.0,186353.0,255070.0,24055.0
10254,9970.0,67683.0,140543.0,47219.0
10255,15840.0,141053.0,126943.0,21277.0
10256,6430.0,13199.0,,8349.0
10257,4119.0,56368.0,,
10258,10968.0,31353.0,,21380.0
10259,6342.0,35217.0,20656.0,6849.0
10260,4890.0,24197.0,,9422.0
10261,3824.0,26909.0,,25718.0
10262,4362.0,34880.0,,55470.0
10263,6693.0,33820.0,,9277.0
10264,14876.0,94582.0,101850.0,25487.0
10265,11603.0,113879.0,,41410.0
10266,4318.0,55212.0,79861.0,18511.0
10267,5069.0,30785.0,83104.0,15057.0
10268,5438.0,14075.0,,50254.0
10269,7125.0,94595.0,142541.0,18866.0
10270,6586.0,19685.0,,10331.0
10271,13077.0,80328.0,,13389.0
10272,4849.0,21760.0,267822.0,16415.0
10273,19167.0,144723.0,,9926.0
10274,11676.0,34178.0,15368.0,6735.0
10275,5549.0,29169.0,,6610.0
10276,4879.0,60715.0,,11529.0
10277,3495.0,50029.0,,12477.0
10278,8602.0,36036.0,,27083.0
10279,3878.0,5949.0,,5583.0
10280,5600.0,39811.0,,4074.0
10281,5455.0,18899.0,,8076.0
10282,4375.0,61601.0,,9911.0
10283,14616.0,209656.0,1369555.0,18398.0
10284,13673.0,152608.0,108740.0,46039.0
10285,7185.0,33228.0,,15307.0
10286,4858.0,47064.0,,
10287,4996.0,37784.0,,12059.0
10288,8020.0,116787.0,17648.0,48515.0
10289,2337.0,15564.0,,4505.0
10290,5727.0,34045.0,,28374.0
10291,6592.0,58352.0,,17238.0
10292,6507.0,75365.0,,10296.0
10293,4119.0,25849.0,128798.0,15684.0
10294,4008.0,26929.0,55185.0,5185.0
10295,29043.0,243162.0,,24266.0
10296,6263.0,25001.0,11262.0,74556.0
10297,2605.0,31793.0,,18653.0
10298,5746.0,19956.0,,24502.0
10299,3600.0,44504.0,,7695.0
10300,4716.0,22240.0,17391.0,20569.0
10301,4541.0,46841.0,,17969.0
10302,152357.0,208234.0,580160.0,37020.0
10303,5969.0,44760.0,,7033.0
10304,5487.0,52934.0,,14563.0
10305,9681.0,52857.0,157447.0,34867.0
10306,9180.0,60054.0,,6699.0
10307,29880.0,139169.0,,33091.0
10308,3907.0,21289.0,,14093.0
10309,5781.0,28922.0,,32698.0
10310,5587.0,20946.0,,8882.0
10311,4217.0,26940.0,20227.0,19215.0
10312,3066.0,43535.0,,26206.0
10313,3153.0,26879.0,62786.0,19336.0
10314,4476.0,21494.0,141590.0,32239.0
10315,6066.0,19783.0,,21727.0
10316,4149.0,80652.0,,11697.0
10317,4018.0,64529.0,,242702.0
10318,6383.0,48815.0,,49693.0
10319,5552.0,77909.0,,21790.0
10320,4462.0,18475.0,,24156.0
10321,17960.0,53079.0,,18996.0
10322,3893.0,39765.0,,
10323,3223.0,12321.0,,22306.0
10324,5936.0,35122.0,449366.0,16729.0
10325,5174.0,11492.0,,30935.0
10326,3135.0,8851.0,,7118.0
10327,7170.0,72181.0,61544.0,12925.0
10328,7793.0,54103.0,401282.0,14435.0
10329,5402.0,254167.0,346895.0,11861.0
10330,5775.0,60522.0,984567.0,5904.0
10331,5412.0,22681.0,21447.0,39461.0
10332,5083.0,41682.0,,88913.0
10333,7169.0,94132.0,907581.0,13545.0
10334,3602.0,19749.0,,15584.0
10335,4998.0,19628.0,,9180.0
10336,2811.0,40120.0,,8481.0
10337,4459.0,32196.0,,15503.0
10338,7511.0,35666.0,18875.0,20342.0
10339,5218.0,9367.0,,5638.0
10340,26469.0,202228.0,,13513.0
10341,10918.0,121111.0,38500.0,23263.0
10342,22634.0,69002.0,501949.0,13360.0
10343,14105.0,182465.0,554379.0,24587.0
10344,4897.0,86576.0,,5609.0
10345,11806.0,4078.0,,
10346,4246.0,16290.0,,53563.0
10347,6149.0,20517.0,,12094.0
10348,5593.0,39143.0,,18345.0
10349,2661.0,73904.0,,62430.0
10350,145187.0,82942.0,328185.0,
10351,6223.0,25219.0,,18900.0
10352,3907.0,51529.0,,7157.0
10353,2822.0,43395.0,,26672.0
10354,4265.0,17609.0,,13408.0
10355,7566.0,51596.0,,31039.0
10356,3911.0,70605.0,63977.0,30217.0
10357,8348.0,142888.0,195367.0,18101.0
10358,4261.0,18131.0,,11938.0
10359,10172.0,35014.0,,18598.0
10360,3062.0,62666.0,72059.0,13478.0
10361,5789.0,37195.0,49556.0,16276.0
10362,6123.0,34028.0,,21697.0
10363,14007.0,105320.0,36154.0,21697.0
10364,34590.0,277130.0,333748.0,45162.0
10365,4130.0,15213.0,16525.0,15342.0
10366,14657.0,222068.0,1254494.0,42208.0
10367,6684.0,43997.0,78773.0,27826.0
10368,6137.0,22312.0,,23166.0
10369,8141.0,48118.0,,16187.0
10370,8825.0,211024.0,,9135.0
10371,5141.0,36420.0,,5835.0
10372,11520.0,47226.0,,9446.0
10373,5340.0,17621.0,,2515.0
10374,5981.0,13104.0,,7323.0
10375,13491.0,451365.0,,31568.0
10376,10734.0,118560.0,56629.0,32146.0
10377,5787.0,43337.0,,29037.0
10378,6226.0,38482.0,,32432.0
10379,10414.0,12415.0,,
10380,6068.0,65259.0,29329.0,26713.0
10381,3856.0,14308.0,,
10382,4682.0,31908.0,,6729.0
10383,6725.0,52257.0,,9067.0
10384,12060.0,161728.0,,27418.0
10385,6843.0,29101.0,,5332.0
10386,15736.0,76300.0,,83041.0
10387,5650.0,33453.0,,20871.0
10388,4253.0,87565.0,,
10389,10791.0,343940.0,,35376.0
10390,10528.0,37393.0,57088.0,16039.0
10391,5738.0,53644.0,,19762.0
10392,5221.0,26887.0,,14101.0
10393,6817.0,43041.0,29596.0,14576.0
10394,10300.0,436392.0,1537916.0,61572.0
10395,5394.0,29704.0,100826.0,18056.0
10396,6201.0,35046.0,,3739.0
10397,10136.0,42486.0,,9102.0
10398,9461.0,38140.0,,35340.0
10399,5650.0,45220.0,45267.0,23493.0
10400,15911.0,129476.0,25718.0,19229.0
10401,4045.0,,,10123.0
10402,8719.0,49159.0,,24808.0
10403,3031.0,40469.0,,18632.0
10404,11593.0,83025.0,189410.0,20119.0
10405,11737.0,118198.0,7226379.0,20450.0
10406,6362.0,48482.0,194355.0,13140.0
10407,6615.0,102444.0,,72787.0
10408,5463.0,64004.0,,15330.0
10409,5172.0,26095.0,,11088.0
10410,6032.0,46225.0,,13289.0
10411,4694.0,34306.0,73205.0,23450.0
10412,4098.0,9062.0,,18451.0
10413,4052.0,77644.0,,
10414,4799.0,80484.0,,
10415,11729.0,176952.0,,46422.0
10416,6364.0,29056.0,33787.0,21443.0
10417,6507.0,55066.0,64579.0,20522.0
10418,4582.0,20590.0,,8727.0
10419,4758.0,28129.0,,9590.0
10420,17652.0,75933.0,20602.0,19238.0
10421,4225.0,6460.0,,5360.0
10422,13218.0,159570.0,,14836.0
10423,6535.0,23892.0,,14165.0
10424,7899.0,87055.0,21107.0,7835.0
10425,5336.0,22291.0,,26310.0
10426,6406.0,47132.0,,10134.0
10427,2349.0,26981.0,,
10428,19624.0,36105.0,55928.0,54114.0
10429,7182.0,251295.0,637740.0,17619.0
10430,7393.0,24102.0,56377.0,6929.0
10431,6914.0,63275.0,,18391.0
10432,6173.0,34334.0,,10820.0
10433,6791.0,17957.0,,
10434,3771.0,108160.0,,17894.0
10435,7541.0,25539.0,115134.0,25326.0
10436,5196.0,11508.0,,6479.0
10437,4070.0,34829.0,,18177.0
10438,16751.0,103312.0,275780.0,32407.0
10439,2414.0,13839.0,,3244.0
10440,3849.0,35793.0,,48545.0
10441,4111.0,22727.0,,12672.0
10442,8902.0,70183.0,,13539.0
10443,3401.0,8770.0,,5179.0
10444,6501.0,137553.0,635183.0,21894.0
10445,11899.0,86135.0,51159.0,13015.0
10446,4525.0,40816.0,,
10447,5486.0,34423.0,,27453.0
10448,5646.0,16194.0,,7798.0
10449,2618.0,97230.0,,61169.0
10450,5648.0,16947.0,,
10451,4712.0,61469.0,,10875.0
10452,3865.0,91874.0,,9733.0
10453,5860.0,26649.0,159542.0,6877.0
10454,7006.0,45320.0,,22341.0
10455,10284.0,179571.0,894523.0,28091.0
10456,5883.0,168296.0,,12035.0
10457,5125.0,26715.0,207412.0,8720.0
10458,3951.0,35976.0,110735.0,52363.0
10459,4844.0,19117.0,,58571.0
10460,7056.0,54925.0,965107.0,23962.0
10461,5404.0,30629.0,,28214.0
10462,7203.0,25229.0,51403.0,5289.0
10463,5244.0,16345.0,,4189.0
10464,5122.0,43936.0,,12521.0
10465,17698.0,209582.0,421632.0,30995.0
10466,3126.0,40634.0,,36831.0
10467,8689.0,27243.0,,
10468,16137.0,165309.0,,30005.0
10469,3843.0,52790.0,,23721.0
10470,4311.0,31147.0,,8043.0
10471,23230.0,164136.0,275363.0,39811.0
10472,16502.0,117777.0,173159.0,39502.0
10473,16569.0,113331.0,,22189.0
10474,4635.0,12925.0,,21132.0
10475,15157.0,303792.0,454240.0,38732.0
10476,17475.0,76761.0,,
10477,4185.0,32019.0,,
10478,15265.0,372695.0,2782340.0,79699.0
10479,7256.0,19006.0,229751.0,12844.0
10480,5349.0,31906.0,75449.0,21086.0
10481,3339.0,45435.0,,26142.0
10482,3986.0,19787.0,26278.0,26273.0
10483,6480.0,39543.0,,5925.0
10484,4933.0,48528.0,,22414.0
10485,5114.0,30004.0,5362.0,7727.0
10486,5672.0,35231.0,1608511.0,9013.0
10487,1421537.0,87513.0,,87219.0
10488,5590.0,119099.0,23961.0,8496.0
10489,6999.0,40504.0,,6675.0
10490,3621.0,31098.0,4131.0,6442.0
10491,4400.0,13651.0,,17473.0
10492,4920.0,12809.0,,54059.0
10493,4048.0,27836.0,9010.0,12041.0
10494,5905.0,46016.0,,42637.0
10495,4809.0,69533.0,529003.0,14811.0
10496,7487.0,50157.0,32949.0,13578.0
10497,5877.0,30984.0,,8912.0
10498,6202.0,41505.0,,21526.0
10499,4843.0,164440.0,,44088.0
10500,7448.0,94495.0,,9518.0
10501,10928.0,21482.0,72383.0,5531.0
10502,4947.0,28995.0,,14143.0
10503,3390.0,586169.0,,
10504,13866.0,70232.0,,20732.0
10505,5973.0,39140.0,,10925.0
10506,9829.0,244758.0,534328.0,137394.0
10507,33040.0,192511.0,671198.0,40793.0
10508,23039.0,302553.0,1002821.0,20525.0
10509,9433.0,66406.0,,27361.0
10510,4898.0,78765.0,,29287.0
10511,4886.0,79457.0,73323.0,15046.0
10512,5756.0,78497.0,,7996.0
10513,4990.0,16820.0,,5580.0
10514,4766.0,37172.0,5150.0,13995.0
10515,8389.0,87808.0,110721.0,16333.0
10516,5299.0,18840.0,,12042.0
10517,6502.0,30093.0,,5027.0
10518,6528.0,26333.0,,32466.0
10519,6291.0,57042.0,36114.0,7856.0
10520,3935.0,47067.0,,15241.0
10521,15607.0,145509.0,615588.0,10586.0
10522,5883.0,57282.0,,15816.0
10523,9837.0,91718.0,715431.0,14199.0
10524,5868.0,10723.0,,4524.0
10525,7060.0,21764.0,,10286.0
10526,6912.0,18449.0,32661.0,9089.0
10527,6910.0,21912.0,,12642.0
10528,39795.0,367978.0,1983673.0,40500.0
10529,8192.0,58253.0,,28302.0
10530,7261.0,130374.0,1125334.0,9223.0
10531,8103.0,137948.0,134533.0,11767.0
10532,7328.0,26569.0,,43844.0
10533,12091.0,47448.0,84715.0,
10534,5632.0,14906.0,76014.0,52652.0
10535,5998.0,32837.0,,7240.0
10536,8331.0,78441.0,166231.0,37711.0
10537,3343.0,80417.0,,
10538,8095.0,29111.0,803462.0,6277.0
10539,3329.0,132883.0,867241.0,21595.0
10540,4455.0,38871.0,,9822.0
10541,4282.0,48614.0,,63614.0
10542,4667.0,24273.0,10723.0,12201.0
10543,13209.0,54923.0,31743.0,19381.0
10544,3588.0,31562.0,,55605.0
10545,23987.0,134252.0,504061.0,17020.0
10546,5373.0,39338.0,28318.0,7360.0
10547,6100.0,26587.0,,10932.0
10548,6545.0,36829.0,,16085.0
10549,4659.0,18759.0,,17082.0
10550,4350.0,40864.0,,7472.0
10551,3522.0,25495.0,,
10552,6592.0,25457.0,,4483.0
10553,2994.0,59565.0,,22217.0
10554,5667.0,28520.0,,6170.0
10555,3164.0,53762.0,,44709.0
10556,2764.0,10335.0,,5021.0
10557,11149.0,151634.0,389330.0,21639.0
10558,6316.0,21360.0,,8924.0
10559,11101.0,253451.0,767442.0,12265.0
10560,4981.0,14560.0,,27966.0
10561,3940.0,14336.0,,
10562,4947.0,8859.0,,4051.0
10563,4537.0,81423.0,,3778.0
10564,6863.0,23538.0,22596.0,6396.0
10565,5996.0,29044.0,,49154.0
10566,10008.0,192898.0,252411.0,17817.0
10567,6786.0,16339.0,,42482.0
10568,4249.0,34041.0,24557.0,22033.0
