,고객번호,성별,연령대,이용횟수,경쟁사이용횟수,멤버쉽보유
9832,9950,F,60세이상,0.0,0.0,1.0
9833,9951,F,60세이상,0.0,0.0,0.0
9834,9952,F,50대,28.0,0.0,1.0
9835,9953,F,30대,0.0,0.0,0.0
9836,9954,F,40대,0.0,0.0,0.0
9837,9955,F,40대,0.0,0.0,0.0
9838,9956,F,40대,12.0,0.0,0.0
9839,9957,F,50대,27.0,1.0,0.0
9840,9958,F,50대,29.0,0.0,1.0
9841,9959,F,40대,0.0,0.0,0.0
9842,9960,F,40대,0.0,0.0,0.0
9843,9961,M,40대,0.0,0.0,1.0
9844,9962,M,30대,7.0,0.0,1.0
9845,9963,F,40대,0.0,0.0,0.0
9846,9964,F,40대,0.0,0.0,0.0
9847,9965,F,40대,40.0,0.0,0.0
9848,9966,F,40대,0.0,12.0,0.0
9849,9967,M,30대,1.0,0.0,1.0
9850,9968,F,40대,0.0,0.0,1.0
9851,9969,F,40대,0.0,2.0,0.0
9852,9970,F,50대,0.0,0.0,1.0
9853,9971,F,50대,19.0,5.0,1.0
9854,9973,F,30대,0.0,0.0,0.0
9855,9974,F,30대,0.0,0.0,0.0
9856,9975,M,60세이상,0.0,0.0,0.0
9857,9976,F,50대,0.0,0.0,0.0
9858,9977,F,50대,0.0,0.0,0.0
9859,9978,F,40대,33.0,0.0,0.0
9860,9980,F,40대,0.0,0.0,0.0
9861,9981,F,50대,0.0,0.0,1.0
9862,9982,F,40대,3.0,0.0,0.0
9863,9983,F,40대,0.0,7.0,0.0
9864,9984,F,50대,0.0,0.0,0.0
9865,9985,F,40대,0.0,0.0,0.0
9866,9986,M,40대,3.0,0.0,1.0
9867,9987,F,50대,0.0,0.0,0.0
9868,9988,F,60세이상,0.0,0.0,1.0
9869,9989,F,40대,8.0,0.0,0.0
9870,9990,F,50대,1.0,1.0,1.0
9871,9991,F,40대,0.0,0.0,0.0
9872,9992,M,40대,0.0,0.0,1.0
9873,9993,F,60세이상,0.0,0.0,0.0
9874,9994,F,50대,0.0,0.0,1.0
9875,9995,F,50대,0.0,0.0,0.0
9876,9996,F,20대,32.0,0.0,0.0
9877,9997,F,40대,0.0,0.0,0.0
9878,9998,M,40대,0.0,0.0,1.0
9879,9999,F,40대,0.0,0.0,0.0
9880,10000,F,40대,3.0,1.0,1.0
9881,10002,F,50대,22.0,0.0,0.0
9882,10003,F,40대,0.0,0.0,0.0
9883,10004,F,60세이상,0.0,0.0,0.0
9884,10005,F,40대,0.0,0.0,1.0
9885,10006,F,50대,12.0,0.0,1.0
9886,10007,F,40대,0.0,0.0,0.0
9887,10008,F,40대,0.0,0.0,0.0
9888,10009,F,40대,0.0,0.0,0.0
9889,10010,F,40대,8.0,1.0,1.0
9890,10011,F,50대,0.0,4.0,0.0
9891,10012,F,40대,10.0,1.0,1.0
9892,10013,F,30대,0.0,0.0,1.0
9893,10014,F,40대,0.0,4.0,0.0
9894,10015,F,40대,11.0,0.0,1.0
9895,10016,F,40대,0.0,0.0,0.0
9896,10017,F,50대,14.0,0.0,0.0
9897,10018,F,50대,0.0,0.0,1.0
9898,10019,M,30대,0.0,0.0,0.0
9899,10020,F,50대,0.0,0.0,0.0
9900,10021,F,40대,0.0,0.0,0.0
9901,10022,F,50대,2.0,1.0,0.0
9902,10023,F,60세이상,0.0,0.0,0.0
9903,10024,F,40대,22.0,0.0,0.0
9904,10025,M,40대,2.0,0.0,0.0
9905,10026,F,40대,0.0,0.0,0.0
9906,10027,F,30대,49.0,0.0,1.0
9907,10028,F,40대,88.0,0.0,0.0
9908,10029,F,40대,0.0,0.0,0.0
9909,10030,F,40대,0.0,0.0,0.0
9910,10031,F,30대,0.0,0.0,0.0
9911,10032,F,40대,0.0,0.0,0.0
9912,10033,F,40대,103.0,0.0,1.0
9913,10034,F,40대,0.0,0.0,1.0
9914,10035,F,40대,0.0,0.0,1.0
9915,10036,F,40대,9.0,0.0,0.0
9916,10037,F,40대,2.0,0.0,0.0
9917,10038,F,40대,6.0,1.0,0.0
9918,10039,F,50대,0.0,0.0,1.0
9919,10040,F,50대,0.0,1.0,0.0
9920,10041,F,50대,0.0,0.0,0.0
9921,10042,F,40대,0.0,0.0,0.0
9922,10043,F,50대,0.0,0.0,1.0
9923,10044,F,50대,0.0,0.0,1.0
9924,10045,F,50대,12.0,1.0,0.0
9925,10046,F,50대,0.0,1.0,0.0
9926,10047,F,40대,3.0,0.0,0.0
9927,10048,M,40대,2.0,0.0,0.0
9928,10049,M,50대,0.0,7.0,0.0
9929,10050,F,40대,0.0,0.0,0.0
9930,10051,F,40대,8.0,0.0,0.0
9931,10052,F,40대,3.0,0.0,1.0
9932,10053,F,30대,24.0,0.0,1.0
9933,10054,F,30대,0.0,4.0,1.0
9934,10055,F,50대,2.0,0.0,0.0
9935,10056,M,30대,4.0,12.0,0.0
9936,10057,F,50대,0.0,0.0,0.0
9937,10058,F,30대,3.0,7.0,1.0
9938,10059,F,30대,0.0,1.0,1.0
9939,10060,M,50대,0.0,1.0,0.0
9940,10061,F,30대,0.0,0.0,1.0
9941,10062,F,40대,52.0,0.0,0.0
9942,10063,F,60세이상,0.0,0.0,0.0
9943,10064,F,40대,0.0,0.0,0.0
9944,10065,F,50대,1.0,0.0,0.0
9945,10066,F,40대,0.0,0.0,0.0
9946,10067,F,60세이상,0.0,0.0,0.0
9947,10068,F,20대,1.0,0.0,1.0
9948,10069,F,40대,0.0,0.0,0.0
9949,10070,F,40대,6.0,0.0,1.0
9950,10071,F,40대,0.0,0.0,0.0
9951,10072,F,50대,42.0,0.0,0.0
9952,10073,F,40대,0.0,0.0,1.0
9953,10074,F,40대,0.0,0.0,0.0
9954,10075,F,50대,0.0,0.0,1.0
9955,10076,F,50대,0.0,0.0,0.0
9956,10077,F,50대,0.0,1.0,0.0
9957,10078,F,50대,28.0,0.0,0.0
9958,10079,M,40대,5.0,0.0,1.0
9959,10080,M,50대,0.0,0.0,0.0
9960,10081,F,30대,1.0,4.0,1.0
9961,10083,F,50대,0.0,0.0,0.0
9962,10084,F,50대,41.0,0.0,0.0
9963,10085,F,50대,1.0,0.0,1.0
9964,10086,F,50대,0.0,0.0,1.0
9965,10087,F,50대,10.0,0.0,0.0
9966,10088,F,50대,0.0,0.0,0.0
9967,10089,F,60세이상,0.0,0.0,0.0
9968,10090,F,50대,12.0,0.0,1.0
9969,10091,F,30대,0.0,0.0,1.0
9970,10092,F,50대,0.0,0.0,0.0
9971,10093,F,60세이상,0.0,0.0,0.0
9972,10094,F,40대,27.0,0.0,0.0
9973,10095,M,30대,0.0,0.0,0.0
9974,10096,F,40대,2.0,0.0,0.0
9975,10097,F,50대,0.0,0.0,0.0
9976,10098,F,50대,0.0,12.0,0.0
9977,10099,F,30대,0.0,0.0,1.0
9978,10100,F,50대,0.0,0.0,1.0
9979,10101,F,40대,0.0,0.0,0.0
9980,10102,M,30대,0.0,0.0,1.0
9981,10103,F,40대,0.0,0.0,0.0
9982,10104,F,40대,54.0,0.0,1.0
9983,10105,F,50대,9.0,0.0,0.0
9984,10106,F,50대,0.0,0.0,0.0
9985,10107,F,40대,0.0,6.0,0.0
9986,10108,F,50대,0.0,0.0,1.0
9987,10109,F,40대,17.0,0.0,0.0
9988,10110,M,20대,38.0,0.0,1.0
9989,10111,F,30대,1.0,0.0,0.0
9990,10112,F,40대,2.0,0.0,1.0
9991,10113,M,60세이상,0.0,0.0,0.0
9992,10114,F,30대,50.0,0.0,0.0
9993,10115,F,50대,0.0,0.0,0.0
9994,10116,F,40대,7.0,1.0,0.0
9995,10117,F,40대,36.0,0.0,1.0
9996,10118,F,30대,0.0,0.0,0.0
9997,10119,F,40대,11.0,5.0,0.0
9998,10121,F,50대,0.0,1.0,0.0
9999,10122,F,30대,0.0,0.0,1.0
10000,10123,F,40대,0.0,0.0,0.0
10001,10124,F,40대,1.0,0.0,0.0
10002,10125,F,40대,0.0,0.0,0.0
10003,10126,F,60세이상,0.0,0.0,0.0
10004,10127,F,40대,0.0,0.0,1.0
10005,10128,F,30대,0.0,0.0,0.0
10006,10129,M,50대,10.0,0.0,0.0
10007,10130,F,50대,0.0,2.0,1.0
10008,10131,F,50대,17.0,0.0,0.0
10009,10132,M,40대,0.0,0.0,0.0
10010,10133,F,40대,0.0,0.0,0.0
10011,10134,F,40대,2.0,0.0,0.0
10012,10135,F,40대,23.0,0.0,0.0
10013,10136,F,50대,0.0,0.0,1.0
10014,10137,M,60세이상,0.0,0.0,1.0
10015,10138,F,60세이상,0.0,0.0,0.0
10016,10139,F,60세이상,0.0,0.0,1.0
10017,10140,F,50대,0.0,1.0,0.0
10018,10141,F,40대,43.0,0.0,1.0
10019,10142,F,40대,16.0,0.0,0.0
10020,10143,F,40대,0.0,0.0,0.0
10021,10144,F,40대,0.0,0.0,0.0
10022,10145,F,50대,0.0,2.0,1.0
10023,10146,F,40대,0.0,0.0,0.0
10024,10147,F,60세이상,0.0,0.0,0.0
10025,10148,M,30대,0.0,2.0,1.0
10026,10149,F,50대,0.0,0.0,0.0
10027,10150,F,40대,0.0,0.0,0.0
10028,10151,F,50대,0.0,0.0,1.0
10029,10152,F,50대,0.0,0.0,0.0
10030,10153,F,30대,7.0,0.0,0.0
10031,10154,F,40대,0.0,0.0,0.0
10032,10155,F,50대,0.0,0.0,1.0
10033,10156,F,40대,9.0,0.0,0.0
10034,10157,M,30대,0.0,0.0,0.0
10035,10158,F,40대,0.0,0.0,0.0
10036,10159,F,40대,38.0,0.0,1.0
10037,10160,F,50대,0.0,0.0,0.0
10038,10161,F,50대,0.0,0.0,0.0
10039,10162,M,50대,52.0,0.0,1.0
10040,10163,F,50대,0.0,0.0,0.0
10041,10164,M,50대,9.0,0.0,0.0
10042,10165,F,30대,8.0,0.0,1.0
10043,10166,M,50대,0.0,0.0,0.0
10044,10167,F,40대,0.0,0.0,0.0
10045,10168,F,50대,0.0,17.0,0.0
10046,10169,M,60세이상,0.0,0.0,1.0
10047,10170,F,40대,0.0,3.0,0.0
10048,10171,F,40대,58.0,0.0,1.0
10049,10172,F,40대,0.0,0.0,0.0
10050,10173,F,40대,0.0,0.0,0.0
10051,10174,M,40대,3.0,6.0,0.0
10052,10175,F,50대,33.0,0.0,0.0
10053,10176,F,40대,0.0,2.0,1.0
10054,10177,F,30대,8.0,10.0,1.0
10055,10178,F,30대,125.0,1.0,1.0
10056,10179,F,50대,0.0,0.0,0.0
10057,10180,F,30대,0.0,4.0,1.0
10058,10181,F,50대,0.0,0.0,0.0
10059,10182,F,40대,14.0,0.0,0.0
10060,10183,F,40대,18.0,0.0,0.0
10061,10184,F,40대,16.0,0.0,1.0
10062,10185,F,30대,0.0,0.0,1.0
10063,10186,F,30대,1.0,2.0,1.0
10064,10187,F,40대,12.0,0.0,1.0
10065,10188,F,30대,33.0,0.0,1.0
10066,10189,M,50대,16.0,0.0,0.0
10067,10190,F,40대,9.0,0.0,1.0
10068,10191,F,40대,0.0,0.0,1.0
10069,10192,F,50대,0.0,0.0,0.0
10070,10193,M,30대,1.0,0.0,1.0
10071,10194,F,30대,34.0,6.0,0.0
10072,10195,F,40대,0.0,0.0,0.0
10073,10196,F,30대,33.0,3.0,0.0
10074,10197,F,40대,0.0,0.0,0.0
10075,10198,F,60세이상,0.0,0.0,0.0
10076,10199,F,50대,0.0,0.0,0.0
10077,10200,F,50대,0.0,0.0,1.0
10078,10201,F,50대,0.0,0.0,0.0
10079,10202,F,40대,0.0,0.0,1.0
10080,10203,F,30대,6.0,1.0,0.0
10081,10204,F,60세이상,0.0,0.0,1.0
10082,10205,F,40대,23.0,0.0,1.0
10083,10206,F,50대,0.0,0.0,1.0
10084,10207,M,40대,0.0,0.0,0.0
10085,10208,F,40대,0.0,0.0,1.0
10086,10209,F,40대,54.0,0.0,0.0
10087,10210,F,40대,0.0,0.0,0.0
10088,10211,F,60세이상,22.0,0.0,0.0
10089,10212,F,40대,0.0,4.0,0.0
10090,10213,F,40대,0.0,2.0,0.0
10091,10214,F,40대,1.0,0.0,0.0
10092,10215,F,40대,18.0,3.0,0.0
10093,10216,F,40대,5.0,0.0,0.0
10094,10218,M,60세이상,0.0,0.0,0.0
10095,10219,F,50대,0.0,0.0,0.0
10096,10220,F,40대,0.0,0.0,0.0
10097,10221,F,50대,0.0,0.0,0.0
10098,10222,F,60세이상,0.0,0.0,0.0
10099,10223,F,40대,0.0,4.0,0.0
10100,10224,F,50대,0.0,0.0,0.0
10101,10225,M,30대,0.0,6.0,0.0
10102,10226,F,50대,0.0,0.0,1.0
10103,10227,F,50대,0.0,0.0,0.0
10104,10228,F,40대,0.0,0.0,1.0
10105,10229,F,50대,0.0,0.0,0.0
10106,10230,F,50대,0.0,0.0,1.0
10107,10231,F,40대,68.0,0.0,1.0
10108,10232,F,40대,19.0,0.0,1.0
10109,10233,F,50대,43.0,0.0,1.0
10110,10234,F,50대,13.0,0.0,0.0
10111,10235,F,40대,28.0,0.0,0.0
10112,10236,M,40대,9.0,0.0,0.0
10113,10237,F,50대,0.0,0.0,0.0
10114,10238,F,50대,0.0,5.0,0.0
10115,10239,F,50대,22.0,0.0,1.0
10116,10240,F,40대,35.0,0.0,0.0
10117,10241,F,30대,0.0,3.0,1.0
10118,10242,F,50대,0.0,0.0,0.0
10119,10243,F,50대,44.0,4.0,1.0
10120,10244,F,30대,4.0,2.0,0.0
10121,10245,F,50대,0.0,4.0,0.0
10122,10246,F,40대,0.0,0.0,0.0
10123,10247,F,30대,26.0,0.0,1.0
10124,10248,F,40대,32.0,0.0,0.0
10125,10249,F,40대,7.0,0.0,1.0
10126,10250,F,40대,1.0,0.0,0.0
10127,10251,F,50대,9.0,0.0,0.0
10128,10252,F,40대,27.0,0.0,0.0
10129,10253,F,40대,0.0,3.0,0.0
10130,10254,F,30대,0.0,0.0,0.0
10131,10255,F,40대,0.0,5.0,0.0
10132,10256,F,50대,15.0,0.0,0.0
10133,10257,F,50대,0.0,0.0,0.0
10134,10258,F,40대,0.0,6.0,1.0
10135,10259,F,40대,0.0,0.0,0.0
10136,10260,M,40대,63.0,0.0,0.0
10137,10261,F,40대,0.0,0.0,0.0
10138,10262,F,30대,0.0,0.0,0.0
10139,10263,F,50대,12.0,0.0,0.0
10140,10264,M,30대,0.0,0.0,0.0
10141,10265,F,40대,0.0,7.0,0.0
10142,10266,F,40대,0.0,0.0,0.0
10143,10267,F,40대,27.0,2.0,1.0
10144,10268,F,40대,14.0,0.0,1.0
10145,10269,F,40대,2.0,0.0,0.0
10146,10270,F,50대,13.0,0.0,0.0
10147,10271,F,40대,0.0,1.0,1.0
10148,10272,F,30대,3.0,0.0,1.0
10149,10273,F,60세이상,0.0,0.0,0.0
10150,10274,F,30대,0.0,0.0,0.0
10151,10275,F,30대,0.0,2.0,0.0
10152,10276,F,40대,14.0,0.0,0.0
10153,10277,F,40대,0.0,0.0,0.0
10154,10278,F,50대,0.0,16.0,0.0
10155,10279,F,50대,17.0,0.0,1.0
10156,10280,F,40대,0.0,0.0,0.0
10157,10281,F,40대,0.0,0.0,0.0
10158,10282,F,40대,0.0,4.0,1.0
10159,10283,M,50대,0.0,0.0,0.0
10160,10284,M,60세이상,0.0,0.0,0.0
10161,10285,F,40대,0.0,0.0,0.0
10162,10286,F,50대,1.0,0.0,0.0
10163,10287,F,50대,29.0,0.0,1.0
10164,10288,F,30대,16.0,0.0,1.0
10165,10289,F,40대,0.0,0.0,0.0
10166,10290,F,60세이상,0.0,0.0,1.0
10167,10291,F,50대,74.0,6.0,1.0
10168,10292,F,50대,0.0,0.0,1.0
10169,10293,F,40대,0.0,0.0,1.0
10170,10294,F,40대,0.0,0.0,1.0
10171,10295,F,40대,0.0,1.0,0.0
10172,10296,F,50대,0.0,0.0,0.0
10173,10297,M,50대,0.0,0.0,0.0
10174,10298,F,50대,64.0,0.0,1.0
10175,10299,F,40대,0.0,0.0,0.0
10176,10300,F,30대,0.0,7.0,0.0
10177,10301,F,40대,0.0,0.0,0.0
10178,10302,F,50대,0.0,0.0,0.0
10179,10303,F,40대,0.0,0.0,1.0
10180,10304,F,50대,0.0,0.0,1.0
10181,10305,F,40대,13.0,0.0,1.0
10182,10306,F,60세이상,0.0,1.0,0.0
10183,10307,F,40대,2.0,6.0,0.0
10184,10308,M,40대,0.0,0.0,0.0
10185,10309,F,40대,0.0,0.0,0.0
10186,10310,F,30대,0.0,0.0,1.0
10187,10311,F,40대,58.0,0.0,0.0
10188,10312,F,40대,0.0,0.0,0.0
10189,10313,F,40대,0.0,4.0,0.0
10190,10314,F,40대,0.0,0.0,0.0
10191,10315,F,40대,32.0,1.0,1.0
10192,10316,M,40대,0.0,0.0,0.0
10193,10317,F,40대,0.0,0.0,1.0
10194,10318,F,40대,3.0,2.0,1.0
10195,10319,F,40대,0.0,0.0,0.0
10196,10320,F,30대,7.0,0.0,1.0
10197,10321,F,40대,35.0,0.0,0.0
10198,10322,F,40대,0.0,0.0,1.0
10199,10323,F,40대,0.0,3.0,0.0
10200,10324,F,30대,0.0,0.0,0.0
10201,10325,F,50대,0.0,2.0,0.0
10202,10326,F,40대,0.0,0.0,1.0
10203,10327,M,50대,0.0,0.0,0.0
10204,10328,F,40대,0.0,0.0,0.0
10205,10329,F,30대,8.0,8.0,0.0
10206,10330,F,30대,0.0,0.0,0.0
10207,10331,M,30대,17.0,0.0,0.0
10208,10332,F,40대,0.0,0.0,0.0
10209,10333,F,50대,0.0,0.0,0.0
10210,10334,F,50대,0.0,0.0,0.0
10211,10335,F,50대,22.0,9.0,0.0
10212,10336,F,30대,1.0,0.0,0.0
10213,10337,F,50대,0.0,0.0,0.0
10214,10338,F,40대,0.0,0.0,0.0
10215,10339,F,40대,1.0,0.0,1.0
10216,10340,F,40대,0.0,0.0,0.0
10217,10341,M,30대,21.0,4.0,1.0
10218,10342,F,40대,0.0,4.0,0.0
10219,10343,F,30대,0.0,5.0,1.0
10220,10344,F,30대,0.0,0.0,0.0
10221,10346,F,40대,21.0,0.0,0.0
10222,10347,F,50대,0.0,0.0,0.0
10223,10348,F,30대,7.0,3.0,0.0
10224,10349,F,60세이상,0.0,0.0,0.0
10225,10350,M,50대,0.0,0.0,1.0
10226,10351,F,40대,0.0,0.0,0.0
10227,10352,F,50대,0.0,0.0,0.0
10228,10353,F,30대,0.0,0.0,0.0
10229,10354,F,40대,0.0,0.0,0.0
10230,10355,F,50대,0.0,0.0,1.0
10231,10356,F,50대,0.0,11.0,0.0
10232,10357,F,50대,0.0,0.0,0.0
10233,10358,F,40대,24.0,0.0,0.0
10234,10359,F,40대,0.0,0.0,0.0
10235,10360,F,30대,0.0,0.0,1.0
10236,10361,F,60세이상,0.0,0.0,0.0
10237,10362,F,40대,31.0,0.0,0.0
10238,10363,F,40대,0.0,13.0,1.0
10239,10364,F,60세이상,0.0,0.0,0.0
10240,10365,F,40대,45.0,0.0,0.0
10241,10366,M,60세이상,0.0,0.0,0.0
10242,10367,F,40대,24.0,0.0,0.0
10243,10368,F,50대,9.0,2.0,1.0
10244,10369,M,50대,7.0,0.0,1.0
10245,10370,F,50대,0.0,2.0,0.0
10246,10371,F,40대,33.0,0.0,0.0
10247,10372,F,40대,0.0,2.0,1.0
10248,10373,F,50대,32.0,0.0,0.0
10249,10374,F,30대,15.0,0.0,1.0
10250,10375,F,50대,0.0,1.0,1.0
10251,10376,F,30대,0.0,10.0,0.0
10252,10377,M,30대,3.0,0.0,1.0
10253,10378,F,40대,6.0,0.0,0.0
10254,10379,M,60세이상,0.0,0.0,0.0
10255,10380,F,30대,26.0,0.0,1.0
10256,10381,F,40대,0.0,0.0,1.0
10257,10382,F,40대,0.0,0.0,0.0
10258,10383,F,50대,5.0,0.0,0.0
10259,10384,F,30대,0.0,4.0,0.0
10260,10385,F,50대,45.0,0.0,1.0
10261,10386,F,50대,0.0,0.0,0.0
10262,10387,F,50대,12.0,0.0,0.0
10263,10388,F,40대,0.0,16.0,0.0
10264,10389,F,20대,0.0,0.0,0.0
10265,10390,F,50대,34.0,0.0,1.0
10266,10391,F,50대,21.0,2.0,1.0
10267,10392,F,40대,0.0,0.0,0.0
10268,10393,F,50대,0.0,1.0,0.0
10269,10394,F,40대,0.0,0.0,1.0
10270,10395,F,40대,0.0,0.0,0.0
10271,10396,F,50대,0.0,0.0,0.0
10272,10397,F,60세이상,23.0,2.0,0.0
10273,10398,M,60세이상,0.0,0.0,0.0
10274,10399,F,40대,0.0,0.0,0.0
10275,10401,F,30대,0.0,0.0,0.0
10276,10402,F,40대,0.0,0.0,1.0
10277,10403,F,50대,0.0,2.0,0.0
10278,10404,F,50대,5.0,0.0,0.0
10279,10405,F,40대,2.0,0.0,1.0
10280,10406,F,40대,16.0,0.0,1.0
10281,10407,F,40대,4.0,0.0,0.0
10282,10408,F,40대,18.0,0.0,1.0
10283,10409,M,40대,14.0,0.0,1.0
10284,10410,F,50대,48.0,1.0,1.0
10285,10411,F,30대,22.0,0.0,0.0
10286,10412,F,60세이상,0.0,0.0,0.0
10287,10413,F,50대,0.0,7.0,0.0
10288,10414,F,40대,7.0,0.0,1.0
10289,10415,F,50대,0.0,0.0,1.0
10290,10416,F,40대,0.0,0.0,0.0
10291,10417,F,40대,0.0,5.0,1.0
10292,10418,F,30대,17.0,0.0,0.0
10293,10419,F,30대,0.0,0.0,1.0
10294,10420,F,50대,0.0,0.0,0.0
10295,10421,F,40대,0.0,0.0,0.0
10296,10422,F,50대,0.0,7.0,0.0
10297,10423,F,40대,0.0,0.0,0.0
10298,10424,F,50대,0.0,0.0,0.0
10299,10425,F,30대,34.0,0.0,1.0
10300,10426,F,40대,0.0,0.0,0.0
10301,10428,F,50대,0.0,0.0,1.0
10302,10429,M,40대,1.0,0.0,0.0
10303,10430,F,40대,21.0,0.0,1.0
10304,10431,F,30대,0.0,0.0,1.0
10305,10432,F,30대,0.0,0.0,1.0
10306,10433,F,50대,0.0,0.0,0.0
10307,10434,M,30대,0.0,1.0,0.0
10308,10435,F,50대,25.0,1.0,1.0
10309,10436,F,40대,35.0,0.0,1.0
10310,10437,F,40대,0.0,0.0,0.0
10311,10438,F,40대,0.0,2.0,1.0
10312,10439,M,60세이상,0.0,0.0,1.0
10313,10440,F,40대,0.0,0.0,0.0
10314,10441,F,40대,0.0,2.0,0.0
10315,10442,F,50대,0.0,0.0,0.0
10316,10443,F,40대,0.0,0.0,0.0
10317,10444,F,40대,17.0,0.0,0.0
10318,10445,F,50대,0.0,0.0,0.0
10319,10446,F,40대,1.0,0.0,0.0
10320,10447,F,30대,0.0,0.0,1.0
10321,10448,F,40대,0.0,0.0,0.0
10322,10449,F,20대,0.0,1.0,0.0
10323,10450,F,60세이상,0.0,0.0,1.0
10324,10451,F,50대,0.0,0.0,0.0
10325,10452,M,40대,0.0,0.0,0.0
10326,10453,F,40대,19.0,0.0,0.0
10327,10454,M,40대,39.0,0.0,1.0
10328,10455,F,40대,0.0,1.0,0.0
10329,10456,F,50대,0.0,0.0,0.0
10330,10457,F,40대,2.0,0.0,0.0
10331,10458,F,40대,0.0,0.0,1.0
10332,10459,F,40대,0.0,0.0,1.0
10333,10460,F,40대,25.0,3.0,0.0
10334,10461,F,50대,9.0,0.0,0.0
10335,10462,F,40대,0.0,12.0,1.0
10336,10463,F,50대,7.0,0.0,0.0
10337,10464,F,40대,0.0,0.0,1.0
10338,10466,F,30대,0.0,0.0,1.0
10339,10467,M,40대,0.0,0.0,1.0
10340,10468,F,50대,0.0,1.0,0.0
10341,10469,M,30대,8.0,16.0,1.0
10342,10470,F,30대,0.0,0.0,0.0
10343,10471,F,50대,0.0,0.0,0.0
10344,10472,F,60세이상,0.0,1.0,0.0
10345,10473,F,50대,60.0,0.0,0.0
10346,10474,M,40대,23.0,3.0,0.0
10347,10475,F,30대,0.0,1.0,0.0
10348,10476,M,30대,0.0,0.0,0.0
10349,10477,F,50대,0.0,8.0,0.0
10350,10478,F,50대,0.0,1.0,0.0
10351,10479,F,40대,61.0,2.0,0.0
10352,10480,F,40대,39.0,0.0,1.0
10353,10481,F,40대,0.0,0.0,0.0
10354,10482,F,40대,5.0,4.0,0.0
10355,10483,F,40대,0.0,0.0,0.0
10356,10484,F,40대,1.0,0.0,0.0
10357,10485,F,40대,0.0,0.0,1.0
10358,10486,F,40대,37.0,0.0,0.0
10359,10487,M,40대,44.0,0.0,0.0
10360,10488,F,60세이상,0.0,0.0,0.0
10361,10489,F,30대,2.0,0.0,1.0
10362,10491,F,50대,3.0,0.0,0.0
10363,10492,F,50대,0.0,1.0,0.0
10364,10493,F,40대,5.0,3.0,0.0
10365,10494,F,50대,1.0,0.0,1.0
10366,10495,F,40대,0.0,0.0,0.0
10367,10496,F,40대,0.0,2.0,0.0
10368,10497,F,40대,4.0,0.0,0.0
10369,10498,F,50대,0.0,0.0,0.0
10370,10499,F,40대,0.0,0.0,1.0
10371,10500,M,30대,39.0,6.0,0.0
10372,10501,F,30대,52.0,0.0,1.0
10373,10502,F,60세이상,0.0,0.0,1.0
10374,10503,F,50대,0.0,0.0,0.0
10375,10504,F,50대,0.0,0.0,0.0
10376,10505,F,30대,1.0,0.0,1.0
10377,10506,F,40대,21.0,0.0,0.0
10378,10507,M,40대,0.0,1.0,0.0
10379,10508,F,40대,15.0,0.0,0.0
10380,10509,M,30대,11.0,2.0,1.0
10381,10510,F,50대,4.0,0.0,0.0
10382,10511,F,50대,1.0,0.0,0.0
10383,10512,F,40대,0.0,0.0,0.0
10384,10513,F,40대,27.0,0.0,0.0
10385,10514,F,40대,12.0,0.0,0.0
10386,10515,F,40대,0.0,0.0,1.0
10387,10516,F,40대,0.0,0.0,0.0
10388,10517,F,50대,16.0,0.0,0.0
10389,10518,F,50대,0.0,0.0,0.0
10390,10519,F,40대,28.0,0.0,0.0
10391,10520,M,40대,0.0,0.0,0.0
10392,10521,F,30대,0.0,9.0,0.0
10393,10522,F,40대,41.0,0.0,0.0
10394,10523,F,30대,0.0,0.0,1.0
10395,10524,F,60세이상,0.0,0.0,1.0
10396,10525,F,40대,0.0,0.0,0.0
10397,10526,F,40대,0.0,0.0,0.0
10398,10527,M,20대,0.0,0.0,0.0
10399,10528,F,30대,1.0,0.0,0.0
10400,10529,F,40대,0.0,0.0,0.0
10401,10530,F,30대,1.0,0.0,0.0
10402,10531,F,30대,0.0,0.0,0.0
10403,10532,F,60세이상,0.0,0.0,0.0
10404,10533,F,60세이상,0.0,0.0,0.0
10405,10534,F,30대,29.0,0.0,1.0
10406,10535,F,50대,0.0,1.0,1.0
10407,10536,F,50대,92.0,6.0,1.0
10408,10537,F,30대,0.0,0.0,1.0
10409,10538,F,50대,1.0,0.0,1.0
10410,10539,F,30대,0.0,0.0,0.0
10411,10540,F,30대,0.0,0.0,1.0
10412,10541,F,50대,5.0,3.0,0.0
10413,10542,F,30대,0.0,0.0,1.0
10414,10543,F,50대,0.0,13.0,1.0
10415,10544,M,40대,0.0,0.0,0.0
10416,10545,F,40대,0.0,0.0,0.0
10417,10546,F,40대,3.0,0.0,1.0
10418,10547,F,40대,36.0,0.0,1.0
10419,10548,F,40대,14.0,0.0,1.0
10420,10549,F,40대,57.0,0.0,0.0
10421,10550,F,40대,0.0,1.0,0.0
10422,10551,F,40대,0.0,0.0,0.0
10423,10552,M,60세이상,8.0,0.0,0.0
10424,10553,F,40대,37.0,0.0,0.0
10425,10554,M,50대,0.0,0.0,1.0
10426,10555,F,30대,0.0,0.0,1.0
10427,10556,F,50대,0.0,0.0,0.0
10428,10557,F,30대,13.0,4.0,1.0
10429,10558,F,50대,50.0,1.0,0.0
10430,10559,M,30대,0.0,0.0,1.0
10431,10560,F,30대,6.0,0.0,0.0
10432,10561,F,30대,0.0,0.0,0.0
10433,10562,F,40대,22.0,0.0,0.0
10434,10563,F,50대,0.0,0.0,1.0
