,고객번호,A_구매금액,기타CV_S,식료품_NET,의류_NET,생활_NET,RFM등급,휴일_CV_S,편의품_CV_S,선매품CV_S,객단가증감률,B_구매금액,C_구매금액,kmeans_label
11769,11927,-0.07508294057773002,0.625004316572746,0.8546473773853711,-0.8046925665990159,-0.05162574510212579,-0.2239911501393489,-0.06789178192348214,-0.15289448724558,-0.32528483697779687,0.5062515082975754,-0.22112072381743314,-0.19851577512021684,1
11770,11928,-0.19620034141993753,-0.4880168658731682,0.8546473773853711,0.23897048466274623,-0.05162574510212579,-0.2239911501393489,-0.4669834994827176,-0.10596200905476012,-0.3223716167037792,-0.20334567660124667,-0.2389084072751094,0.489957293688501,1
11775,11933,-0.17902291868752757,-1.0676193219167254,0.8546473773853711,1.2826335359245082,-0.05162574510212579,-0.6028497356610619,0.25335613873371515,0.8850339203412875,-1.316219819155056,0.5062515082975754,-0.17931629703944713,-0.20469383486898654,1
11777,11935,0.5023935252150086,-0.41309817199570487,1.8537500543636145,0.23897048466274623,0.7595928343681199,-0.6028497356610619,0.2206906853379343,0.46935311519285877,-0.4715020370883969,0.5062515082975754,0.16858273618070846,-0.20540675538211725,1
11779,11937,-0.3765512975820704,2.347770315889509,-1.1435579765711155,2.3262965871862704,-0.05162574510212579,0.9125846064257885,1.0762951160872518,-0.340873344528172,1.7473209282301554,-1.6225400453399945,-0.2405094362198577,0.41897927037321014,0
11780,11938,-0.47537717287248255,-0.24856770442283088,-1.1435579765711155,-1.848355617860778,-2.4852814835128627,-1.9288547849870563,1.3043840779526525,0.09988337179008129,0.6392309321836842,1.2158486931963974,0.5225138391000155,-0.20506167521218682,2
11782,11940,-0.374090202833878,-0.4173724892212863,-0.14445529959287218,1.2826335359245082,0.7595928343681199,0.9125846064257885,1.1654914710198534,-0.8067850675160037,-0.24812062863326248,-1.6225400453399945,0.10035680940492456,-0.09619793485423253,1
11784,11942,-0.4901013461392575,-1.5692889809089894,-0.14445529959287218,-1.848355617860778,-0.05162574510212579,0.15486743538236333,-0.6801035307427831,-0.4132950954921499,2.3282904732874043,-0.20334567660124667,-0.24144330777153888,0.2811822741098775,0
11785,11943,1.499276281032546,-0.5564102867303622,0.8546473773853711,0.23897048466274623,1.5708114138383655,0.15486743538236333,-0.20291237301124068,0.3978933274210206,-0.8487057240636942,0.5062515082975754,-0.028227665106269156,-0.19279581457701872,1
11786,11944,-0.4986345320291913,2.347770315889509,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,1.102013899186645,-0.4175787314872217,-0.6202093639210322,1.0432900161591345,1.2158486931963974,-0.12386205945265273,0.32183126126223555,0
11787,11945,-0.498530853686365,-0.5048810785350233,-0.14445529959287218,0.23897048466274623,0.7595928343681199,-0.0345618573784932,-1.2336653764834624,-0.5731978695367175,-0.939220382493615,-0.20334567660124667,0.241744359393142,-0.20547928860164136,1
11789,11947,-0.48290828690635534,0.6513129104904715,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,-0.4134204429002054,-0.2769301157250684,-0.49376415466228746,1.430200766115181,0.5062515082975754,0.19592297470998074,-0.20224700140810264,0
11790,11948,1.4242584369082052,-0.5144517930954209,0.8546473773853711,0.23897048466274623,0.7595928343681199,0.5337260209040764,1.0771233113109446,3.0208289534562414,-0.30782242425830686,-0.20334567660124667,-0.16840663436195386,-0.19820529454769412,2
11791,11949,-0.4714674173617694,0.8267489636416748,0.8546473773853711,-1.848355617860778,0.7595928343681199,0.5337260209040764,-0.05838702286590217,-0.957903689125928,0.32064075198039166,-0.20334567660124667,-0.19655396291520033,0.5687798608687918,0
11793,11952,-0.4901534773355581,-0.7077479724568434,0.8546473773853711,1.2826335359245082,0.7595928343681199,0.9125846064257885,-1.205441697914674,-0.31234171636181435,-0.20986817232913735,-0.9129428604411723,0.37732167735597494,-0.19249830933200043,1
11796,11955,-0.3570012622841054,-0.056605033035516,-1.1435579765711155,0.23897048466274623,-0.8628443245723714,-0.9817083211827745,0.5600756696466583,-0.26852191431527994,0.7818129390200955,-0.20334567660124667,0.2089940719463311,-0.20478154058040407,2
11799,11958,-0.4019272456834143,-0.7472854839194384,-0.14445529959287218,1.2826335359245082,-0.8628443245723714,-0.9817083211827745,-1.1851199690982286,-0.906839359194437,-0.3115104798060949,-1.6225400453399945,0.24874288304988978,-0.19980881784657067,1
11802,11961,1.3750862826113481,-0.09076368155673051,2.8528527313418577,-0.8046925665990159,-0.8628443245723714,-0.4134204429002054,-0.24785078011257053,3.062182292828912,-0.4018581231644626,-0.20334567660124667,-0.2211243106227034,-0.20571085499116187,2
11804,11963,-0.466198135233712,-1.5692889809089894,-1.1435579765711155,0.23897048466274623,-0.05162574510212579,-0.4134204429002054,-0.9876926979535571,-0.5477362072918982,0.7538375114705086,0.5062515082975754,-0.231111051065791,0.7254386741636436,1
11806,11965,0.14748151019684186,-0.5119732982348018,1.8537500543636145,-0.8046925665990159,-0.8628443245723714,0.3442967281432199,-0.044640935073121696,0.45413031031133166,-0.6013120284176895,2.635043062994042,0.0158888149554042,-0.08191192989113033,1
11807,11966,1.8233389472162713,-0.9051574271137726,0.8546473773853711,0.23897048466274623,-0.05162574510212579,-1.3605669067044872,4.639406210774844,0.8278260702301031,0.3638005827562274,0.5062515082975754,-0.23988629519062438,-0.20425367374985726,2
11808,11967,-0.3373688583105652,-0.011836866606633705,-0.14445529959287218,0.23897048466274623,2.382029993308611,1.6703017774692146,0.7893557294684472,0.3350217382684588,-0.36655160409835197,-0.20334567660124667,-0.04872922855305883,-0.19504114433099526,1
11809,11968,-0.27614817685905113,0.796054499245556,-0.14445529959287218,0.23897048466274623,0.7595928343681199,0.3442967281432199,-0.6727456741482057,-0.5473835758142652,-0.9616167531453583,-0.20334567660124667,-0.17017349014781327,-0.20561024476677162,1
11810,11969,-0.482841745979679,2.347770315889509,-1.1435579765711155,-0.8046925665990159,-0.05162574510212579,0.5337260209040764,-0.5041177612218928,-0.08854270000450305,-0.037348705262082865,0.5062515082975754,-0.23535847804813445,0.3162314796780053,0
11811,11970,0.3176247635838125,-0.5161670755776556,-1.1435579765711155,1.2826335359245082,-0.8628443245723714,-0.7922790284219184,0.5637580261724618,0.43718498543778456,-0.6338078193284558,-0.9129428604411723,-0.21692471132349989,-0.20537896163537786,2
11813,11972,-0.48539689854847573,-0.7936472513375135,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,-0.0345618573784932,-0.7331534108455326,-0.8139560719806813,-0.27754943537500554,-0.20334567660124667,0.21467587884642855,-0.20128989325060545,1
11816,11975,-0.4986345320291913,-0.6055669381594213,-0.14445529959287218,1.2826335359245082,-0.05162574510212579,1.8597310702300704,-0.6243046180798456,-0.4463238317813888,0.3888384459281027,-0.20334567660124667,-0.10554102354800868,-0.1772573225612583,1
11818,11977,-0.42899668413813824,-0.4908361032571887,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,0.9125846064257885,2.938603791819748,-0.14002839821231025,1.1958258949505467,0.5062515082975754,0.03008868128126585,-0.20571085499116187,2
11819,11978,-0.4931510815652001,1.1522328526934165,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,0.5337260209040764,-0.20123687806311516,-1.1946399669950876,0.6264217674872861,0.5062515082975754,-0.2373927579214732,0.9034769706647086,0
11821,11980,-0.17815705403024237,0.03094080472492991,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,-0.2239911501393489,-0.0044152966145797525,0.6136123440113312,-0.33433225704282127,-0.9129428604411723,-0.2035076859573613,-0.2021110815270814,1
11824,11983,-0.4977308562611321,2.347770315889509,0.8546473773853711,0.23897048466274623,0.7595928343681199,0.15486743538236333,-0.7514236301318353,-1.0528018018196408,4.068653970597778,-0.20334567660124667,-0.24086145487350982,0.4165515807597137,0
11826,11985,-0.427958105096382,0.6360705269218302,0.8546473773853711,0.23897048466274623,1.5708114138383655,-0.4134204429002054,-0.5774798214899075,-0.4768949279464643,-0.4150599764927316,0.5062515082975754,0.026442087923222057,-0.20429827159357858,1
11827,11986,-0.46909689515110625,0.2634364558298835,0.8546473773853711,-0.8046925665990159,-0.05162574510212579,-0.4134204429002054,-0.6327798108301005,-0.425918278145651,1.0683025985352064,0.5062515082975754,-0.022650293619628475,-0.18668036157294435,0
11829,11988,-0.16305829568646185,-0.42244611183765884,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,1.102013899186645,2.463531847982219,0.6625455452910645,-0.2980246940312907,1.2158486931963974,-0.19139489669003532,-0.12759305604027799,2
11830,11989,-0.4390663148300109,-0.6708834258283919,0.8546473773853711,-0.8046925665990159,-0.05162574510212579,1.2914431919475016,0.7384117246614176,-0.29889449387780215,0.310136163422819,1.9254458780952195,0.07822309085195953,-0.2049904185681396,1
11831,11990,-0.4828421955621801,-0.3406708399185326,-1.1435579765711155,1.2826335359245082,-0.8628443245723714,-0.0345618573784932,0.12086152040332172,1.2754883355824607,1.153263383929796,-1.6225400453399945,0.10204280684784332,-0.2052777140802023,2
11832,11991,-0.4882934091951091,0.3078399134473715,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,-0.9817083211827745,-0.41058778712304667,-0.6552781048842201,-0.5416172357283738,0.5062515082975754,0.558226411187832,-0.20469269992257308,1
11834,11993,-0.4795933086707943,-0.29864609653291274,-2.142660653549359,-2.8920186691225402,-0.8628443245723714,-0.7922790284219184,-0.027539336801397987,-0.035960528671219565,-0.03341523440338265,1.2158486931963974,0.04168328828277478,-0.14851202851902925,2
11835,11994,-0.4842582147335623,0.939776647636776,-2.142660653549359,0.23897048466274623,0.7595928343681199,-1.9288547849870563,-0.699082257787138,0.6234642987292947,0.5898036628516817,0.5062515082975754,-0.18601645857456683,1.3972035078133758,0
11837,11996,-0.4979708749117527,-0.07987819917706512,1.8537500543636145,0.23897048466274623,-0.05162574510212579,0.5337260209040764,-0.710629460015146,-0.04593847278843496,-0.01889199535206075,-0.20334567660124667,0.3280444495364262,-0.20571085499116187,1
11839,11998,-0.487971315252056,1.9861405118383417,-1.1435579765711155,-0.8046925665990159,-0.05162574510212579,-0.4134204429002054,-0.9715649685232661,-0.8514251787397216,0.34450534250899084,-0.20334567660124667,-0.23102376542793265,0.6047756098318496,0
11840,11999,-0.43853416670629863,2.347770315889509,-0.14445529959287218,0.23897048466274623,0.7595928343681199,-0.6028497356610619,-1.1422098711480337,-0.4112865558479974,-0.20034191070782065,-0.20334567660124667,-0.24156063493577498,0.8077370070795695,0
11841,12000,-0.49333714895743097,-1.5692889809089894,-0.14445529959287218,-1.848355617860778,0.7595928343681199,-0.4134204429002054,-0.9338099004897805,-0.14064719127213665,0.9788528571548885,-1.6225400453399945,-0.23664022093729398,0.09857880111749473,1
11842,12001,-0.4949181051434913,-0.06757015598002633,-0.14445529959287218,-1.848355617860778,-0.05162574510212579,-0.4134204429002054,-0.3641164381935655,0.5047200498621067,3.040085221705718,-0.20334567660124667,-0.2112668925868602,0.632946667879565,0
11843,12002,-0.49837349301969663,-0.12802363119127416,0.8546473773853711,1.2826335359245082,-0.05162574510212579,0.5337260209040764,-0.6316472752948775,-0.833839123391485,3.212084803880596,-0.20334567660124667,-0.2094010555302441,0.6491945348971053,0
11844,12003,0.4782286695181089,-0.8336478338985664,-0.14445529959287218,-1.848355617860778,-0.8628443245723714,-0.7922790284219184,-0.4536928783921207,0.17866181381199983,-0.8262648639986538,-0.20334567660124667,-0.10661916239986276,-0.18763073373735178,2
11846,12005,0.08471682932746372,-0.591016635484306,-0.14445529959287218,1.2826335359245082,-2.4852814835128627,-1.1711376139436311,-0.2784544806833508,-0.656378360809605,-1.263489824879045,-0.9129428604411723,-0.1306697585658564,-0.11009865708941413,1
11847,12006,0.41610336695285355,-0.6873527845822363,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-1.7394254922262002,1.0078234876808547,-0.8981544862456194,-0.9480669538120107,-0.9129428604411723,-0.12793700855911774,-0.20557337623349012,2
11849,12008,0.08876207216164886,-0.9011929894128907,-0.14445529959287218,-1.848355617860778,-0.05162574510212579,-1.1711376139436311,0.17647567224466806,-0.39616410380275785,0.2095300609589767,1.9254458780952195,-0.2097251996050582,-0.20571085499116187,2
11852,12011,-0.4229180747292582,-0.31757395463402527,0.8546473773853711,-0.8046925665990159,-0.05162574510212579,-0.0345618573784932,-0.606511604603577,-0.4356092922183377,0.001542226892146487,1.9254458780952195,0.33401699591953926,-0.2051226503517936,1
11853,12012,-0.48755664806143095,-0.062086200904601554,1.8537500543636145,0.23897048466274623,-0.8628443245723714,-0.4134204429002054,-0.12579175056667363,0.3481662053069465,-0.02579102353819841,0.5062515082975754,0.26954079108872964,-0.1616472906433239,1
11854,12013,0.2475549837191382,-1.1960864342001198,0.8546473773853711,1.2826335359245082,-1.6740629040426172,0.7231553136649329,0.12428532551330279,-0.21206432314058324,-0.8447302464708891,-0.20334567660124667,-0.1356402043559609,-0.06495326775336335,1
11855,12014,-0.47115049293835154,-0.24045588816697758,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,-1.3605669067044872,0.24681209499942458,-0.36044014756557513,-0.9952728484098047,0.5062515082975754,0.19371591735065358,-0.18869589721459915,1
11856,12015,-0.49379891229199513,2.347770315889509,0.8546473773853711,2.3262965871862704,0.7595928343681199,1.480872484708358,-0.5917388622482147,-0.8395598271408479,3.2169118839573088,-0.20334567660124667,-0.22904601896302296,0.2661895161965745,0
11858,12017,0.12074859850588672,-0.1970812676695677,-0.14445529959287218,1.2826335359245082,-0.05162574510212579,1.102013899186645,0.8482176176421337,6.84850657686591e-05,-0.471393128579318,-1.6225400453399945,-0.22721631473083473,-0.15936743210647134,1
11859,12018,-0.49287280086304924,2.347770315889509,0.8546473773853711,0.23897048466274623,-0.8628443245723714,0.5337260209040764,-0.8572902384056351,-0.987627582600972,4.068653970597778,0.5062515082975754,-0.24236253171784264,0.6204054937424885,0
11860,12019,-0.009955335577783202,-0.7575222534824947,-0.14445529959287218,-0.8046925665990159,0.7595928343681199,-0.2239911501393489,-0.2789249668055774,-0.2576434921706649,-0.6487272801311996,-0.20334567660124667,-0.0983709185231535,-0.20571085499116187,1
11861,12020,-0.45822728876608537,2.211790287463531,-0.14445529959287218,2.3262965871862704,-0.8628443245723714,1.480872484708358,-0.9204878692676912,-0.9686005955398362,-0.030883633572854438,-0.20334567660124667,-0.24122214209150708,0.20211821406523736,0
11862,12021,-0.49821990966099083,0.6428997577447335,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,-1.3605669067044872,-0.404007315986346,-0.6218193744050309,-0.07700083575860073,0.5062515082975754,0.25662367641681644,-0.20421645018696413,1
11865,12024,-0.07396001659895099,-1.0693635494349285,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-0.0345618573784932,-1.258135880863191,-0.8857832878225577,-1.2521867384443914,-0.20334567660124667,-0.031150716306592316,0.5655327542990651,1
11867,12026,-0.4973667229585862,2.347770315889509,-1.1435579765711155,0.23897048466274623,-0.05162574510212579,1.8597310702300704,0.12675038917759518,-0.44939820408903564,0.414419362037857,0.5062515082975754,-0.20914839130516016,0.21496717399481935,0
11868,12027,-0.49207660247786356,-0.04263341085845235,-1.1435579765711155,1.2826335359245082,-0.05162574510212579,-1.9288547849870563,-0.34729405068850216,-0.9058147494897394,-0.9113507091646832,-0.9129428604411723,0.45265882144755326,-0.18048769584853483,1
11869,12028,-0.19092865382176086,-0.4426273076527117,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,-0.2239911501393489,2.710431569891117,2.801110525491157,-0.5794761606744643,-0.9129428604411723,-0.24209279126486172,-0.20461123354557026,2
11872,12031,-0.20169509800096594,0.5876019254631021,-1.1435579765711155,-0.8046925665990159,-1.6740629040426172,0.3442967281432199,-0.7007265333608435,0.03682045465845704,-0.6305705154539432,-0.9129428604411723,-0.24061009824913845,-0.20571085499116187,1
11873,12032,-0.45743133622510723,0.7881108108073868,-0.14445529959287218,-1.848355617860778,-0.05162574510212579,-1.9288547849870563,-0.2567260984189306,-0.22172948554565822,-0.37011433775916824,1.2158486931963974,0.5007532133268113,-0.20308237077302824,1
11876,12035,-0.4981281676656566,-0.5844791717105181,-1.1435579765711155,-0.8046925665990159,-0.8628443245723714,-1.9288547849870563,-0.16586815940771416,-0.13946128784635226,-0.8775133664498419,0.5062515082975754,0.48275426680645966,-0.20547127699002787,2
11885,12044,-0.39836604292881106,0.026188190085716823,-0.14445529959287218,0.23897048466274623,0.7595928343681199,-0.0345618573784932,-0.28347779824049074,0.28624100924649876,-0.8759455842135827,-2.332137230238817,0.19150994385218945,-0.1974443723085548,1
11887,12046,-0.3378631056786543,2.347770315889509,-2.142660653549359,1.2826335359245082,-0.05162574510212579,0.3442967281432199,1.239161819910874,3.7250608100276166,0.12048017731761454,-0.20334567660124667,-0.24228716622691857,-0.20571085499116187,2
11890,12049,-0.44351177030202077,0.4005184135096011,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,0.9125846064257885,-0.6356845803433846,-0.6141195634110339,-0.6813073218978271,0.5062515082975754,0.12471798590121785,-0.1994778460366519,1
11892,12051,-0.4972683051384996,-0.26668382384514544,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,1.8597310702300704,-1.00528581601411,-0.4521387948217528,0.5839628306772547,-0.20334567660124667,-0.11091303436855945,-0.11685300932497628,0
11895,12054,-0.4200874747788464,-0.14675924772574062,0.8546473773853711,0.23897048466274623,0.7595928343681199,-0.9817083211827745,-0.23242727540418237,1.2436717139807505,-0.8193867387843742,-1.6225400453399945,0.196168202875358,0.5411687170550304,1
11898,12057,-0.4970157878226969,0.04858180684582297,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,2.2385896557517833,1.0083785007812063,-0.23546616718338548,1.8087465459405763,-0.20334567660124667,-0.16633360646276196,-0.2055252328784181,0
11904,12063,-0.4895414800998343,-0.5123981488083218,0.8546473773853711,-0.8046925665990159,-1.6740629040426172,1.8597310702300704,-0.594220370611807,-0.7935279030245252,0.7295646893535357,-0.20334567660124667,-0.02242382244067217,-0.19734418792830788,0
11906,12065,-0.48329710242403834,-0.17743314422711595,1.8537500543636145,0.23897048466274623,1.5708114138383655,2.2385896557517833,0.04735502823813091,1.25384590197869,-0.05132609415769504,-0.9129428604411723,0.10086822837895633,-0.20354855240474495,1
11908,12067,-0.4818819824176584,-0.5926682274397825,-0.14445529959287218,0.23897048466274623,-1.6740629040426172,0.9125846064257885,-0.45457957485074807,-0.5729230472765026,0.8981408072682285,0.5062515082975754,-0.07374441056503278,-0.20571085499116187,0
11911,12070,-0.4975702357817668,-0.6885458854605313,-1.1435579765711155,1.2826335359245082,0.7595928343681199,1.480872484708358,-0.4839274064411526,-0.08154670924369353,-0.3237203455278609,0.5062515082975754,0.0560914285378889,-0.20309102067238013,1
11915,12074,-0.18661029980506005,0.7903474619179565,-0.14445529959287218,-0.8046925665990159,-1.6740629040426172,1.6703017774692146,0.37877251794466643,-0.20460416479696772,-0.8149375294044824,-0.20334567660124667,-0.17034387617222602,-0.20366660405690246,0
11916,12075,0.6185638954298255,0.16594547779590757,-0.14445529959287218,-1.848355617860778,0.7595928343681199,-1.3605669067044872,0.6759775000031167,1.318129742224511,-0.47406582471716624,0.5062515082975754,-0.24236253171784264,-0.20571085499116187,2
11918,12078,-0.06224086635221421,-1.0117138165643143,-0.14445529959287218,0.23897048466274623,1.5708114138383655,0.15486743538236333,1.3818916169258724,1.1495203490203938,-1.0664850579207954,0.5062515082975754,-0.17121306832690622,-0.1619449384743587,2
11919,12079,0.156831463890079,-0.6221253788606701,0.8546473773853711,0.23897048466274623,-0.05162574510212579,-0.2239911501393489,-0.23863813491794988,0.17259328910711622,-0.6960718061503108,0.5062515082975754,-0.09827548689672316,-0.19922288214307618,1
11920,12080,-0.47182365920107816,-0.7286461380546088,0.8546473773853711,0.23897048466274623,0.7595928343681199,0.15486743538236333,-1.0738275062538556,-0.6568460667552203,-0.8115145755277489,-0.20334567660124667,0.10298841119336676,-0.19952549273304884,1
11925,12085,1.966051576259952,-0.734686444932957,1.8537500543636145,0.23897048466274623,-0.05162574510212579,-1.7394254922262002,-0.826359065528928,0.7075338012136615,-1.4178755815662956,-0.20334567660124667,-0.1863096646152322,-0.20064588867416333,2
11928,12088,-0.49494040497884906,-1.5692889809089894,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,0.5337260209040764,-1.1218711541545923,-0.976746029488713,1.4778951926310377,0.5062515082975754,-0.23484649856319922,0.44398497244328144,1
11929,12089,-0.47627729680295733,-0.7892976776004971,0.8546473773853711,1.2826335359245082,-0.05162574510212579,-0.0345618573784932,-0.059053848404083446,-0.49794774124340807,-0.6150572620809741,-0.9129428604411723,0.3294649297127982,-0.035146709817896124,1
11931,12091,-0.49831686599838493,-0.975199361678718,0.8546473773853711,-0.8046925665990159,-0.8628443245723714,-0.0345618573784932,-1.1629504701023203,-0.5307264270712592,-0.9502753988321164,-0.20334567660124667,0.2017527108115954,-0.19994041229943935,1
11932,12092,-0.4976434308011108,0.570077498999204,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-0.4134204429002054,-0.6244030307331507,0.1304343545842472,-1.1554026998251352,-0.20334567660124667,0.08192659155043007,-0.20529295738662742,1
11936,12096,-0.4866934808991525,0.5835595488193451,-0.14445529959287218,1.2826335359245082,-0.8628443245723714,0.5337260209040764,-0.9332868733913278,-0.4209998299925183,0.5072596519022045,-0.20334567660124667,0.2623076881995838,-0.20177131818874733,0
11937,12097,-0.4849166792410257,-1.5692889809089894,0.8546473773853711,0.23897048466274623,-0.05162574510212579,0.3442967281432199,-0.2840861981267282,0.6703051988324948,-0.4615603332287824,-0.9129428604411723,-0.24087501861802424,0.6176971029809558,1
11939,12099,-0.4986345320291913,0.9653243565370666,0.8546473773853711,-0.8046925665990159,-0.05162574510212579,0.5337260209040764,-0.5576772002539596,-0.8652070877591241,1.4905405479782976,-0.20334567660124667,-0.13927760579969992,0.5125557256109872,0
11940,12100,0.460244616999883,-0.03408644019387913,-0.14445529959287218,0.23897048466274623,-0.8628443245723714,0.15486743538236333,1.0991826211037317,1.251809836544393,1.0745863565033205,-0.9129428604411723,-0.23193054665152887,-0.20497155797887895,2
11942,12102,-0.44890024204832063,-1.0545951907923734,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,-0.0345618573784932,-0.7603479586089906,-0.8922864607997605,-0.7252076389433301,0.5062515082975754,0.4792300072756528,-0.20243106273028963,1
11943,12103,-0.4801548168408637,0.758687000117533,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,0.5337260209040764,-0.878705865452208,-0.480863175220671,-0.06610801255497456,-0.9129428604411723,-0.16888322888645665,0.6784489787235902,0
11944,12104,-0.4945608065815666,-0.11028387096703259,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,0.5337260209040764,-1.0854468794405763,-1.2777692405477885,0.7628264926303462,0.5062515082975754,0.11522177765914521,-0.15631190372577625,0
11945,12105,-0.48418007430670607,-0.7521666525089532,-1.1435579765711155,-1.848355617860778,1.5708114138383655,0.9125846064257885,0.5955244162926324,0.04108067824530702,-0.4233716461717426,1.2158486931963974,0.20433200160385634,-0.19988475399142888,1
11947,12107,-0.2969856235679722,0.8040847259294167,-1.1435579765711155,0.23897048466274623,-0.05162574510212579,-1.9288547849870563,0.10235397772406152,-0.2130518446758156,-0.99328748151169,-0.20334567660124667,0.3576336691632074,0.01919284500643102,1
11948,12108,-0.4742903295872376,0.7038245579881441,0.8546473773853711,0.23897048466274623,-0.05162574510212579,1.102013899186645,-0.2847803883067952,-0.5260635406213111,0.2418153434239156,-0.20334567660124667,-0.2069155148317031,0.3142725238902262,0
11950,12110,0.2510959539029358,-0.7656961682687252,2.8528527313418577,0.23897048466274623,-0.05162574510212579,0.7231553136649329,-0.07530281295173273,1.9016328107485259,-0.9061075409574365,0.5062515082975754,-0.1603683831081513,-0.19748251741731318,1
11951,12111,-0.47481348470267215,-0.9656832299899749,0.8546473773853711,0.23897048466274623,-0.05162574510212579,-1.9288547849870563,0.08183994778288793,-0.2568132718838989,-0.6918213377125226,0.5062515082975754,0.6959535803336416,-0.20535783306719654,1
11952,12112,-0.4978370962734361,1.6743620420197505,-0.14445529959287218,-0.8046925665990159,0.7595928343681199,-0.4134204429002054,0.6053501691140651,-0.874143879755155,0.5743116665538178,-0.9129428604411723,-0.12074724926588426,0.43878493793354834,0
11956,12116,1.3880814919713238,-0.6481774508411159,1.8537500543636145,-0.8046925665990159,0.7595928343681199,-0.4134204429002054,1.3094685169550777,2.437016984881222,0.45426831657119,-0.20334567660124667,-0.23158278757106848,-0.19391436646944957,2
11958,12118,-0.1897756961020007,1.0250609240544308,0.8546473773853711,0.23897048466274623,-1.6740629040426172,0.3442967281432199,0.31141037945965605,0.062280844743973184,-1.029949563198909,0.5062515082975754,-0.23713321892177236,0.3418970679186823,1
11959,12119,-0.49006333264844537,0.5830435460240287,-0.14445529959287218,1.2826335359245082,-1.6740629040426172,-1.3605669067044872,-0.7761696057197712,-0.9241677582851456,0.859773342581488,0.5062515082975754,0.3728465830767942,-0.20470914898994338,0
11960,12120,-0.04421832767033506,-1.0755677465683815,1.8537500543636145,1.2826335359245082,1.5708114138383655,1.102013899186645,0.4327914511725733,1.368039479493045,-0.53813825440935,-0.9129428604411723,-0.21088737251218156,-0.19833759810283294,1
11961,12121,-0.42829728453273297,0.9233530716332138,0.8546473773853711,1.2826335359245082,0.7595928343681199,0.5337260209040764,-1.0036947724611187,-0.7551855561356461,-0.2902607340445954,-0.9129428604411723,-0.19721155523615125,0.3700429561851437,1
11962,12122,-0.3972184815573196,0.515454079458697,0.8546473773853711,0.23897048466274623,0.7595928343681199,-0.0345618573784932,-0.7316716782932918,-0.7959264784544244,-0.5402491232134059,0.5062515082975754,-0.19141399044751017,0.629086683547891,1
11963,12123,-0.2771643433302605,-0.197567618198348,-1.1435579765711155,-0.8046925665990159,-1.6740629040426172,1.2914431919475016,0.5623329052803838,1.0048435206024813,-0.16646023881634775,-3.75133160003646,-0.06632799351393728,-0.20341327081146215,2
11966,12126,-0.23262688206549192,0.9243985204254627,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,-0.2239911501393489,1.3294356319734928,4.06887534045849,0.3642679950861998,-0.20334567660124667,-0.22063131263822502,-0.20571085499116187,2
11967,12127,0.24144245188438065,0.30405985337488806,-0.14445529959287218,0.23897048466274623,0.7595928343681199,1.102013899186645,-0.4573386599487219,-0.37203053350113596,-0.955926890615452,0.5062515082975754,-0.2257430373692658,-0.2018719992276693,1
11968,12128,-0.48503096691592523,-0.2714761598127098,-0.14445529959287218,1.2826335359245082,-0.05162574510212579,-0.7922790284219184,-0.25619369902960976,-0.7067522417604286,0.1904313054820362,0.5062515082975754,-0.05862397553121091,0.10129952891879353,1
11969,12129,0.6612338697637491,-0.8275424133010829,-0.14445529959287218,1.2826335359245082,0.7595928343681199,-0.7922790284219184,-0.22172675383992016,-0.28893145281892835,-0.8340875991897093,-0.9129428604411723,-0.24236253171784264,-0.14048625878396967,1
11971,12131,-0.4968124325571299,0.07700498911686066,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,-0.0345618573784932,-0.7446926048756983,-1.0764316057283858,-1.1163615190913778,-0.20334567660124667,0.4621426992239363,-0.19448434880729562,1
11972,12132,0.05147598410416489,-0.3110877199649882,-0.14445529959287218,0.23897048466274623,0.7595928343681199,-0.7922790284219184,0.261135939174429,-0.2837015190134746,-0.6346690716204102,1.2158486931963974,-0.15594836521872513,-0.20571085499116187,1
11973,12133,0.6657109766587909,0.5234611033531337,-1.1435579765711155,0.23897048466274623,-2.4852814835128627,-1.7394254922262002,-0.2359250618654667,0.02904003048191711,-0.7264219252490342,-0.20334567660124667,-0.24236253171784264,-0.2004760065265197,2
