,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ
11913,45768.0,58021.0,81660.0,38714.0,23940.0,41695.0,41469.0,61557.0
11914,7754.0,7329.0,6388.0,5671.0,6282.0,6506.0,7165.0,5613.0
11915,6408.0,8062.0,8769.0,5516.0,6360.0,7844.0,9156.0,5262.0
11916,2476.0,2769.0,3005.0,2444.0,2698.0,2729.0,3372.0,2066.0
11917,3626.0,6514.0,14111.0,12494.0,15053.0,10448.0,15688.0,9292.0
11918,15706.0,13965.0,16059.0,19109.0,18472.0,24538.0,14671.0,15840.0
11919,7795.0,4283.0,63992.0,3277.0,4063.0,3478.0,4666.0,3093.0
11920,14648.0,17060.0,18419.0,12711.0,13208.0,11375.0,13206.0,16385.0
11921,46426.0,32540.0,41658.0,66430.0,38433.0,34973.0,79016.0,15995.0
11922,25087.0,70934.0,56294.0,25596.0,71949.0,47430.0,62238.0,42266.0
11923,2359.0,2394.0,3227.0,3441.0,5735.0,4576.0,5858.0,6363.0
11924,172336.0,111871.0,135258.0,181687.0,279223.0,204630.0,145393.0,157741.0
11925,5004.0,5869.0,5260.0,8986.0,5330.0,5388.0,6502.0,5572.0
11926,8199.0,7399.0,13035.0,6938.0,6842.0,9241.0,8233.0,7220.0
11927,43173.0,19202.0,28475.0,26946.0,12854.0,15120.0,17934.0,20889.0
11928,24962.0,26183.0,17179.0,35673.0,15622.0,17541.0,20034.0,13392.0
11929,9520.0,9087.0,10935.0,16348.0,11581.0,23023.0,14412.0,38927.0
11930,7993.0,6297.0,4831.0,6898.0,3839.0,3957.0,3680.0,3177.0
11931,4345.0,6265.0,7388.0,5781.0,6309.0,8071.0,7974.0,5470.0
11932,18284.0,28272.0,18197.0,26524.0,16535.0,43559.0,26800.0,24128.0
11933,23266.0,32378.0,20362.0,18204.0,18049.0,12583.0,15231.0,9924.0
11934,33405.0,67366.0,47376.0,140721.0,69844.0,28230.0,45616.0,49509.0
11935,36294.0,87396.0,25561.0,24813.0,26402.0,12155.0,20975.0,9001.0
11936,7293.0,11496.0,10785.0,14494.0,7280.0,9321.0,8351.0,6393.0
11937,5788.0,5021.0,19356.0,9799.0,6830.0,20218.0,10295.0,7109.0
11938,12457.0,7104.0,11476.0,6719.0,23610.0,9627.0,8891.0,7141.0
11939,5443.0,3519.0,5099.0,3848.0,4904.0,4866.0,4667.0,3807.0
11940,7959.0,10854.0,13104.0,7224.0,11195.0,16336.0,14178.0,7053.0
11941,15829.0,16655.0,25222.0,16659.0,19984.0,15583.0,36343.0,33472.0
11942,3327.0,3385.0,3401.0,2598.0,4239.0,3353.0,4003.0,2609.0
11943,97749.0,100295.0,89166.0,97809.0,87931.0,65317.0,56313.0,52025.0
11944,5649.0,3573.0,5158.0,3270.0,6477.0,4339.0,4764.0,3172.0
11945,7962.0,7722.0,10307.0,5903.0,6698.0,7151.0,7857.0,5623.0
11946,3283.0,3659.0,3772.0,3694.0,4184.0,4082.0,3474.0,2286.0
11947,5893.0,5626.0,5780.0,4211.0,4198.0,5158.0,5610.0,4591.0
11948,169249.0,134296.0,49291.0,111674.0,26685.0,91504.0,144171.0,112154.0
11949,4321.0,3684.0,4583.0,4319.0,6653.0,6697.0,4332.0,3563.0
11950,13259.0,11874.0,13366.0,8972.0,12280.0,14871.0,17856.0,19129.0
11951,,5279.0,7984.0,3377.0,3680.0,5295.0,4327.0,2889.0
11952,7279.0,10241.0,11077.0,7163.0,8573.0,11173.0,10474.0,7534.0
11953,6995.0,6681.0,11952.0,12098.0,7682.0,6979.0,8846.0,6182.0
11954,7874.0,13876.0,11979.0,9869.0,14767.0,10126.0,13936.0,8807.0
11955,6751.0,10707.0,6959.0,7745.0,6940.0,19483.0,7523.0,7010.0
11956,12828.0,14185.0,19496.0,14792.0,23299.0,16531.0,16727.0,13745.0
11957,4734.0,6436.0,6862.0,9800.0,8827.0,7907.0,6971.0,8173.0
11958,5489.0,5100.0,6589.0,6308.0,6236.0,6533.0,8547.0,4834.0
11959,16130.0,22561.0,18502.0,19936.0,38090.0,49219.0,31603.0,26939.0
11960,4070.0,4418.0,6437.0,3514.0,4012.0,4486.0,4458.0,4256.0
11961,78850.0,248378.0,150426.0,92679.0,131280.0,132950.0,83423.0,86438.0
11962,6366.0,12356.0,10065.0,7417.0,9585.0,8821.0,10896.0,7738.0
11963,4735.0,4460.0,4927.0,6072.0,4825.0,5692.0,4976.0,3300.0
11964,6621.0,6537.0,13708.0,10015.0,7811.0,8600.0,10853.0,10138.0
11965,37426.0,21688.0,22084.0,30548.0,23043.0,21991.0,8502.0,24598.0
11966,91345.0,54407.0,89097.0,394928.0,110642.0,63525.0,79290.0,88369.0
11967,30072.0,22683.0,21360.0,11711.0,23973.0,16819.0,30882.0,13544.0
11968,9127.0,8724.0,11810.0,9323.0,10915.0,10926.0,9892.0,7122.0
11969,4707.0,4537.0,6236.0,5482.0,5428.0,7331.0,4706.0,8038.0
11970,45743.0,107635.0,85086.0,63797.0,52085.0,51288.0,83627.0,33561.0
11971,14350.0,10801.0,12184.0,12931.0,12641.0,10840.0,12481.0,16201.0
11972,10668.0,9872.0,8616.0,8318.0,7562.0,9695.0,10248.0,9438.0
11973,7455.0,6577.0,8861.0,6463.0,6851.0,6183.0,6300.0,5284.0
11974,2998.0,3534.0,3716.0,2846.0,3071.0,3032.0,3562.0,2447.0
11975,4367.0,5195.0,5263.0,2817.0,2746.0,3360.0,4849.0,3023.0
11976,17360.0,30089.0,24262.0,17483.0,22803.0,21863.0,20614.0,17476.0
11977,6035.0,5446.0,7267.0,4998.0,14858.0,19405.0,5884.0,5547.0
11978,5673.0,4800.0,5086.0,4786.0,5012.0,4970.0,5134.0,4098.0
11979,12926.0,12924.0,17418.0,17027.0,35728.0,17391.0,24877.0,15447.0
11980,23258.0,25188.0,11218.0,10022.0,32966.0,23467.0,38148.0,7104.0
11981,9459.0,11345.0,12232.0,6455.0,10616.0,9659.0,11725.0,6037.0
11982,6900.0,3564.0,7935.0,5641.0,5840.0,4982.0,6872.0,3773.0
11983,3636.0,3687.0,4514.0,3262.0,3573.0,3699.0,4083.0,2816.0
11984,2460.0,2490.0,2842.0,1862.0,2518.0,2405.0,2887.0,2376.0
11985,8819.0,12429.0,6803.0,6575.0,5348.0,6212.0,8477.0,6013.0
11986,4459.0,3417.0,5188.0,3945.0,3812.0,6266.0,3901.0,3676.0
11987,32593.0,46986.0,53431.0,34122.0,44262.0,49633.0,69280.0,60847.0
11988,18454.0,27428.0,52517.0,14060.0,40757.0,10475.0,10043.0,11653.0
11989,17731.0,11746.0,9310.0,7691.0,5679.0,8679.0,7730.0,4706.0
11990,7871.0,9108.0,9908.0,10035.0,11329.0,23284.0,15912.0,8634.0
11991,10175.0,8350.0,7475.0,8260.0,9574.0,8619.0,8737.0,8563.0
11992,3340.0,3688.0,4718.0,3060.0,4434.0,4078.0,4699.0,3162.0
11993,5798.0,5349.0,4244.0,4301.0,4753.0,4810.0,3926.0,3302.0
11994,19119.0,10828.0,9879.0,8497.0,11356.0,12148.0,14251.0,10531.0
11995,14626.0,4495.0,9571.0,8183.0,6373.0,7946.0,9769.0,11527.0
11996,7521.0,5879.0,11458.0,5236.0,5786.0,5683.0,9158.0,5333.0
11997,6044.0,4588.0,8710.0,4785.0,20776.0,8690.0,15381.0,12094.0
11998,5035.0,5359.0,5592.0,6478.0,6005.0,6587.0,5244.0,4022.0
11999,8638.0,8627.0,9561.0,9051.0,14123.0,9795.0,10283.0,5788.0
12000,3693.0,2891.0,3402.0,2675.0,4002.0,4389.0,6392.0,2878.0
12001,4394.0,3362.0,6170.0,3480.0,3706.0,7925.0,4568.0,3556.0
12002,3458.0,3837.0,4233.0,3089.0,3641.0,3403.0,3784.0,2499.0
12003,66765.0,27444.0,38059.0,39102.0,56134.0,39087.0,54095.0,52003.0
12004,11495.0,8098.0,10622.0,5315.0,7267.0,12099.0,16579.0,59826.0
12005,25543.0,25990.0,27403.0,17643.0,33175.0,37272.0,39273.0,44061.0
12006,25365.0,31647.0,29103.0,33891.0,34890.0,63291.0,47069.0,29142.0
12007,14922.0,30920.0,23420.0,17870.0,32537.0,44680.0,23946.0,48159.0
12008,53221.0,13702.0,26649.0,25630.0,22349.0,26690.0,15131.0,21697.0
12009,52370.0,86230.0,69767.0,74281.0,60505.0,99546.0,139941.0,92850.0
12010,11370.0,13219.0,17040.0,7808.0,8924.0,12630.0,16869.0,18055.0
12011,11414.0,12569.0,9807.0,5807.0,5603.0,8593.0,6838.0,5456.0
12012,7595.0,8192.0,10108.0,8587.0,8279.0,7287.0,6894.0,6257.0
12013,28617.0,23948.0,55606.0,21917.0,30270.0,20861.0,44473.0,22577.0
12014,7168.0,5426.0,7722.0,5538.0,6890.0,7353.0,6851.0,6193.0
12015,3612.0,3144.0,4344.0,2854.0,3413.0,3466.0,4498.0,2912.0
12016,7612.0,10491.0,7658.0,8704.0,14455.0,7498.0,22757.0,15087.0
12017,22838.0,69101.0,48670.0,34314.0,38559.0,30407.0,61429.0,14873.0
12018,5564.0,5514.0,6301.0,4523.0,5723.0,4854.0,3842.0,3576.0
12019,43284.0,20436.0,20717.0,24322.0,20531.0,25920.0,28001.0,38856.0
12020,4245.0,4399.0,5050.0,3856.0,5329.0,8137.0,4404.0,3106.0
12021,6206.0,5798.0,7125.0,5426.0,6089.0,6151.0,6214.0,5208.0
12022,4933.0,8188.0,8856.0,8928.0,6037.0,5362.0,9508.0,9726.0
12023,10699.0,13959.0,47869.0,19279.0,17819.0,17208.0,14720.0,13886.0
12024,10865.0,9775.0,10744.0,9793.0,9790.0,11570.0,11289.0,11591.0
12025,25560.0,26730.0,61235.0,63331.0,18954.0,21873.0,39126.0,16547.0
12026,5924.0,7780.0,5883.0,4259.0,6313.0,6279.0,5643.0,3797.0
12027,6336.0,9850.0,9548.0,6626.0,7883.0,7340.0,8581.0,6126.0
12028,24165.0,16827.0,62905.0,19512.0,16020.0,14999.0,29589.0,12106.0
12029,7358.0,3329.0,13293.0,6172.0,5808.0,5180.0,6425.0,5671.0
12030,77779.0,92096.0,45517.0,112773.0,32244.0,50514.0,66067.0,59504.0
12031,15409.0,17034.0,12785.0,9644.0,15148.0,15649.0,19015.0,37092.0
12032,8897.0,9010.0,9988.0,11536.0,6961.0,7266.0,7002.0,5085.0
12033,192311.0,78992.0,89773.0,106404.0,129958.0,100646.0,100125.0,77562.0
12034,50017.0,58029.0,37612.0,57843.0,51447.0,62643.0,51911.0,95559.0
12035,8752.0,9780.0,9449.0,8343.0,9190.0,9457.0,8776.0,6620.0
12036,24505.0,34154.0,24206.0,36514.0,57304.0,64923.0,49563.0,43316.0
12037,31308.0,33398.0,32774.0,75716.0,75279.0,45335.0,27089.0,51743.0
12038,24381.0,32358.0,31199.0,111498.0,178965.0,106634.0,138358.0,91202.0
12039,4201.0,5311.0,4198.0,3608.0,4815.0,4908.0,4985.0,4023.0
12040,8121.0,7077.0,10217.0,9948.0,8655.0,10451.0,7180.0,6502.0
12041,8792.0,8754.0,12348.0,17011.0,6916.0,10570.0,10923.0,8555.0
12042,22794.0,23606.0,15667.0,22129.0,22192.0,32678.0,32672.0,22603.0
12043,45335.0,41863.0,70839.0,82871.0,44562.0,77075.0,51273.0,44024.0
12044,8373.0,10221.0,8520.0,22608.0,9726.0,16762.0,17696.0,12013.0
12045,7529.0,6441.0,6729.0,6350.0,7627.0,6645.0,6166.0,5398.0
12046,89570.0,25519.0,37027.0,25234.0,16822.0,66771.0,76258.0,11564.0
12047,3036.0,2783.0,3051.0,2066.0,2560.0,6810.0,3237.0,2367.0
12048,5873.0,7239.0,8063.0,6502.0,8763.0,8288.0,13058.0,8944.0
12049,6993.0,8347.0,9287.0,9543.0,7226.0,8464.0,6794.0,5745.0
12050,6352.0,6160.0,7128.0,6144.0,7031.0,7918.0,8325.0,14531.0
12051,3328.0,4874.0,4006.0,4082.0,3855.0,5953.0,4497.0,3880.0
12052,50071.0,42133.0,532596.0,76777.0,64529.0,79995.0,113430.0,90603.0
12053,19854.0,11693.0,17197.0,15615.0,16923.0,21021.0,42060.0,14066.0
12054,7119.0,7477.0,6383.0,7131.0,8053.0,6310.0,14364.0,7209.0
12055,32360.0,16375.0,4867.0,5244.0,7582.0,5036.0,3841.0,4423.0
12056,6455.0,6423.0,10751.0,12093.0,10463.0,10808.0,12337.0,9743.0
12057,2167.0,2079.0,2418.0,2633.0,3869.0,3403.0,3005.0,1641.0
12058,38517.0,34044.0,53053.0,30514.0,45157.0,37809.0,58426.0,47124.0
12059,7412.0,54248.0,99731.0,119764.0,59691.0,70013.0,66473.0,37465.0
12060,23976.0,81797.0,68786.0,82294.0,68348.0,73008.0,37256.0,33989.0
12061,5938.0,6455.0,8504.0,6360.0,6594.0,7568.0,9179.0,6632.0
12062,4454.0,4506.0,5944.0,4098.0,11106.0,4991.0,9939.0,5507.0
12063,5508.0,5582.0,5779.0,6462.0,7371.0,10666.0,5533.0,3977.0
12064,66200.0,75931.0,55346.0,168003.0,61098.0,149260.0,47814.0,54015.0
12065,11941.0,13417.0,11956.0,15587.0,11377.0,10935.0,23288.0,9912.0
12066,4871.0,4862.0,6606.0,12934.0,5631.0,5478.0,5738.0,5404.0
12067,6246.0,5250.0,3808.0,4196.0,4776.0,4263.0,5309.0,16599.0
12068,6609.0,6314.0,6636.0,6494.0,7786.0,6761.0,8530.0,5995.0
12069,21418.0,24474.0,20249.0,34863.0,22756.0,22230.0,22825.0,19155.0
12070,5733.0,4745.0,6982.0,4644.0,5440.0,5399.0,5787.0,4296.0
12071,8793.0,17898.0,10503.0,13305.0,12014.0,22933.0,15255.0,12428.0
12072,4216.0,4841.0,4751.0,3917.0,4374.0,4929.0,5194.0,3629.0
12073,327683.0,165548.0,205055.0,257882.0,224493.0,252018.0,348118.0,161822.0
12074,21518.0,19844.0,29999.0,23193.0,27046.0,20551.0,19626.0,15215.0
12075,208624.0,57263.0,38165.0,70527.0,74868.0,71240.0,55497.0,73694.0
12076,7768.0,6549.0,7856.0,7078.0,38483.0,7887.0,9066.0,7782.0
12077,,,,,,53617.0,,
12078,41800.0,40978.0,47419.0,33482.0,33013.0,16257.0,20001.0,29740.0
12079,36876.0,63431.0,43238.0,40378.0,30641.0,12299.0,23112.0,12582.0
12080,5348.0,4900.0,5379.0,4401.0,4407.0,5621.0,5508.0,4385.0
12081,358710.0,175585.0,126630.0,133687.0,288845.0,215820.0,167513.0,211821.0
12082,6507.0,8677.0,8363.0,9951.0,7584.0,7159.0,8075.0,14487.0
12083,4510.0,4317.0,5723.0,3724.0,4511.0,6622.0,4677.0,4042.0
12084,83082.0,55811.0,73835.0,98303.0,79053.0,127903.0,112626.0,243229.0
12085,154871.0,80975.0,151935.0,172186.0,107013.0,113013.0,114068.0,167378.0
12086,6009.0,5353.0,7333.0,5013.0,5053.0,7507.0,7341.0,8018.0
12087,6594.0,6327.0,5733.0,6375.0,7765.0,6059.0,7423.0,5504.0
12088,6137.0,5131.0,5854.0,5690.0,5566.0,5282.0,5860.0,4868.0
12089,4259.0,5210.0,5497.0,4162.0,6129.0,5644.0,5662.0,3489.0
12090,15542.0,27881.0,22035.0,14369.0,20228.0,30273.0,22913.0,27448.0
12091,6032.0,5499.0,6183.0,6126.0,6815.0,7163.0,6875.0,6003.0
12092,5847.0,8704.0,7615.0,5540.0,6720.0,7385.0,7167.0,5576.0
12093,67587.0,72262.0,46877.0,81628.0,23997.0,16491.0,41037.0,38507.0
12094,7609.0,12977.0,7782.0,9292.0,11737.0,11673.0,8428.0,8454.0
12095,16471.0,24907.0,10103.0,48822.0,28844.0,59405.0,42680.0,29645.0
12096,4957.0,4946.0,5103.0,4829.0,5445.0,6408.0,6225.0,4121.0
12097,11908.0,8439.0,7648.0,7838.0,17445.0,7204.0,18155.0,6224.0
12098,4313.0,3300.0,3681.0,3889.0,5245.0,4270.0,3179.0,2673.0
12099,4948.0,4376.0,5895.0,4173.0,4916.0,8229.0,5597.0,3491.0
12100,26473.0,23208.0,14989.0,21550.0,163738.0,56321.0,42362.0,18071.0
12101,9547.0,17927.0,20928.0,11030.0,13512.0,9932.0,17227.0,13971.0
12102,9423.0,8181.0,9866.0,8316.0,10359.0,7156.0,8144.0,7911.0
12103,3829.0,4050.0,5911.0,3491.0,4645.0,4114.0,5105.0,3485.0
12104,7365.0,6756.0,6195.0,5000.0,4847.0,5067.0,6420.0,4424.0
12105,9850.0,5423.0,6851.0,4359.0,5755.0,8726.0,7526.0,5417.0
12106,3500.0,4730.0,9189.0,5737.0,8576.0,5714.0,20252.0,4823.0
12107,6661.0,6747.0,6968.0,5895.0,5568.0,7359.0,7209.0,5598.0
12108,3404.0,2487.0,3268.0,3846.0,3951.0,3793.0,3679.0,2481.0
12109,10892.0,11194.0,22658.0,13077.0,13969.0,18765.0,13856.0,11771.0
12110,69423.0,47016.0,47505.0,44683.0,23989.0,37824.0,34596.0,26925.0
12111,14541.0,11892.0,16109.0,9842.0,11879.0,13480.0,11607.0,7816.0
12112,4856.0,4851.0,8921.0,4700.0,3529.0,4378.0,6727.0,2459.0
12113,3769.0,3621.0,4100.0,5015.0,4238.0,4756.0,5066.0,3355.0
12114,16678.0,11131.0,10720.0,22726.0,11507.0,26262.0,19628.0,12109.0
12115,3545.0,3884.0,5391.0,4161.0,7066.0,4832.0,7298.0,4759.0
12116,192637.0,50279.0,212787.0,138463.0,168133.0,25013.0,182103.0,29149.0
12117,11079.0,7488.0,30498.0,24951.0,22196.0,23111.0,34841.0,19911.0
12118,12332.0,22288.0,10451.0,10499.0,16882.0,13484.0,11490.0,3885.0
12119,5990.0,5193.0,6607.0,5140.0,5911.0,6347.0,6180.0,4766.0
12120,22051.0,76007.0,28892.0,38814.0,34086.0,32218.0,31621.0,20000.0
12121,5314.0,6082.0,6348.0,4954.0,5071.0,5742.0,6828.0,4578.0
12122,5777.0,4115.0,6011.0,4964.0,4474.0,4134.0,5161.0,4615.0
12123,8844.0,15607.0,5884.0,14070.0,33627.0,37451.0,101566.0,17023.0
12124,13131.0,10244.0,14206.0,8217.0,10813.0,14415.0,9793.0,11008.0
12125,4857.0,4908.0,4921.0,4129.0,4075.0,4721.0,4265.0,3608.0
12126,92553.0,224962.0,80489.0,175668.0,14767.0,28953.0,106070.0,112401.0
12127,63690.0,55392.0,63005.0,45000.0,51741.0,62404.0,31811.0,83347.0
12128,5039.0,4070.0,3900.0,3317.0,3467.0,3787.0,4391.0,2819.0
12129,24943.0,46736.0,79353.0,33179.0,49776.0,41607.0,30245.0,17816.0
12130,16031.0,19337.0,16742.0,84878.0,49051.0,21552.0,17190.0,27017.0
12131,9010.0,9385.0,12128.0,8013.0,7448.0,7766.0,10580.0,6558.0
12132,50402.0,45007.0,40198.0,23532.0,21624.0,37906.0,26413.0,47460.0
12133,44572.0,27343.0,40590.0,39829.0,25757.0,55530.0,39938.0,53940.0
12134,60135.0,28578.0,23413.0,32064.0,24369.0,59965.0,45187.0,29788.0
12135,288226.0,183961.0,854670.0,355688.0,136136.0,198953.0,189313.0,263248.0
12136,6142.0,,19436.0,7556.0,,93685.0,154245.0,37428.0
12137,6035.0,6355.0,9886.0,5533.0,6001.0,5756.0,8200.0,13117.0
12138,41585.0,39944.0,31886.0,58282.0,27665.0,27299.0,20558.0,24652.0
12139,92440.0,80651.0,22950.0,52685.0,67695.0,26687.0,33185.0,24451.0
12140,55899.0,135826.0,130057.0,146970.0,188477.0,171121.0,307223.0,250439.0
12141,5637.0,5665.0,6318.0,4772.0,6400.0,5503.0,4072.0,3860.0
12142,8399.0,13835.0,7758.0,22437.0,9321.0,13967.0,10006.0,7490.0
12143,3330.0,3103.0,3297.0,3065.0,3576.0,3871.0,3670.0,3707.0
12144,9948.0,8378.0,8211.0,5291.0,9992.0,7749.0,8260.0,6260.0
12145,19097.0,38949.0,37208.0,23957.0,76426.0,52173.0,57839.0,25564.0
12146,17107.0,26837.0,15339.0,16371.0,37157.0,22071.0,38914.0,44568.0
12147,45853.0,30092.0,14839.0,31693.0,47770.0,16565.0,16678.0,11354.0
12148,36968.0,17615.0,16181.0,20157.0,19803.0,16074.0,26947.0,27300.0
12149,9511.0,6194.0,6200.0,4509.0,5458.0,5550.0,6077.0,5463.0
12150,4583.0,3878.0,3986.0,2943.0,4406.0,3380.0,3181.0,2755.0
12151,90455.0,109729.0,211827.0,132147.0,195295.0,381346.0,189274.0,254875.0
12152,5203.0,5324.0,6969.0,5331.0,7531.0,6077.0,7120.0,4871.0
12153,7735.0,5884.0,7161.0,5745.0,5603.0,6874.0,6331.0,4618.0
12154,6417.0,7348.0,9056.0,6453.0,8572.0,7679.0,11780.0,8826.0
12155,6614.0,13990.0,11179.0,7885.0,15348.0,19654.0,19098.0,14700.0
12156,8152.0,12020.0,11312.0,8240.0,9286.0,11215.0,11945.0,18200.0
12157,42363.0,63917.0,66035.0,54412.0,81989.0,79551.0,73960.0,52865.0
12158,19108.0,19408.0,20283.0,14959.0,17671.0,22682.0,16299.0,13330.0
12159,6973.0,5984.0,6395.0,4376.0,4406.0,6000.0,4912.0,4041.0
12160,9906.0,9045.0,8173.0,8094.0,8481.0,12717.0,10938.0,8218.0
12161,6089.0,7043.0,7713.0,6838.0,7283.0,11102.0,7934.0,6118.0
12162,6778.0,6096.0,16984.0,12513.0,15453.0,10436.0,10059.0,10923.0
12163,8062.0,9409.0,12270.0,7645.0,8653.0,6697.0,3657.0,2945.0
12164,10154.0,9536.0,10783.0,7152.0,12228.0,8754.0,14519.0,6573.0
12165,23485.0,11567.0,18734.0,11508.0,19402.0,15289.0,14826.0,8873.0
12166,,,5502.0,4187.0,5142.0,5561.0,8089.0,5911.0
12167,8335.0,12315.0,10977.0,8119.0,9834.0,8037.0,8043.0,6577.0
12168,10869.0,8262.0,7337.0,10000.0,5942.0,7472.0,7753.0,4899.0
12169,9204.0,7951.0,9832.0,12536.0,9769.0,8091.0,8631.0,6288.0
12170,5857.0,5899.0,5847.0,4807.0,6127.0,6550.0,6632.0,3816.0
12171,29166.0,27300.0,42282.0,28606.0,32578.0,23649.0,33767.0,25088.0
12172,7242.0,5778.0,7124.0,6335.0,6947.0,6654.0,8048.0,6147.0
12173,13796.0,20658.0,22336.0,34313.0,23595.0,22988.0,25935.0,19120.0
12174,8287.0,5367.0,6734.0,5051.0,5914.0,6388.0,7778.0,6344.0
12175,18489.0,12078.0,27722.0,10727.0,11675.0,18413.0,13662.0,10410.0
12176,5146.0,5340.0,4947.0,4771.0,4572.0,5072.0,5879.0,5289.0
12177,39592.0,24540.0,22560.0,40922.0,19399.0,36207.0,39422.0,14797.0
12178,5356.0,5015.0,6974.0,5775.0,7584.0,5252.0,5302.0,5233.0
12179,7217.0,5942.0,8046.0,6466.0,8820.0,7392.0,7474.0,5281.0
12180,14140.0,15426.0,11854.0,20987.0,12953.0,15357.0,9284.0,7998.0
12181,8238.0,8478.0,8335.0,11409.0,10663.0,8805.0,12477.0,6260.0
12182,,,6272.0,5966.0,5517.0,6423.0,7578.0,6103.0
12183,7870.0,4955.0,8822.0,4461.0,11028.0,7703.0,7701.0,6950.0
12184,5251.0,6110.0,6151.0,6332.0,5400.0,4995.0,5341.0,4344.0
12185,5456.0,7993.0,10126.0,6628.0,9328.0,5678.0,10208.0,4378.0
12186,46321.0,37236.0,33250.0,44470.0,30639.0,32113.0,29353.0,27316.0
12187,2769.0,3631.0,7672.0,11244.0,2893.0,2355.0,2373.0,2221.0
12188,6142.0,7550.0,6296.0,5231.0,7475.0,5294.0,6917.0,7280.0
12189,6602.0,10675.0,6473.0,4613.0,5408.0,4543.0,5495.0,6448.0
12190,42990.0,26986.0,38154.0,23075.0,24291.0,55431.0,20898.0,26149.0
12191,154342.0,100201.0,114205.0,94577.0,168039.0,82261.0,107461.0,109605.0
12192,11028.0,15790.0,14217.0,14825.0,10891.0,14560.0,14652.0,13537.0
12193,5575.0,7919.0,7772.0,7491.0,8385.0,9848.0,8179.0,4352.0
12194,14116.0,16240.0,14802.0,31533.0,23527.0,22335.0,19322.0,32961.0
12195,4196.0,3999.0,5749.0,4413.0,4801.0,4670.0,5235.0,4238.0
12196,6380.0,6612.0,9754.0,6629.0,5089.0,7231.0,7545.0,4723.0
12197,5943.0,5785.0,4979.0,4684.0,5252.0,5774.0,4328.0,3272.0
12198,4325.0,6283.0,7065.0,9286.0,7732.0,8854.0,8571.0,7039.0
12199,2844.0,2665.0,3598.0,2853.0,3251.0,3109.0,3357.0,2454.0
12200,42157.0,58063.0,59557.0,34240.0,36952.0,41236.0,50519.0,82274.0
12201,4697.0,11482.0,4652.0,5179.0,3582.0,4126.0,5474.0,3849.0
12202,10168.0,10061.0,17829.0,7541.0,8682.0,7148.0,7687.0,8009.0
12203,203129.0,137168.0,145097.0,164196.0,124632.0,76792.0,56466.0,92775.0
12204,4133.0,4245.0,4943.0,3670.0,3992.0,4260.0,4525.0,3644.0
12205,14371.0,7245.0,14151.0,12829.0,6704.0,17503.0,10954.0,5100.0
12206,151173.0,122870.0,278797.0,175421.0,269025.0,200826.0,271075.0,258325.0
12207,22331.0,69060.0,44615.0,46034.0,25931.0,25474.0,45689.0,54204.0
12208,83318.0,72425.0,66391.0,65210.0,49659.0,106049.0,140849.0,122923.0
12209,8720.0,6686.0,15241.0,9345.0,7295.0,7206.0,10154.0,9293.0
12210,76605.0,129810.0,60474.0,105438.0,40967.0,59472.0,29445.0,32637.0
12211,15909.0,17012.0,17757.0,23266.0,14943.0,13688.0,11761.0,7854.0
12212,30547.0,41669.0,67893.0,93070.0,53400.0,43988.0,78124.0,59714.0
12213,6874.0,6519.0,6633.0,7263.0,5620.0,5072.0,8679.0,5504.0
12214,116869.0,99249.0,178470.0,73069.0,65376.0,96757.0,126172.0,37563.0
12215,9985.0,21895.0,14810.0,9103.0,15603.0,26214.0,20348.0,18751.0
12216,7927.0,8289.0,9139.0,7365.0,9542.0,6783.0,7658.0,5657.0
12217,4427.0,4610.0,5690.0,3757.0,5295.0,5417.0,4696.0,3686.0
12218,114700.0,97432.0,142429.0,101318.0,188707.0,151421.0,146807.0,128669.0
12219,41318.0,58750.0,27215.0,42382.0,17572.0,65064.0,25940.0,46326.0
12220,32113.0,8205.0,26903.0,9078.0,10038.0,8349.0,8163.0,5829.0
12221,60625.0,64143.0,26364.0,33696.0,43303.0,56241.0,73089.0,41751.0
12222,16501.0,8274.0,10931.0,7577.0,11025.0,6418.0,11670.0,7125.0
12223,7976.0,6599.0,6239.0,5960.0,7732.0,6945.0,6798.0,4477.0
12224,14371.0,32987.0,46474.0,14429.0,10160.0,20258.0,23941.0,31958.0
12225,8359.0,8643.0,6553.0,10368.0,21206.0,12670.0,9306.0,10735.0
12226,82146.0,72118.0,127255.0,107661.0,107304.0,82692.0,83374.0,50893.0
12227,6436.0,5318.0,9763.0,6626.0,8207.0,6722.0,8817.0,4326.0
12228,14842.0,19482.0,19235.0,18749.0,27262.0,24163.0,14613.0,16710.0
12229,3522.0,5686.0,11189.0,6590.0,4185.0,3564.0,32832.0,8418.0
12230,198580.0,120295.0,120675.0,134037.0,194298.0,149483.0,117608.0,125081.0
12231,10118.0,5972.0,5279.0,6371.0,4338.0,6220.0,6989.0,4433.0
12232,10801.0,8641.0,9923.0,7212.0,8071.0,11290.0,14991.0,9935.0
12233,8379.0,10927.0,9785.0,10370.0,16210.0,8649.0,16189.0,29969.0
12234,4872.0,3853.0,4487.0,3599.0,5718.0,4693.0,4904.0,3800.0
12235,11977.0,8790.0,7908.0,10502.0,13244.0,12304.0,9379.0,4923.0
